analysis_date,window,factor_order,factor_name,method,sort_status,turnover_status,gross_spread_status,gross_q5_minus_q1,q1_sort_n,q5_sort_n,q1_return_n,q5_return_n,q1_future_excess_return,q5_future_excess_return,gross_q5_minus_q1_bps,q1_target_turnover,q5_target_turnover,q1_drift_turnover,q5_drift_turnover,q1_drift_return_weight_coverage,q5_drift_return_weight_coverage,long_short_half_l1_turnover_sum,roundtrip_traded_notional_ratio
2023-06-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_PASS__Q5_INCOMPLETE_DRIFT_RETURN,PASS,0.016052986390977055,938.0,938.0,938.0,938.0,0.005267400153175714,0.021320386544152768,160.52986390977054,0.27398720682302774,0.255863539445629,0.29947229480804843,,0.9999999999999927,0.9989339019189692,,
2023-07-31,60,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.024468847053485728,1047.0,950.0,1047.0,950.0,0.007308951833449547,-0.01715989522003618,-244.6884705348573,0.42979942693409745,0.43260188087774293,0.4382793449581742,0.4484840436562188,1.0000000000000102,0.99999999999999,0.8867633886143931,1.7735267772287862
2023-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.009541471295730627,970.0,969.0,970.0,969.0,0.0013304899015957729,-0.008210981394134854,-95.41471295730626,0.42164948453608253,0.4179566563467493,0.4422381311663646,0.43761320055786274,1.000000000000001,1.000000000000001,0.8798513317242274,1.7597026634484547
2023-07-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.004476246247311657,970.0,969.0,970.0,969.0,-0.00022823652672038973,-0.004704482774032047,-44.76246247311657,0.44226804123711344,0.44375644994840047,0.4593266856526165,0.466601024265555,1.000000000000001,1.000000000000001,0.9259277099181715,1.851855419836343
2023-07-31,60,2,delta_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.024548267463300497,970.0,968.0,970.0,968.0,0.006707115209717643,-0.017841152253582855,-245.48267463300496,0.4484536082474227,0.49276859504132237,0.4655832322520223,0.5164679855197907,1.000000000000001,1.000000000000001,0.982051217771813,1.964102435543626
2023-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.00036815027792956503,970.0,969.0,970.0,969.0,-0.0009320544427749317,-0.0005639041648453667,3.6815027792956503,0.5041237113402062,0.5283797729618164,0.5183511734637459,0.5526945970745694,1.000000000000001,1.000000000000001,1.0710457705383152,2.1420915410766304
2023-07-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0011010589696012897,970.0,969.0,970.0,969.0,-0.0022685590587808706,-0.0033696180283821603,-11.010589696012897,0.5185567010309279,0.5727554179566564,0.534590209399984,0.5904651723271547,1.000000000000001,1.000000000000001,1.1250553817271387,2.2501107634542774
2023-07-31,60,3,cross_industry_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.027928365694541,975.0,954.0,975.0,954.0,0.005486070322077656,-0.022442295372463346,-279.28365694541003,0.4844844844844845,0.40871369294605814,0.4993775024123872,0.42032060136211813,0.999999999999984,0.9999999999999968,0.9196981037745053,1.8393962075490107
2023-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.008811099754880715,970.0,969.0,970.0,969.0,-0.0006443853450173485,-0.009455485099898063,-88.11099754880715,0.465979381443299,0.4932920536635707,0.4850421082664104,0.5115193721601207,1.000000000000001,1.000000000000001,0.996561480426531,1.993122960853062
2023-07-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.006871221370571861,970.0,969.0,970.0,969.0,0.00012195198287730358,-0.0067492693876945575,-68.71221370571861,0.47835051546391755,0.4932920536635707,0.4947770353031268,0.5161454022386883,1.000000000000001,1.000000000000001,1.010922437541815,2.02184487508363
2023-07-31,60,4,cross_industry_degree_ratio,RAW_COMMON,PASS,PASS,PASS,-0.001076768472125594,964.0,957.0,964.0,957.0,0.0005179584767253318,-0.0005588099954002621,-10.76768472125594,0.3796680497925311,0.3573667711598746,0.399489881373688,0.3781601541742276,0.9999999999999909,0.9999999999999895,0.7776500355479157,1.5553000710958313
2023-07-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.0029985109406950924,961.0,961.0,961.0,961.0,0.00032220484741272753,0.00332071578810782,29.985109406950922,0.477627471383975,0.37981269510926113,0.49854844394924075,0.4030278515612882,0.9999999999999909,0.9999999999999909,0.9015762955105289,1.8031525910210577
2023-07-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.006070882579464127,961.0,961.0,961.0,961.0,-0.0025291806675615926,0.0035417019119025344,60.70882579464127,0.4828303850156087,0.39646201873048903,0.5055152206065892,0.4176393896060726,0.9999999999999909,0.9999999999999909,0.9231546102126618,1.8463092204253235
2023-07-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,-0.014917440398243971,969.0,967.0,969.0,967.0,0.004066702554505872,-0.0108507378437381,-149.1744039824397,0.7791537667698658,0.7590486039296794,0.7889475786948305,0.7666474115250783,0.99999999999999,1.0000000000000142,1.5555949902199089,3.1111899804398178
2023-07-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.006989176898361796,968.0,968.0,968.0,968.0,0.0011414136144047265,-0.005847763283957069,-69.89176898361796,0.7933884297520661,0.7654958677685951,0.8019974998758068,0.7759929576275392,1.000000000000001,1.000000000000001,1.577990457503346,3.155980915006692
2023-07-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.006787113770079441,968.0,968.0,968.0,968.0,0.0010894690820248002,-0.005697644688054641,-67.8711377007944,0.7871900826446282,0.7623966942148761,0.7955790377875439,0.7744190264815823,1.000000000000001,1.000000000000001,1.5699980642691262,3.1399961285382525
2023-07-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,-0.01090667790043809,968.0,967.0,968.0,967.0,0.0029532490437598185,-0.007953428856678272,-109.0667790043809,0.8088842975206612,0.7714581178903827,0.8165864583603232,0.778077763106392,1.000000000000001,0.9999999999999859,1.594664221466715,3.18932844293343
2023-07-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.010141670692839527,968.0,968.0,968.0,968.0,0.002997403475366635,-0.007144267217472891,-101.41670692839527,0.8068181818181819,0.8006198347107438,0.8140677567099232,0.8086936349867145,1.000000000000001,1.000000000000001,1.6227613916966377,3.2455227833932754
2023-07-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.008006155721670793,968.0,968.0,968.0,968.0,0.001206826157243244,-0.00679932956442755,-80.06155721670794,0.7975206611570248,0.8047520661157025,0.8053242992702411,0.8131494467896112,1.000000000000001,1.000000000000001,1.6184737460598524,3.236947492119705
2023-07-31,60,7,neighbor_jaccard_1m,RAW_COMMON,PASS,PASS,PASS,-0.0151902144851787,974.0,962.0,974.0,962.0,0.002580635524980573,-0.012609578960198127,-151.902144851787,0.7022587268993841,0.566839378238342,0.7100803973959283,0.580081757551864,1.0000000000000142,1.0000000000000209,1.2901621549477924,2.580324309895585
2023-07-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.003808200427590629,966.0,966.0,966.0,966.0,-0.0023012912727501025,-0.0061094917003407315,-38.08200427590629,0.6728778467908902,0.6532091097308489,0.6841689581780463,0.6650498729836489,1.0000000000000209,1.0000000000000209,1.3492188311616953,2.6984376623233906
2023-07-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0015632056966324876,966.0,966.0,966.0,966.0,-0.0030012025879335115,-0.004564408284565999,-15.632056966324877,0.6687370600414079,0.6211180124223602,0.6815686702839935,0.6335357992463099,1.0000000000000209,1.0000000000000209,1.3151044695303034,2.6302089390606067
2023-07-31,60,8,neighbor_retention_1m,RAW_COMMON,PASS,PASS,PASS,-0.020641001089293946,963.0,942.0,963.0,942.0,0.005878345054229928,-0.014762656035064017,-206.41001089293945,0.735202492211838,0.6283924843423799,0.7420967397899566,0.6328691308239688,0.9999999999999933,0.9999999999999933,1.3749658706139254,2.749931741227851
2023-07-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.00591708021906533,957.0,957.0,957.0,957.0,-0.0009821041142353572,-0.0068991843333006874,-59.1708021906533,0.7139874739039667,0.7181628392484343,0.7224589369892078,0.7274042062002356,0.9999999999999933,0.9999999999999933,1.4498631431894435,2.899726286378887
2023-07-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.00561194047775678,957.0,957.0,957.0,957.0,-0.0006409820789450783,-0.006252922556701858,-56.119404777567794,0.7066805845511482,0.7025052192066806,0.7166836716149046,0.7126629153240368,0.9999999999999933,0.9999999999999933,1.4293465869389415,2.858693173877883
2023-07-31,60,9,outside_community_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.039918484877363034,1422.0,937.0,1422.0,937.0,0.013131190104821623,-0.026787294772541412,-399.18484877363034,0.5225035161744023,0.576307363927428,0.5281000015928824,0.5817165070558645,0.9999999999999848,1.0000000000000182,1.109816508648747,2.219633017297494
2023-07-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.013939611965238095,970.0,969.0,970.0,969.0,0.002961658367712501,-0.010977953597525594,-139.39611965238095,0.5938144329896907,0.6026831785345718,0.61073203012555,0.6130829253239085,1.000000000000001,1.000000000000001,1.2238149554494586,2.4476299108989172
2023-07-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.011703645670696046,970.0,969.0,970.0,969.0,0.0025108792628182964,-0.009192766407877749,-117.03645670696046,0.5989690721649485,0.6119711042311662,0.6125439138551163,0.6282263606210402,1.000000000000001,1.000000000000001,1.2407702744761564,2.481540548952313
2023-07-31,120,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.013799161149529166,977.0,964.0,977.0,964.0,0.002387204977389361,-0.011411956172139805,-137.99161149529166,0.23768939393939395,0.15560165975103735,0.24887227529872183,0.18507342301304208,1.000000000000021,0.9999999999999989,0.4339456983117639,0.8678913966235278
2023-07-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.0024184014863401987,973.0,973.0,973.0,973.0,-0.0038429287246123612,-0.00626133021095256,-24.184014863401988,0.20863309352517984,0.19732785200411096,0.23643715244888475,0.22436971962569346,1.0000000000000049,1.0000000000000049,0.4608068720745782,0.9216137441491564
2023-07-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.0012360285402337606,973.0,973.0,973.0,973.0,-0.006217516068441657,-0.004981487528207896,12.360285402337606,0.22610483042137716,0.20657759506680368,0.25066697850958447,0.24060341870567867,1.0000000000000049,1.0000000000000049,0.4912703972152631,0.9825407944305262
2023-07-31,120,2,delta_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.02444596215945364,973.0,973.0,973.0,973.0,0.009439439831388587,-0.01500652232806505,-244.4596215945364,0.21171634121274407,0.24357656731757452,0.2351303460914338,0.277434841312438,1.0000000000000049,0.9999999999999968,0.5125651874038718,1.0251303748077436
2023-07-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.0015729797661823634,973.0,973.0,973.0,973.0,-0.0001635905866320206,-0.001736570352814384,-15.729797661823634,0.2528263103802672,0.29393627954779034,0.2746508349491095,0.3286570277759243,1.0000000000000049,1.0000000000000049,0.6033078627250339,1.2066157254500678
2023-07-31,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.005373243755802958,973.0,973.0,973.0,973.0,-0.0010564690662039022,-0.006429712822006861,-53.73243755802958,0.30524152106885916,0.328879753340185,0.329787305772176,0.3527312727993802,1.0000000000000049,1.0000000000000049,0.6825185785715562,1.3650371571431124
2023-07-31,120,3,cross_industry_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.015201432278747637,1209.0,965.0,1209.0,965.0,-0.0007491059899132974,-0.015950538268660934,-152.01432278747637,0.28370554177005786,0.18341968911917095,0.2916806359828863,0.21173663786326458,1.000000000000011,0.9999999999999933,0.5034172738461509,1.0068345476923017
2023-07-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.005940588925985423,973.0,973.0,973.0,973.0,-0.0029110867092633523,-0.008851675635248775,-59.40588925985423,0.2661870503597122,0.2291880781089414,0.29404885779111317,0.25816673560168735,1.0000000000000049,1.0000000000000049,0.5522155933928006,1.1044311867856011
2023-07-31,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.003163878685905639,973.0,973.0,973.0,973.0,-0.0032551267133069254,-0.006419005399212564,-31.63878685905639,0.2702980472764645,0.2476875642343268,0.29495167424421304,0.2806340683697937,1.0000000000000049,1.0000000000000049,0.5755857426140067,1.1511714852280135
2023-07-31,120,4,cross_industry_degree_ratio,RAW_COMMON,PASS,PASS,PASS,0.00010666871297248647,939.0,935.0,939.0,935.0,-0.00322150471652663,-0.0031148360035541437,1.0666871297248648,0.23460721868365186,0.27205100956429334,0.26100853242427413,0.2958832021314554,0.9999999999999999,0.999999999999975,0.5568917345557296,1.1137834691114592
2023-07-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.002636814883086662,937.0,937.0,937.0,937.0,-0.004247793853391766,-0.001610978970305104,26.36814883086662,0.29968119022316686,0.3124335812964931,0.3297025183003044,0.33899121801409776,0.999999999999975,0.999999999999975,0.6686937363144021,1.3373874726288042
2023-07-31,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.004381042484107322,937.0,937.0,937.0,937.0,-0.006627246746001456,-0.0022462042618941335,43.81042484107322,0.32306057385759834,0.3124335812964931,0.3524199468021497,0.3375880212349508,0.999999999999975,0.999999999999975,0.6900079680371005,1.380015936074201
2023-07-31,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,-0.002950554049348179,974.0,958.0,974.0,958.0,-0.0025701812841467156,-0.005520735333494895,-29.50554049348179,0.768993839835729,0.774793388429752,0.7783650079446903,0.7809934052117017,0.999999999999989,0.99999999999999,1.559358413156392,3.118716826312784
2023-07-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.002981319508128708,972.0,972.0,972.0,972.0,-0.003258923385091375,-0.006240242893220083,-29.81319508128708,0.7674897119341564,0.7777777777777778,0.7768082790499709,0.7871680834872377,1.0000000000000209,1.0000000000000209,1.5639763625372085,3.127952725074417
2023-07-31,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.004209774060173033,972.0,972.0,972.0,972.0,-0.0068816395075061414,-0.002671865447333109,42.09774060173033,0.779835390946502,0.7901234567901234,0.7877270043559192,0.8018022071510096,1.0000000000000209,1.0000000000000209,1.5895292115069288,3.1790584230138577
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,0.006053931524108205,1010.0,972.0,1010.0,972.0,-0.005065944321057721,0.0009879872030504834,60.53931524108205,0.7801980198019802,0.7705761316872428,0.7868542276051982,0.7769928859302084,0.9999999999999862,1.0000000000000209,1.5638471135354066,3.1276942270708132
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.0026559411481122557,972.0,972.0,972.0,972.0,-0.004115468376113195,-0.0014595272280009393,26.559411481122556,0.7880658436213992,0.7901234567901234,0.7962147187772454,0.7964196803036593,1.0000000000000209,1.0000000000000209,1.5926343990809047,3.1852687981618093
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.005242630834355284,972.0,972.0,972.0,972.0,-0.006523263204298784,-0.0012806323699434993,52.42630834355285,0.7839506172839505,0.7860082304526749,0.7905856779117145,0.7957352594912308,1.0000000000000209,1.0000000000000209,1.5863209374029452,3.1726418748058904
2023-07-31,120,7,neighbor_jaccard_1m,RAW_COMMON,PASS,PASS,PASS,-0.00026754862539011886,1013.0,953.0,1013.0,953.0,-0.0013484449006530026,-0.0016159935260431214,-2.6754862539011888,0.5853899308983218,0.4910807974816369,0.5912300427655086,0.513880840815914,0.9999999999999968,0.9999999999999968,1.1051108835814225,2.210221767162845
2023-07-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.0014912613153073235,954.0,954.0,954.0,954.0,-0.0012285440986374422,-0.0027198054139447657,-14.912613153073234,0.6058700209643606,0.5545073375262054,0.6185311002219122,0.5720158319404408,0.9999999999999968,0.9999999999999968,1.190546932162353,2.381093864324706
2023-07-31,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0049640015324469095,954.0,954.0,954.0,954.0,-0.0011058863594475528,-0.006069887891894462,-49.6400153244691,0.5828092243186582,0.5576519916142557,0.5978671751746936,0.5726624843798043,0.9999999999999968,0.9999999999999968,1.1705296595544978,2.3410593191089957
2023-07-31,120,8,neighbor_retention_1m,RAW_COMMON,PASS,PASS,PASS,8.82895025667229e-06,948.0,935.0,948.0,935.0,-0.0008031364941388261,-0.0007943075438821538,0.08828950256672291,0.6424050632911392,0.6770053475935829,0.6508319211168544,0.6885637586022431,1.0000000000000135,0.9999999999999831,1.3393956797190976,2.678791359438195
2023-07-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.0020546364447393893,941.0,941.0,941.0,941.0,-0.0005457284393670132,-0.0026003648841064026,-20.54636444739389,0.6514346439957492,0.6992561105207226,0.660308925247499,0.7100530521949,1.0000000000000135,1.000000000000005,1.370361977442399,2.740723954884798
2023-07-31,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.00011231212969162749,941.0,941.0,941.0,941.0,-0.0024451113745732707,-0.002557423504264898,-1.123121296916275,0.6471838469713072,0.7130712008501593,0.6563614334637377,0.7236316577733832,1.0000000000000135,1.000000000000005,1.3799930912371208,2.7599861824742415
2023-07-31,120,9,outside_community_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.02609500123426726,1532.0,917.0,1532.0,917.0,0.006701434973749777,-0.019393566260517484,-260.9500123426726,0.3235843186060983,0.3533260632497274,0.3413336589894567,0.3657504520069759,0.9999999999999791,0.9999999999999899,0.7070841109964326,1.4141682219928653
2023-07-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.007244942219341612,973.0,973.0,973.0,973.0,-0.000867057323532795,-0.008111999542874407,-72.44942219341611,0.41932168550873583,0.3463514902363823,0.43864465887131043,0.37102963891595675,1.0000000000000049,1.0000000000000049,0.8096742977872672,1.6193485955745344
2023-07-31,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0051743095355138245,973.0,973.0,973.0,973.0,-0.0013405980247527625,-0.006514907560266587,-51.743095355138244,0.4254881808838643,0.36279547790339156,0.43900508933135557,0.3927195423962001,1.0000000000000049,1.0000000000000049,0.8317246317275557,1.6634492634551115
2023-07-31,252,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.015111872100975947,1098.0,939.0,1098.0,939.0,0.0024780257385357083,-0.012633846362440238,-151.11872100975947,0.12886142983230361,0.09478168264110752,0.14594340714723153,0.1297173509196993,0.99999999999999,0.9999999999999882,0.2756607580669308,0.5513215161338616
2023-07-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.00522780541204682,945.0,945.0,945.0,945.0,-0.005144138961371923,-0.010371944373418743,-52.2780541204682,0.17777777777777776,0.128042328042328,0.20437437224155036,0.1596112497445286,0.9999999999999927,0.9999999999999927,0.363985621986079,0.727971243972158
2023-07-31,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.004244663723615801,945.0,945.0,945.0,945.0,-0.005472706632421905,-0.009717370356037706,-42.44663723615801,0.1947089947089947,0.1386243386243386,0.21813665627365056,0.17196697190650032,0.9999999999999927,0.9999999999999927,0.3901036281801509,0.7802072563603017
2023-07-31,252,2,delta_degree_percentile,RAW_COMMON,PASS,Q1_PASS__Q5_INCOMPLETE_DRIFT_RETURN,PASS,-0.02296341599905443,945.0,942.0,945.0,942.0,0.006158639913615059,-0.01680477608543937,-229.6341599905443,0.15555555555555553,0.16348195329087048,0.1786789292622797,,0.9999999999999927,0.9978678038379458,,
2023-07-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,Q1_PASS__Q5_INCOMPLETE_DRIFT_RETURN,PASS,-0.004629737509614204,945.0,945.0,945.0,945.0,0.0010068691274522136,-0.0036228683821619904,-46.29737509614204,0.17460317460317457,0.24338624338624337,0.19690682046251867,,0.9999999999999927,0.9978678038379458,,
2023-07-31,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.00687652892866713,945.0,945.0,945.0,945.0,-0.0002402064752639207,-0.007116735403931051,-68.7652892866713,0.24338624338624337,0.2677248677248677,0.26882633879231943,0.2913268907093811,0.9999999999999927,0.9999999999999927,0.5601532295017005,1.120306459003401
2023-07-31,252,3,cross_industry_degree_percentile,RAW_COMMON,FEWER_THAN_5_PORTFOLIOS,SORT_FAILURE,SORT_FAILURE,,,,,,,,,,,,,,,,
2023-07-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.004051264421016481,945.0,945.0,945.0,945.0,-0.006594852386478443,-0.010646116807494924,-40.51264421016481,0.20529100529100527,0.14603174603174598,,0.17828355919520197,0.9989339019189692,0.9999999999999927,,
2023-07-31,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0029085629918646216,945.0,945.0,945.0,945.0,-0.0065127117001175985,-0.00942127469198222,-29.085629918646216,0.23703703703703702,0.17460317460317457,,0.20698049002620408,0.9989339019189692,0.9999999999999927,,
2023-07-31,252,4,cross_industry_degree_ratio,RAW_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0037113971674442954,830.0,824.0,830.0,824.0,-0.0002974602460894225,-0.004008857413533718,-37.11397167444295,0.21807228915662644,0.24150485436893201,,0.2661698588679,0.9987864077670127,1.0000000000000173,,
2023-07-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,0.0015457630073142077,830.0,830.0,830.0,830.0,-0.004572940874382517,-0.0030271778670683093,15.457630073142077,0.2795180722891566,0.2650602409638554,,0.2912413717808429,0.9975579975579943,1.0000000000000098,,
2023-07-31,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,0.004102846822288814,830.0,830.0,830.0,830.0,-0.006183284297648772,-0.0020804374753599585,41.02846822288814,0.2867469879518072,0.26385542168674697,,0.2893416549192948,0.9975579975579943,1.0000000000000098,,
2023-07-31,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0029569130550849846,940.0,936.0,940.0,936.0,-0.0015295650083421823,-0.004486478063427167,-29.569130550849845,0.7819148936170213,0.7467948717948718,,0.7564096945574078,0.9978609625668632,0.9999999999999882,,
2023-07-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0037173653503510618,937.0,936.0,937.0,936.0,-0.0017364626255079215,-0.0054538279758589835,-37.173653503510614,0.7748132337246532,0.7467948717948718,,0.7563102099423639,0.9978563772775794,0.9999999999999801,,
2023-07-31,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.003098470922639822,937.0,936.0,937.0,936.0,-0.0022722383020910963,-0.005370709224730918,-30.98470922639822,0.7748132337246532,0.7393162393162394,,0.7497295006124082,0.9978563772775794,0.9999999999999801,,
2023-07-31,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,0.00843255885494572,937.0,936.0,937.0,936.0,-0.00816429035446332,0.0002682685004823999,84.3255885494572,0.8025343189017952,0.7681623931623932,,0.7784721080507921,0.9989440337909302,0.9999999999999801,,
2023-07-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0028479424817349696,937.0,936.0,937.0,936.0,-0.0005736870698654069,-0.0034216295516003763,-28.479424817349695,0.7982924226254002,0.7702991452991453,,0.7787178876209185,0.9989281886387797,0.9999999999999801,,
2023-07-31,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.002483993125047557,937.0,936.0,937.0,936.0,-0.001565399050579581,-0.004049392175627138,-24.83993125047557,0.7950907150480256,0.7745726495726496,,0.7824300680184842,0.9989281886387797,0.9999999999999801,,
2023-07-31,252,7,neighbor_jaccard_1m,RAW_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0012811729003566342,863.0,844.0,863.0,844.0,0.00010141265078344261,-0.0011797602495731915,-12.811729003566342,0.5979142526071842,0.5533175355450237,,0.5645621054120142,0.9988109393579224,1.0000000000000198,,
2023-07-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,0.00012613889451834007,844.0,844.0,844.0,844.0,-0.0018144923455838376,-0.0016883534510654975,1.2613889451834008,0.6172985781990521,0.5568720379146919,,0.572037772148169,0.9988052568697913,1.0000000000000182,,
2023-07-31,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,-0.0008624643546769667,844.0,844.0,844.0,844.0,-0.0018149887744282292,-0.002677453129105196,-8.624643546769667,0.6018957345971564,0.5734597156398104,,0.5868682938441387,0.9988052568697913,1.0000000000000182,,
2023-07-31,252,8,neighbor_retention_1m,RAW_COMMON,PASS,Q1_INCOMPLETE_DRIFT_RETURN__Q5_PASS,PASS,0.004341642310657858,824.0,817.0,824.0,817.0,-0.003135031635008132,0.0012066106756497255,43.41642310657858,0.6881067961165048,0.6634026927784578,,0.6773942299261965,0.9987775061124793,0.9999999999999811,,
