analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,factor_universe_n,label_valid_n,factor_nonmissing_n,pair_n,label_valid_share,factor_nonmissing_share,pair_share_of_factor_universe,pair_share_of_label_valid,factor_unique_n,target_unique_n,rank_ic,ic_status
2016-01-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1972,1972,1972,1972,1.0,1.0,1.0,1.0,152,1944,-0.01057863719773227,PASS
2016-02-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2013,2013,2013,2013,1.0,1.0,1.0,1.0,150,1985,-0.1842241765106072,PASS
2016-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2061,2061,2061,2061,1.0,1.0,1.0,1.0,156,2021,-0.12397740477510687,PASS
2016-04-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2077,2077,2077,2077,1.0,1.0,1.0,1.0,169,2048,0.07653574723692415,PASS
2016-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2124,2124,2124,2124,1.0,1.0,1.0,1.0,160,2095,-0.14335541061304258,PASS
2016-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2171,2171,2171,2171,1.0,1.0,1.0,1.0,163,2156,0.16034492971185402,PASS
2016-07-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2198,2198,2198,2198,1.0,1.0,1.0,1.0,156,2186,-0.06694248600595576,PASS
2016-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2258,2258,2258,2258,1.0,1.0,1.0,1.0,115,2242,-0.15834581870950226,PASS
2016-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2294,2294,2294,2294,1.0,1.0,1.0,1.0,117,2267,0.052094963814551185,PASS
2016-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2315,2315,2315,2315,1.0,1.0,1.0,1.0,118,2301,0.14481419134147133,PASS
2016-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2356,2356,2356,2356,1.0,1.0,1.0,1.0,118,2334,-0.19889656572954809,PASS
2016-12-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2394,2394,2394,2394,1.0,1.0,1.0,1.0,126,2377,0.14131631498859865,PASS
2017-01-26,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2428,2428,2428,2428,1.0,1.0,1.0,1.0,136,2402,0.06339606158474946,PASS
2017-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2432,2432,2432,2432,1.0,1.0,1.0,1.0,146,2413,0.027278280617436815,PASS
2017-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2490,2490,2490,2490,1.0,1.0,1.0,1.0,138,2474,0.056152540317404284,PASS
2017-04-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2519,2519,2519,2519,1.0,1.0,1.0,1.0,123,2473,0.06008162708373838,PASS
2017-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2528,2528,2528,2528,1.0,1.0,1.0,1.0,122,2504,-0.0510831583768174,PASS
2017-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2594,2594,2594,2594,1.0,1.0,1.0,1.0,133,2580,0.03814658111116926,PASS
2017-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2639,2639,2639,2639,1.0,1.0,1.0,1.0,151,2617,0.020399173452524,PASS
2017-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2674,2674,2674,2674,1.0,1.0,1.0,1.0,169,2666,-0.12096181027906688,PASS
2017-09-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2754,2754,2754,2754,1.0,1.0,1.0,1.0,166,2735,-0.10594339429994964,PASS
2017-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2795,2795,2795,2795,1.0,1.0,1.0,1.0,177,2771,0.03710920426665098,PASS
2017-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2837,2837,2837,2837,1.0,1.0,1.0,1.0,174,2808,-0.005027510524296178,PASS
2017-12-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2851,2851,2851,2851,1.0,1.0,1.0,1.0,175,2829,0.08205791514449809,PASS
2018-01-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2901,2901,2901,2901,1.0,1.0,1.0,1.0,163,2872,-0.08290203860238851,PASS
2018-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2854,2854,2854,2854,1.0,1.0,1.0,1.0,158,2837,-0.09746539175093916,PASS
2018-03-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2901,2901,2901,2901,1.0,1.0,1.0,1.0,165,2881,0.0009200053358533073,PASS
2018-04-27,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2942,2942,2942,2942,1.0,1.0,1.0,1.0,171,2919,-0.07074568276726263,PASS
2018-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2966,2966,2966,2966,1.0,1.0,1.0,1.0,182,2945,0.15369242641539496,PASS
2018-06-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2972,2972,2972,2972,1.0,1.0,1.0,1.0,189,2959,0.06596520166460723,PASS
2018-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3020,3020,3020,3020,1.0,1.0,1.0,1.0,208,3020,0.12715730571536601,PASS
2018-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3102,3102,3102,3102,1.0,1.0,1.0,1.0,167,3101,0.08167780652765318,PASS
2018-09-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3146,3146,3146,3146,1.0,1.0,1.0,1.0,168,3146,0.043619019292353046,PASS
2018-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3207,3207,3207,3207,1.0,1.0,1.0,1.0,152,3207,-0.09612562802958924,PASS
2018-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3273,3273,3273,3273,1.0,1.0,1.0,1.0,157,3273,-0.013009749872138127,PASS
2018-12-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3343,3343,3343,3343,1.0,1.0,1.0,1.0,138,3343,0.07897091661196814,PASS
2019-01-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3389,3389,3389,3389,1.0,1.0,1.0,1.0,165,3389,0.020900777760616104,PASS
2019-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3422,3422,3422,3422,1.0,1.0,1.0,1.0,169,3422,-0.02703865897201702,PASS
2019-03-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3470,3470,3470,3470,1.0,1.0,1.0,1.0,183,3470,-0.028897672392305028,PASS
2019-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3516,3516,3516,3516,1.0,1.0,1.0,1.0,188,3508,0.02096588282332663,PASS
2019-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3532,3532,3532,3532,1.0,1.0,1.0,1.0,181,3532,0.0838818799339917,PASS
2019-06-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3546,3546,3546,3546,1.0,1.0,1.0,1.0,191,3546,0.0414752585897443,PASS
2019-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3561,3561,3561,3561,1.0,1.0,1.0,1.0,172,3561,-0.00960719991961109,PASS
2019-08-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3570,3570,3570,3570,1.0,1.0,1.0,1.0,166,3570,-0.07859706551834975,PASS
2019-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3580,3580,3580,3580,1.0,1.0,1.0,1.0,159,3580,0.020805625851429158,PASS
2019-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3594,3594,3594,3594,1.0,1.0,1.0,1.0,174,3594,0.014824481489463784,PASS
2019-11-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3600,3600,3600,3600,1.0,1.0,1.0,1.0,215,3600,-0.0028059363086086484,PASS
2019-12-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3635,3635,3635,3635,1.0,1.0,1.0,1.0,228,3635,-0.11907266914858787,PASS
2020-01-23,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3647,3647,3647,3647,1.0,1.0,1.0,1.0,220,3647,-0.04092313902411507,PASS
2020-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3657,3657,3657,3657,1.0,1.0,1.0,1.0,274,3657,0.06544719076826423,PASS
2020-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3668,3668,3668,3668,1.0,1.0,1.0,1.0,246,3667,-0.008279559095447715,PASS
2020-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3700,3700,3700,3700,1.0,1.0,1.0,1.0,240,3693,-0.08477670558393133,PASS
2020-05-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3715,3715,3715,3715,1.0,1.0,1.0,1.0,234,3715,0.026217769948846566,PASS
2020-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3729,3729,3729,3729,1.0,1.0,1.0,1.0,227,3727,0.020446692983093106,PASS
2020-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3752,3752,3752,3752,1.0,1.0,1.0,1.0,250,3752,-0.08343612830375574,PASS
2020-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3761,3761,3761,3761,1.0,1.0,1.0,1.0,232,3761,0.06986242601590975,PASS
2020-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3780,3780,3780,3780,1.0,1.0,1.0,1.0,262,3780,0.03609163347253543,PASS
2020-10-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3802,3802,3802,3802,1.0,1.0,1.0,1.0,263,3802,0.01680091078161689,PASS
2020-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3828,3828,3828,3828,1.0,1.0,1.0,1.0,256,3828,0.09702566329767569,PASS
2020-12-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3879,3879,3879,3879,1.0,1.0,1.0,1.0,219,3879,-0.07625138472042682,PASS
2021-01-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3922,3922,3922,3922,1.0,1.0,1.0,1.0,202,3922,-0.0715409060854144,PASS
2021-02-26,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3971,3969,3971,3969,0.9994963485268195,1.0,0.9994963485268195,1.0,203,3969,-0.10997554508164221,PASS
2021-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4028,4028,4028,4028,1.0,1.0,1.0,1.0,203,4028,-0.061336695444505054,PASS
2021-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4055,4055,4055,4055,1.0,1.0,1.0,1.0,204,4055,0.11194649217076574,PASS
2021-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4085,4085,4085,4085,1.0,1.0,1.0,1.0,214,4085,-0.026183948496856884,PASS
2021-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4120,4120,4120,4120,1.0,1.0,1.0,1.0,212,4120,0.04844292244364586,PASS
2021-07-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4163,4163,4163,4163,1.0,1.0,1.0,1.0,202,4163,0.013741746735581843,PASS
2021-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4196,4195,4196,4195,0.9997616777883699,1.0,0.9997616777883699,1.0,206,4195,0.11705404235170731,PASS
2021-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4249,4248,4249,4248,0.9997646505060014,1.0,0.9997646505060014,1.0,240,4248,-0.09375042627945969,PASS
2021-10-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4289,4289,4289,4289,1.0,1.0,1.0,1.0,229,4289,-0.2971715714322218,PASS
2021-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4340,4340,4340,4340,1.0,1.0,1.0,1.0,243,4340,0.174209266206495,PASS
2021-12-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4390,4390,4390,4390,1.0,1.0,1.0,1.0,246,4390,0.08337596356148798,PASS
2022-01-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4433,4433,4433,4433,1.0,1.0,1.0,1.0,254,4433,0.15451579836083715,PASS
2022-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4458,4458,4458,4458,1.0,1.0,1.0,1.0,275,4458,0.20236057606895522,PASS
2022-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4501,4501,4501,4501,1.0,1.0,1.0,1.0,281,4501,0.11906971343613314,PASS
2022-04-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4532,4532,4532,4532,1.0,1.0,1.0,1.0,288,4505,-0.14346626262570727,PASS
2022-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4521,4520,4521,4520,0.9997788099977881,1.0,0.9997788099977881,1.0,281,4520,0.008393100499475928,PASS
2022-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4555,4555,4555,4555,1.0,1.0,1.0,1.0,282,4555,-0.18792822913576393,PASS
2022-07-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4585,4585,4585,4585,1.0,1.0,1.0,1.0,274,4585,0.047746274385940445,PASS
2022-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4615,4615,4615,4615,1.0,1.0,1.0,1.0,268,4615,0.1264174370263761,PASS
2022-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4652,4652,4652,4652,1.0,1.0,1.0,1.0,269,4652,-0.12537015087250533,PASS
2022-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4667,4667,4667,4667,1.0,1.0,1.0,1.0,293,4667,0.1136195484993962,PASS
2022-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4692,4692,4692,4692,1.0,1.0,1.0,1.0,330,4692,0.07979634826380869,PASS
2022-12-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4729,4729,4729,4729,1.0,1.0,1.0,1.0,343,4729,-0.09479262877809246,PASS
2023-01-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4754,4753,4754,4753,0.9997896508203618,1.0,0.9997896508203618,1.0,321,4753,0.005644087796702645,PASS
2023-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4794,4792,4794,4792,0.9995828118481435,1.0,0.9995828118481435,1.0,311,4792,0.06442883582942761,PASS
2023-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4833,4833,4833,4833,1.0,1.0,1.0,1.0,302,4833,0.14142448114177622,PASS
2023-04-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4862,4862,4862,4862,1.0,1.0,1.0,1.0,284,4843,-0.09772252237432134,PASS
2023-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4856,4855,4856,4855,0.9997940691927513,1.0,0.9997940691927513,1.0,256,4852,-0.18329409324991197,PASS
2023-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4858,4858,4858,4858,1.0,1.0,1.0,1.0,250,4858,0.10951551984657128,PASS
2023-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4876,4876,4876,4876,1.0,1.0,1.0,1.0,252,4876,-0.0782346418935219,PASS
2023-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4897,4897,4897,4897,1.0,1.0,1.0,1.0,274,4897,-0.047505438290664594,PASS
2023-09-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4929,4929,4929,4929,1.0,1.0,1.0,1.0,276,4929,0.0023978399272338497,PASS
2023-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4946,4946,4946,4946,1.0,1.0,1.0,1.0,295,4946,-0.11480105611728236,PASS
2023-11-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4976,4976,4976,4976,1.0,1.0,1.0,1.0,301,4976,-0.031310767131724405,PASS
2023-12-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5014,5012,5014,5012,0.9996011168727563,1.0,0.9996011168727563,1.0,279,5012,0.16630894215011421,PASS
2024-01-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5041,5041,5041,5041,1.0,1.0,1.0,1.0,312,5040,-0.08515593332181237,PASS
2024-02-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5047,5047,5047,5047,1.0,1.0,1.0,1.0,401,5047,-0.06519832037251284,PASS
2024-03-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5057,5057,5057,5057,1.0,1.0,1.0,1.0,401,5057,0.15320273157607023,PASS
2024-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5068,5068,5068,5068,1.0,1.0,1.0,1.0,395,5053,0.051419610546420254,PASS
2024-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5057,5057,5057,5057,1.0,1.0,1.0,1.0,383,5056,0.055902395740691356,PASS
2024-06-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5065,5063,5065,5063,0.9996051332675222,1.0,0.9996051332675222,1.0,381,5055,0.11379724700331599,PASS
2024-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5061,5060,5061,5060,0.9998024105907923,1.0,0.9998024105907923,1.0,384,5059,0.01401892264523375,PASS
2024-08-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5061,5061,5061,5061,1.0,1.0,1.0,1.0,246,5061,0.13565012712498353,PASS
2024-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5064,5064,5064,5064,1.0,1.0,1.0,1.0,289,5064,-0.15113509887480353,PASS
2024-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5066,5066,5066,5066,1.0,1.0,1.0,1.0,289,5066,-0.03710405747597602,PASS
2024-11-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5066,5066,5066,5066,1.0,1.0,1.0,1.0,307,5066,0.07984064055868537,PASS
2024-12-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5073,5073,5073,5073,1.0,1.0,1.0,1.0,306,5073,-0.08494865259984057,PASS
2025-01-27,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5078,5077,5078,5077,0.9998030720756204,1.0,0.9998030720756204,1.0,332,5077,-0.12059772290817619,PASS
2025-02-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5082,5082,5082,5082,1.0,1.0,1.0,1.0,353,5082,0.028597041881776065,PASS
2025-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5089,5089,5089,5089,1.0,1.0,1.0,1.0,362,5088,0.062880244578205,PASS
2025-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5089,5089,5089,5089,1.0,1.0,1.0,1.0,339,5078,-0.06403344028506613,PASS
2025-05-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5083,5083,5083,5083,1.0,1.0,1.0,1.0,329,5083,-0.08116197733458155,PASS
2025-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5091,5091,5091,5091,1.0,1.0,1.0,1.0,314,5091,0.11793726435934962,PASS
2025-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5102,5102,5102,5102,1.0,1.0,1.0,1.0,308,5102,-0.06267737763739717,PASS
2025-08-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5111,5111,5111,5111,1.0,1.0,1.0,1.0,294,5111,-0.004703648094903186,PASS
2025-09-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5122,5122,5122,5122,1.0,1.0,1.0,1.0,265,5122,0.026054140524764225,PASS
2025-10-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5124,5124,5124,5124,1.0,1.0,1.0,1.0,278,5124,0.05428824962597974,PASS
2025-11-28,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5130,5130,5130,5130,1.0,1.0,1.0,1.0,284,5130,0.02186388979564569,PASS
2025-12-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5132,5132,5132,5132,1.0,1.0,1.0,1.0,300,5132,0.09530310114189774,PASS
2026-01-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5138,5138,5138,5138,1.0,1.0,1.0,1.0,301,5136,-0.10163429278991094,PASS
2026-02-27,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5136,5136,5136,5136,1.0,1.0,1.0,1.0,288,5136,0.019458166004703483,PASS
2026-03-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5142,5142,5142,5142,1.0,1.0,1.0,1.0,293,5142,-0.10297392464442874,PASS
2026-04-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5150,5150,5150,5150,1.0,1.0,1.0,1.0,272,5138,-0.08196895281045988,PASS
2026-05-29,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5140,5140,5140,5140,1.0,1.0,1.0,1.0,291,5140,-0.03644502184241451,PASS
2026-06-30,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5157,5157,5157,5157,1.0,1.0,1.0,1.0,348,5157,0.3322107901213957,PASS
2026-07-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5168,5168,5168,5168,1.0,1.0,1.0,1.0,404,5168,-0.16627745539144254,PASS
2026-08-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5170,0,5170,0,0.0,1.0,0.0,,0,0,,INSUFFICIENT_OBS
2026-09-03,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5170,0,5170,0,0.0,1.0,0.0,,0,0,,INSUFFICIENT_OBS
2016-01-29,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1487,1487,1487,1487,1.0,1.0,1.0,1.0,127,1464,0.02902605918487501,PASS
2016-02-29,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1505,1505,1505,1505,1.0,1.0,1.0,1.0,131,1475,-0.23171178276974938,PASS
2016-03-31,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1540,1540,1540,1540,1.0,1.0,1.0,1.0,130,1508,-0.11605985103616533,PASS
2016-04-29,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1599,1599,1599,1599,1.0,1.0,1.0,1.0,128,1560,0.12565304402418603,PASS
2016-05-31,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1665,1665,1665,1665,1.0,1.0,1.0,1.0,132,1634,-0.1314639016026446,PASS
2016-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1720,1720,1720,1720,1.0,1.0,1.0,1.0,144,1699,0.20633021682971775,PASS
2016-07-29,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1797,1797,1797,1797,1.0,1.0,1.0,1.0,146,1779,-0.09451750792440687,PASS
2016-08-31,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1857,1857,1857,1857,1.0,1.0,1.0,1.0,153,1836,-0.1299276139140028,PASS
