analysis_date,window,window_start,required_stock_days,required_pair_days,pit_stock_count,raw_eligible_stock_count,common_node_count,total_possible_common_node_pairs,common_valid_pair_count,common_valid_pair_ratio,raw_positive_pair_count,residual_positive_pair_count,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,common_industry_pair_count,common_same_industry_pair_count,common_same_industry_pair_share,raw_edge_master_path,residual_edge_master_path,node_path
2024-04-30,120,2023-11-02,108,108,5113,5068,5068,12839778,12838388,0.9998917426765478,12495583,6267111,0.9992699052120764,1.0404568338282199,0.4569717036908096,0.4721975015174573,12838388,695466,0.05417081957641411,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-04-30.parquet
2024-05-31,120,2023-11-30,108,108,5115,5057,5057,12784096,12782548,0.9998789120482199,12464370,6227985,1.0003604322835244,1.040406452692276,0.4501756841473322,0.4664910381047512,12782548,694088,0.05429965919157902,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-05-31.parquet
2024-06-28,120,2023-12-27,108,108,5114,5065,5065,12824580,12822752,0.9998574612190029,12513517,6246223,1.0007995548612922,1.0428681133698863,0.45532341614864147,0.47374026159917726,12822752,696975,0.054354556650553644,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-06-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-06-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-06-28.parquet
2024-07-31,120,2024-01-30,108,108,5107,5061,5061,12804330,12803287,0.9999185431803148,12399572,6233010,1.0005965023392176,1.0442942201022607,0.4422700110316642,0.456934958441931,12803287,693130,0.054136879068632925,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-07-31.parquet
2024-08-30,120,2024-03-08,108,108,5098,5061,5061,12804330,12803262,0.999916590715797,12359051,6165195,1.0008446261891586,1.0328795048539563,0.364555731309401,0.36203099372570297,12803262,694521,0.05424562896549333,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-08-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-08-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-08-30.parquet
2024-09-30,120,2024-04-08,108,108,5101,5064,5064,12819516,12817631,0.9998529585672346,12687470,6174997,0.9989463839645685,1.012634777904366,0.44403518882019094,0.45137457613792603,12817631,696539,0.05434225716124922,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-09-30.parquet
2024-10-31,120,2024-05-07,108,108,5107,5066,5066,12829645,12827876,0.9998621162159982,12743736,6233715,0.9980341394682488,0.9750569293645575,0.4799620778045733,0.49258032818286146,12827876,697497,0.054373537754808354,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-10-31.parquet
2024-11-29,120,2024-06-05,108,108,5113,5066,5066,12829645,12826423,0.9997488628874767,12757644,6240089,0.9990042553022994,0.9692809890830417,0.4801951918707579,0.4942035888739707,12826423,698454,0.054454308890327416,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-11-29.parquet
2024-12-31,120,2024-07-08,108,108,5121,5073,5073,12865128,12860906,0.9996718260401296,12784854,6221551,0.9989572164818957,0.9700188401788687,0.46647834833432583,0.4754378234074908,12860906,700996,0.05450595782287811,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2024-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2024-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2024-12-31.parquet
2025-01-27,120,2024-08-01,108,108,5132,5078,5078,12890503,12884545,0.9995377992619838,12828702,6229196,0.9992574396546007,0.9753269207364976,0.4642459095607989,0.47217092985779824,12884545,703093,0.054568710032057786,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-01-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-01-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-01-27.parquet
2025-02-28,120,2024-08-27,108,108,5131,5082,5082,12910821,12904078,0.9994777249254714,12845585,6254662,0.9997188449750841,0.9750702995621932,0.45940007807313604,0.4624884254578145,12904078,704443,0.05459072705543162,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-02-28.parquet
2025-03-31,120,2024-09-27,108,108,5140,5089,5089,12946416,12937464,0.9993085345009769,12869836,6280889,1.0010574656941145,0.9783721094618268,0.43809988525191274,0.4357908381219363,12937464,705723,0.05454878946909533,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-03-31.parquet
2025-04-30,120,2024-11-04,108,108,5146,5089,5089,12946416,12933624,0.9990119273164094,12754052,6261624,1.0006290557756312,0.9846582978686998,0.3817183432256599,0.3763335669801217,12933624,707431,0.05469704392210567,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-04-30.parquet
2025-05-30,120,2024-11-29,108,108,5147,5083,5083,12915903,12901917,0.9989171488822732,12657493,6272804,1.0013255485395705,0.9867460039970642,0.3754006746441066,0.366994868572759,12901917,706331,0.054746205544493894,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-05-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-05-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-05-30.parquet
2025-06-30,120,2024-12-27,108,108,5152,5091,5091,12956595,12941709,0.9988510870332831,12657587,6275128,1.0014355818050038,0.9710522261034784,0.3683361593822367,0.35671919915364764,12941709,709597,0.05483023919020278,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-06-30.parquet
2025-07-31,120,2025-02-07,108,108,5150,5102,5102,13012651,12998662,0.9989249692472348,12592917,6262604,1.0012708414619382,0.9533125380971693,0.3386359504985653,0.3209141604016893,12998662,713567,0.054895419236226005,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-07-31.parquet
2025-08-29,120,2025-03-10,108,108,5153,5111,5111,13058605,13044441,0.9989153512186026,12631060,6303673,1.0011253150260544,0.9445673081772165,0.3346204273784623,0.3162158602633701,13044441,717296,0.05498863462221187,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-08-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-08-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-08-29.parquet
2025-09-30,120,2025-04-10,108,108,5159,5122,5122,13114881,13102931,0.9990888213167928,11853341,6326272,0.9992707572693298,1.017004821253751,0.1928687267233669,0.17034020810348643,13102931,721460,0.055060963077650335,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-09-30.parquet
2025-10-31,120,2025-05-08,108,108,5164,5124,5124,13125126,13117737,0.9994370339759024,11719030,6373589,0.9996918436068917,1.0093551516654538,0.18383139030920365,0.16191914813747255,13117737,722844,0.05510432172866402,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-10-31.parquet
2025-11-28,120,2025-06-06,108,108,5169,5130,5130,13155885,13149031,0.9994790164249687,12006565,6414449,1.0003784461589815,1.0131101518371977,0.19589947184649759,0.17566484560629203,13149031,725612,0.05518368615907895,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-11-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-11-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-11-28.parquet
2025-12-31,120,2025-07-09,108,108,5182,5132,5132,13166146,13158962,0.9994543581698091,11977720,6440941,1.0009844732561959,1.0067783986227354,0.1882357677328824,0.17162641055328223,13158962,726790,0.0552315600577006,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2025-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2025-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2025-12-31.parquet
2026-01-30,120,2025-08-06,108,108,5185,5138,5138,13196953,13188789,0.9993813723516329,11885737,6438654,1.0006173494681743,1.0013443596703162,0.18305624164626047,0.16611062002503618,13188789,728292,0.055220536169014456,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-01-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-01-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-01-30.parquet
2026-02-27,120,2025-08-26,108,108,5190,5136,5136,13186680,13178635,0.9993899146714715,11964924,6418556,1.0010308947797568,0.9963318928877308,0.1898847295612897,0.17245801685874645,13178635,727732,0.05522058999281792,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-02-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-02-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-02-27.parquet
2026-03-31,120,2025-09-25,108,108,5193,5142,5142,13217511,13208988,0.9993551736026548,12498977,6397343,1.0001110402909572,1.026252818257229,0.25156938927842687,0.23408837549333741,13208988,730377,0.05529394076215377,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-03-31.parquet
2026-04-30,120,2025-11-03,108,108,5201,5150,5150,13258675,13246293,0.9990661208604932,12599746,6393596,1.0000066952816649,1.0259280897793572,0.2631605437170673,0.24901200704470539,13246293,734046,0.0554152018228798,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-04-30.parquet
2026-05-29,120,2025-11-27,108,108,5208,5140,5140,13207230,13195313,0.9990976911888413,12428830,6380232,0.9997822311421789,1.019887925421472,0.25218292647492535,0.23711918183576963,13195313,732057,0.05547856272905387,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-05-29.parquet
2026-06-30,120,2025-12-26,108,108,5205,5157,5157,13294746,13284638,0.9992396996527801,12358649,6513790,0.9991921410282837,1.016917686441884,0.23607865812082574,0.21683199694109964,13284638,737213,0.05549364611967597,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-06-30.parquet
2026-07-31,120,2026-01-30,108,108,5203,5168,5168,13351528,13342609,0.9993319865711251,12456629,6749396,0.9987186191622724,1.0123398630574687,0.26489305503512556,0.24981070279719736,13342609,744386,0.05579013819561077,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-07-31.parquet
2026-08-31,120,2026-03-10,108,108,5212,5170,5170,13361865,13354531,0.9994511245249073,12382003,6838445,0.9982581573317987,1.003954237969288,0.26425521338745617,0.2535471999316309,13354531,745211,0.05580210941140501,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-08-31.parquet
2026-09-03,120,2026-03-13,108,108,5215,5170,5170,13361865,13354843,0.9994744745587536,12371103,6850173,0.9982543145946745,1.0046407180274286,0.2620076739865396,0.25057816116782994,13354843,745221,0.055801554537181754,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2026-09-03.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2026-09-03.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2026-09-03.parquet
2016-01-29,252,2015-01-21,227,227,2812,1487,1487,1104841,1003875,0.9086149047691026,1003822,503346,0.994944840453082,1.0356276568597638,0.6098289369763197,0.6269258999095237,1003875,48690,0.04850205453866268,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-01-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-01-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-01-29.parquet
2016-02-29,252,2015-02-12,227,227,2819,1505,1505,1131760,1031440,0.9113592987912632,1031401,517193,0.9938792487744673,1.0328583305609613,0.6181334304264554,0.6365262406591238,1031440,50087,0.04856026526021873,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-02-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-02-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-02-29.parquet
2016-03-31,252,2015-03-24,227,227,2835,1540,1540,1185030,1069564,0.9025628043171903,1069508,533566,0.9934102288548485,1.0332779297179493,0.6237632809715282,0.6430157819187708,1069564,51991,0.04860952687263221,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-03-31.parquet
2016-04-29,252,2015-04-22,227,227,2846,1599,1599,1277601,1149386,0.8996439420445037,1149323,567806,0.9959686225250521,1.0373769645335698,0.631366157821201,0.6498799244463689,1149386,56613,0.04925499353567905,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-04-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-04-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-04-29.parquet
2016-05-31,252,2015-05-22,227,227,2858,1665,1665,1385280,1261539,0.9106743762993763,1261459,613182,0.9949144408050346,1.0339797516521847,0.6377031477343702,0.6583905991735312,1261539,61996,0.049143149755972663,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-05-31.parquet
2016-06-30,252,2015-06-19,227,227,2871,1720,1720,1478340,1375895,0.93070268003301,1375785,664336,0.9894962634484339,1.02850752732152,0.6497826740882768,0.6747429207707056,1375895,68211,0.04957573070619488,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-06-30.parquet
2016-07-29,252,2015-07-21,227,227,2884,1797,1797,1613706,1540211,0.9544557682750141,1540172,753001,0.9861667208702034,1.0175765167213768,0.6183017562278206,0.6386739668880099,1540211,75886,0.04926987276418621,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2016-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2016-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2016-07-29.parquet
