analysis_date,window,density_fraction,density_percent,common_node_count,common_valid_pair_count,edge_budget_k,raw_positive_pair_count,residual_positive_pair_count,raw_edge_threshold,residual_edge_threshold,raw_residual_overlap_count,raw_residual_overlap_fraction,raw_residual_jaccard,common_industry_labeled_pair_count,common_same_industry_pair_share,raw_same_industry_edge_share,residual_same_industry_edge_share,raw_industry_enrichment,residual_industry_enrichment
2025-01-27,252,0.005,0.5,5049,12743013,63715,12674612,6110224,0.7460359930992126,0.4146595299243927,14300,0.22443694577415052,0.12640325289489968,12743013,0.054233720078603075,0.2545711370948756,0.4067017185905988,4.693964137549768,7.499056269810551
2025-02-28,252,0.005,0.5,5052,12757731,63788,12678915,6092027,0.7154126167297363,0.3933250606060028,16525,0.2590612654417759,0.14880550377754365,12757731,0.0542862206453483,0.28053865930896094,0.4327302940992036,5.167769205038588,7.9712731694149275
2025-03-31,252,0.005,0.5,5057,12783409,63917,12702258,6091229,0.6918714046478271,0.3710474967956543,19890,0.31118481781059815,0.18426221003483287,12783409,0.05432189488734969,0.33642067055712876,0.4762582724470798,6.193095275022767,8.76733540747654
2025-04-30,252,0.005,0.5,5054,12768269,63841,12720200,6072872,0.7070360779762268,0.36575382947921753,18200,0.2850832537084319,0.16623737235344624,12768269,0.05444504654468041,0.33824658135054275,0.49267711971930267,6.212623605215585,9.04907151314466
2025-05-30,252,0.005,0.5,5056,12775913,63879,12730091,6084667,0.7095134258270264,0.3691198527812958,18358,0.28738709121933653,0.16780621572212065,12775913,0.054473523731728604,0.33391255342131215,0.4882199157782683,6.129813725026599,8.96251761098943
2025-06-30,252,0.005,0.5,5049,12742747,63713,12696468,6063104,0.711335301399231,0.36286187171936035,17035,0.2673708662282423,0.1543151162685364,12742747,0.054608162588490536,0.32704471614898056,0.4834335222011206,5.9889346326021595,8.852770342121184
2025-07-31,252,0.005,0.5,5055,12772551,63862,12726630,6068556,0.7039633393287659,0.36173388361930847,16152,0.2529203595252263,0.14476750439178288,12772551,0.05469314626342067,0.31137452632238266,0.45220945163007736,5.6931178327664265,8.268119179907549
2025-08-29,252,0.005,0.5,5062,12807738,64038,12767629,6101421,0.695261538028717,0.356327086687088,15810,0.24688466223179986,0.14082625193736306,12807738,0.0548219365511693,0.29484056341547205,0.4339610856054218,5.37814936800483,7.915829190024588
2025-09-30,252,0.005,0.5,5070,12848255,64241,12812754,6134205,0.6940057873725891,0.35984328389167786,15503,0.241325633162622,0.13722019136299665,12848255,0.05484923828177445,0.2861256829750471,0.4305505829610373,5.216584440154791,7.849709429859167
2025-10-31,252,0.005,0.5,5075,12873544,64367,12693656,6147488,0.6066769361495972,0.3353199362754822,18988,0.2949958829835164,0.1730176954057551,12873544,0.05488581854382911,0.32493358397936833,0.4669939565305203,5.920173782593629,8.508463004111015
2025-11-28,252,0.005,0.5,5082,12908352,64541,12724699,6168451,0.6056972742080688,0.332923024892807,18808,0.2914116608047598,0.17055697625913632,12908352,0.05496495602227147,0.31311879270541204,0.47143676112858496,5.696698685222966,8.577042451149449
2025-12-31,252,0.005,0.5,5093,12962836,64814,12730276,6206759,0.6006686687469482,0.33037546277046204,18913,0.29180423982472925,0.17082599467100212,12962836,0.05504759915191398,0.30021291696238467,0.4832906470824205,5.453696829427418,8.779504547486095
2026-01-30,252,0.005,0.5,5096,12980541,64902,12630659,6200387,0.5726386308670044,0.33417120575904846,22730,0.35022033219315274,0.21228309393503558,12980541,0.05509077009964377,0.3377091615050384,0.49978429016054976,6.1300497505156875,9.072014953804057
2026-02-27,252,0.005,0.5,5104,13019189,65095,12698337,6212119,0.5744672417640686,0.33966127038002014,23789,0.3654504954297565,0.2235787257638556,13019189,0.05509106596424708,0.34394346724018743,0.5048006759351716,6.243180472554286,9.163022481045774
2026-03-31,252,0.005,0.5,5111,13056389,65281,12815503,6210525,0.603880763053894,0.34451889991760254,21459,0.3287173909713393,0.19668570066817595,13056389,0.05515529600106124,0.31701413887654906,0.5116802745055988,5.747664537426277,9.277083283094948
2026-04-30,252,0.005,0.5,5116,13082303,65411,12551823,6241055,0.5298106074333191,0.33514824509620667,30841,0.47149562000275186,0.30846860903571677,13082303,0.05519486897681548,0.3844460411857333,0.5167785234899329,6.965249638462214,9.362800076706495
2026-05-29,252,0.005,0.5,5123,13114867,65574,12589705,6276586,0.5308892726898193,0.33898526430130005,31558,0.4812578155976454,0.31687920473943165,13114867,0.05526499048751314,0.3814774148290481,0.517872937444719,6.902695747595236,9.370723361686453
2026-06-30,252,0.005,0.5,5115,13076684,65383,12481488,6332098,0.5359604954719543,0.35804906487464905,34050,0.5207775721517826,0.35206170643947227,13076684,0.055325952665064015,0.36833733539299207,0.4983252527415383,6.657586858428945,9.00707947603421
2026-07-31,252,0.005,0.5,5122,13113142,65565,12472541,6454443,0.560371458530426,0.39321187138557434,34474,0.525798825592923,0.35666694255917897,13113142,0.055610775815590194,0.3633798520552124,0.4853809196980096,6.534342431405906,8.728181050873518
2026-08-31,252,0.005,0.5,5124,13123622,65618,12445655,6496779,0.5698080658912659,0.4042191505432129,34661,0.528223962936999,0.3589024074553456,13123622,0.05563105977907623,0.35985552744673716,0.4873357920082904,6.468608163781284,8.760138561868374
2026-09-03,252,0.005,0.5,5125,13128451,65642,12437647,6508502,0.571488618850708,0.4065569341182709,34829,0.5305901709271503,0.361090664040226,13128451,0.055630858507222214,0.3614149477468694,0.4877365101611773,6.496663137059967,8.767373419158316
2016-01-29,252,0.01,1.0,1487,1003875,10038,1003822,503346,0.7860171794891357,0.34480568766593933,1919,0.19117354054592547,0.10568926584788237,1003875,0.04850205453866268,0.16068938035465233,0.20282924885435347,3.313042754231395,4.181869217368332
2016-02-29,252,0.01,1.0,1505,1031440,10314,1031401,517193,0.7908363342285156,0.3453778028488159,1908,0.1849912739965096,0.10192307692307692,1031440,0.04856026526021873,0.1577467519875897,0.20506108202443282,3.2484738528975483,4.22281634841937
2016-03-31,252,0.01,1.0,1540,1069564,10695,1069508,533566,0.7966060638427734,0.34956178069114685,1948,0.18214118747078073,0.10019545314268079,1069564,0.04860952687263221,0.1570827489481066,0.20009350163627865,3.231521865244613,4.116343328347305
2016-04-29,252,0.01,1.0,1599,1149386,11493,1149323,567806,0.8047683238983154,0.3588089346885681,2085,0.18141477421038893,0.09975599253624229,1149386,0.04925499353567905,0.1482641607935265,0.18654833376838076,3.010134610740082,3.787399416330244
2016-05-31,252,0.01,1.0,1665,1261539,12615,1261459,613182,0.814860463142395,0.3623411953449249,2365,0.18747522790328974,0.103433194839274,1261539,0.049143149755972663,0.1412604042806183,0.1762980578676179,2.874467855277227,3.5874391190440806
2016-06-30,252,0.01,1.0,1720,1375895,13758,1375785,664336,0.8309030532836914,0.371098130941391,2435,0.17698793429277512,0.09708544316414816,1375895,0.04957573070619488,0.13250472452391335,0.16477685710132287,2.672774009306853,3.3237403615461525
2016-07-29,252,0.01,1.0,1797,1540211,15402,1540172,753001,0.802882969379425,0.34450897574424744,2883,0.187183482664589,0.10325561405393789,1540211,0.04926987276418621,0.15887547071808855,0.18471627061420595,3.224596732337689,3.7490713949737335
2016-08-31,252,0.01,1.0,1857,1661199,16611,1661096,815974,0.7983453273773193,0.32153359055519104,3444,0.20733249051833122,0.1156558533145275,1661199,0.049331236052995456,0.1560411775329601,0.20101137800252844,3.1631313143122646,4.074728186145313
2016-09-30,252,0.01,1.0,1939,1796273,17962,1796250,889064,0.7538480758666992,0.29201024770736694,5103,0.28409976617303195,0.16556893027481262,1796273,0.049665613189086515,0.17659503396058346,0.23226812159002339,3.5556801299976364,4.676638556856917
2016-10-31,252,0.01,1.0,1977,1874942,18749,1874921,928044,0.7504861354827881,0.28948429226875305,5133,0.27377460131207,0.1585972501158659,1874942,0.04946499678390052,0.17360925916048855,0.2280121606485679,3.5097396229285422,4.609565864214906
2016-11-30,252,0.01,1.0,2042,2001949,20019,2001910,989259,0.7495633959770203,0.2858181893825531,5047,0.25211049502972177,0.1442370895373096,2001949,0.04894080718339978,0.1662420700334682,0.2255357410460063,3.396798696239236,4.608337173533699
2016-12-30,252,0.01,1.0,2092,2110648,21106,2110559,1040753,0.7590586543083191,0.26489219069480896,4520,0.21415711172178528,0.1199193462803778,2110648,0.04886556166636976,0.16635080072017436,0.24230076755424998,3.4042543469762316,4.958518009238522
2017-01-26,252,0.01,1.0,2109,2153292,21532,2152440,1058675,0.7196545004844666,0.25024938583374023,4374,0.2031395132825562,0.11305246833807185,2153292,0.0491596123516922,0.17703882593349432,0.24934980494148246,3.6013063867742274,5.07224921054324
2017-02-28,252,0.01,1.0,2136,2204865,22048,2201686,1087352,0.6839889287948608,0.25053030252456665,4293,0.19471153846153846,0.10785619174434088,2204865,0.04933816809645942,0.18595791001451378,0.2557601596516691,3.769047720842688,5.183819536056565
2017-03-31,252,0.01,1.0,2163,2271709,22717,2267330,1125633,0.6121798753738403,0.23150135576725006,4649,0.20464850112250738,0.11398798577908545,2271709,0.04938088461154135,0.1855878857243474,0.26579213804639695,3.758294068328043,5.382490413796186
2017-04-28,252,0.01,1.0,2189,2334954,23349,2328620,1172798,0.6043969392776489,0.2342713624238968,4749,0.20339200822305023,0.11320889651719945,2334954,0.049563289041240216,0.17388324981797937,0.2653218553257099,3.5083073214389793,5.353193068057752
2017-05-31,252,0.01,1.0,2210,2380769,23807,2367615,1202256,0.575289785861969,0.23297064006328583,5626,0.23631704960725836,0.13399066399923787,2380769,0.04945124873517758,0.18003108329482925,0.2553450665770572,3.640577091570239,5.163571661142203
2017-06-30,252,0.01,1.0,2231,2437353,24373,2408339,1240891,0.5549505949020386,0.23062117397785187,5820,0.23878882369835475,0.13558216465545356,2437353,0.049477445409015434,0.16698806055881507,0.24966151068805645,3.375034001419719,5.045966068461668
2017-07-31,252,0.01,1.0,2271,2525455,25254,2484614,1290040,0.5849257111549377,0.23296579718589783,4950,0.19600855310049894,0.10865270644014223,2525455,0.04846690992316236,0.15898471529262692,0.2573057733428368,3.280273397760975,5.308895775504562
2017-08-31,252,0.01,1.0,2284,2563624,25636,2515927,1305581,0.5697339773178101,0.23527474701404572,5574,0.21742861600873772,0.12197470348811765,2563624,0.04882346241102439,0.16515837104072398,0.26006397253861757,3.38276645868178,5.326618795472704
2017-09-29,252,0.01,1.0,2344,2699749,26997,2641211,1370823,0.5625233054161072,0.23723797500133514,6282,0.2326925213912657,0.13166498993963782,2699749,0.048798610537498115,0.16820387450457458,0.2666962995888432,3.446898849206421,5.465243715984636
2017-10-31,252,0.01,1.0,2379,2784415,27844,2710104,1404257,0.564590334892273,0.23838001489639282,6753,0.24252980893549778,0.13799938694186165,2784415,0.0488414981243816,0.16689412440741272,0.2682085907197242,3.4170557991975157,5.491407942415978
2017-11-30,252,0.01,1.0,2433,2911995,29119,2831052,1460286,0.5765901803970337,0.2399524748325348,6939,0.2382980184759092,0.13526579465486657,2911995,0.04871677320874521,0.15900271300525431,0.2663896425014595,3.2638186507950313,5.468129864841697
2017-12-29,252,0.01,1.0,2485,3035348,30353,2940231,1514983,0.5641772747039795,0.24111010134220123,8022,0.2642901854841367,0.15226634272264825,3035348,0.04893804598352479,0.16189503508714131,0.2616874773498501,3.30816304234223,5.347321743045244
2018-01-31,252,0.01,1.0,2527,3150049,31500,3048429,1557877,0.5542109608650208,0.24541690945625305,9400,0.2984126984126984,0.17537313432835822,3150049,0.04894146091060806,0.174,0.282984126984127,3.5552677987649832,5.782093989817746
2018-02-28,252,0.01,1.0,2537,3161736,31617,3084523,1556086,0.5894606709480286,0.25383028388023376,8537,0.2700129677072461,0.15607802987366767,3161736,0.04875802407285112,0.16079956985166208,0.2661226555334156,3.2979098909218645,5.458027895793975
2018-03-30,252,0.01,1.0,2566,3239835,32398,3171464,1580995,0.606488823890686,0.2587738037109375,8672,0.26767084387925183,0.15451500249447653,3239835,0.049005582074395766,0.16470152478548059,0.2755417001049448,3.3608727376290704,5.62265946941805
2018-04-27,252,0.01,1.0,2593,3319653,33196,3256116,1621858,0.6020320057868958,0.253616064786911,8705,0.2622303892035185,0.15090054951722226,3319653,0.049256654234644405,0.17176768285335584,0.28892035184962045,3.4871975273656317,5.865610572599749
2018-05-31,252,0.01,1.0,2630,3416322,34163,3361888,1666769,0.6049508452415466,0.25149640440940857,8400,0.24588004566343705,0.14017287988519173,3416322,0.04939464137162715,0.17741416151977285,0.3085209144395984,3.591769402372493,6.246040175054624
2018-06-29,252,0.01,1.0,2647,3467431,34674,3429063,1686355,0.6217976212501526,0.2519267797470093,7722,0.22270288977331718,0.12530425469769252,3467431,0.049715192602246445,0.1709349945203899,0.32127819115187173,3.4382848697375055,6.462374464126171
2018-07-31,252,0.01,1.0,2695,3599047,35990,3572727,1746447,0.6126244068145752,0.24920116364955902,8570,0.23812170047235343,0.135152184198076,3599047,0.04986903477503906,0.1810780772436788,0.3378994165045846,3.631072429224433,6.775736046002505
2018-08-31,252,0.01,1.0,2774,3811059,38110,3793819,1854128,0.6205264329910278,0.2457008957862854,8977,0.23555497244817633,0.1335008848504677,3811059,0.04993047864123856,0.17378640776699028,0.333691944371556,3.480567631159391,6.683131294799031
2018-09-28,252,0.01,1.0,2834,3983785,39837,3969487,1937625,0.627948522567749,0.24688835442066193,9070,0.22767778698195146,0.12846297660189224,3983785,0.050113397183833966,0.1683610713658157,0.3288400230941085,3.359602039115543,6.561918400538782
2018-10-31,252,0.01,1.0,2899,4167147,41671,4162304,2024100,0.662553608417511,0.24663212895393372,8604,0.20647452664922847,0.11512216007921004,4167147,0.05044866427798204,0.15391999232079864,0.3110796477166375,3.0510221533848605,6.166261330578102
2018-11-30,252,0.01,1.0,2953,4331899,43318,4328255,2091308,0.6625697612762451,0.24831727147102356,9031,0.2084814626714068,0.11637136782423813,4331899,0.05050117742819027,0.15924096218661987,0.30546193268387273,3.1532128614833037,6.048610116431875
2018-12-28,252,0.01,1.0,3008,4499633,44996,4496185,2169147,0.6620264053344727,0.2470555454492569,9415,0.20924082140634723,0.11684475718877595,4499633,0.050632351571783744,0.15772513112276645,0.30958307405102675,3.115105781708608,6.1143333153728205
2019-01-31,252,0.01,1.0,3066,4678448,46784,4675183,2259458,0.6586394906044006,0.24804925918579102,10251,0.21911337209302326,0.1230361150785554,4678448,0.05047742328225087,0.159327975376197,0.29903385772913815,3.156420534489143,5.924110984371224
2019-02-28,252,0.01,1.0,3099,4786321,47863,4784153,2308007,0.6563364267349243,0.2477119415998459,12135,0.25353613438355305,0.14517113086337047,4786321,0.05051207388722988,0.16520067693207696,0.30626997889810503,3.270518595235146,6.06330240135981
2019-03-29,252,0.01,1.0,3161,4981159,49811,4979432,2396892,0.6549072265625,0.2461194545030594,11897,0.23884282588183334,0.13561698489598176,4981159,0.050273440378032504,0.1667302403083656,0.310152375981209,3.316467682629894,6.169308757248554
2019-04-30,252,0.01,1.0,3237,5223077,52230,5222027,2507650,0.6392417550086975,0.2401682436466217,12567,0.24060884549109707,0.13675688028467892,5223077,0.050456273189156506,0.1698257706299062,0.31388091135362817,3.365800918217702,6.220850084922323
2019-05-31,252,0.01,1.0,3300,5428556,54285,5427855,2603034,0.6580966114997864,0.24036310613155365,12250,0.2256608639587363,0.12718023255813954,5428556,0.05058269639292659,0.16474164133738603,0.31017776549691445,3.2568774123402258,6.132092348091772
2019-06-28,252,0.01,1.0,3356,5616611,56166,5615886,2695638,0.6605196595191956,0.23810121417045593,12199,0.2171954563258911,0.12182796880149402,5616611,0.050644240806422235,0.1598119858989424,0.30682263290958944,3.1555806416329286,6.058391398981758
2019-07-31,252,0.01,1.0,3401,5773593,57735,5772722,2774826,0.6414796113967896,0.2352670133113861,13915,0.24101498224647094,0.13701934912116587,5773593,0.05082952677821246,0.1678531220230363,0.31842036892699405,3.3022759144589315,6.264476360686513
2019-08-30,252,0.01,1.0,3451,5942125,59421,5940570,2858032,0.6452684998512268,0.23180769383907318,13702,0.23059187829218628,0.13032147612706868,5942125,0.050560531796285,0.1562074014237391,0.3069116978845863,3.0895126272231304,6.070183342239628
2019-09-30,252,0.01,1.0,3482,6053625,60536,6051909,2912450,0.6486970782279968,0.23290786147117615,14372,0.23741244879080217,0.1346954076850984,6053625,0.05039410270705569,0.15485000660763842,0.30428174970265626,3.072780311374764,6.038042813689263
2019-10-31,252,0.01,1.0,3517,6175122,61751,6172516,2974390,0.6227923631668091,0.23013678193092346,16454,0.2664572233648038,0.15370674837456094,6175122,0.05044629077773686,0.16189211510744766,0.310148823500834,3.2091975963254464,6.14809966638241
2019-11-29,252,0.01,1.0,3534,6239365,62393,6235821,3017203,0.613919198513031,0.23029734194278717,17858,0.2862180052249451,0.16700957653748316,6239365,0.05055835008851061,0.1610757617040373,0.31460259965060183,3.185937860354383,6.222564603074247
2019-12-31,252,0.01,1.0,3552,6302197,63021,6296964,3052900,0.6046599745750427,0.23211151361465454,18484,0.2932990590438108,0.17185146618568586,6302197,0.050601877408783004,0.16292981704511195,0.31151520921597564,3.219837393164233,6.156198646532939
2020-01-23,252,0.01,1.0,3560,6331166,63311,6326394,3060831,0.6046926379203796,0.23319414258003235,18735,0.2959201402599864,0.17365391567102617,6331166,0.05065417649766252,0.165010819604808,0.3345864067855507,3.257595543230726,6.605307398512154
2020-02-28,252,0.01,1.0,3566,6353709,63537,6349894,3065268,0.6376455426216125,0.2560436725616455,19740,0.3106851126115492,0.1839119011683157,6353709,0.050643018117449194,0.15641279884161985,0.3627650030690779,3.0885362811290937,7.163178984075718
2020-03-31,252,0.01,1.0,3579,6399604,63996,6389197,3081181,0.6233999729156494,0.2579646408557892,21671,0.33863053940871307,0.20382614911447408,6399604,0.05069563679252654,0.17699543721482594,0.3888055503468967,3.4913347264812007,7.669408551629313
2020-04-30,252,0.01,1.0,3591,6443363,64433,6430564,3115596,0.6349541544914246,0.2615121603012085,20235,0.31404714975245607,0.1862727950585008,6443363,0.050706750496596266,0.16662269334036905,0.3864013781757795,3.286006137418602,7.620314344570691
2020-05-29,252,0.01,1.0,3599,6470404,64704,6431399,3142367,0.5974054336547852,0.2615986764431,23863,0.368802546983185,0.2260931356293524,6470404,0.05077256381518063,0.1906064540059347,0.3954778684470821,3.7541230870233258,7.789204222317351
2020-06-30,252,0.01,1.0,3626,6558076,65580,6497346,3174682,0.587173342704773,0.26089897751808167,24827,0.3785757853003965,0.2334834905438575,6558076,0.05101084525400438,0.20240927111924367,0.40190606892345226,3.9679654416891754,7.878835704881844
2020-07-31,252,0.01,1.0,3635,6601514,66015,6567688,3179474,0.5990634560585022,0.2706974446773529,28665,0.4342194955691888,0.27731824118415327,6601514,0.05115629535891312,0.20452927364992804,0.387396803756722,3.9981252007196466,7.572808019789975
2020-08-31,252,0.01,1.0,3641,6624059,66240,6586391,3183818,0.5820143818855286,0.266816109418869,30274,0.45703502415458935,0.2962057022092636,6624059,0.051148246113146036,0.2244716183574879,0.3902777777777778,4.388647420303129,7.6303257185874305
2020-09-30,252,0.01,1.0,3661,6694026,66940,6653398,3205742,0.5753982067108154,0.2768203616142273,32298,0.4824917836868838,0.3179500305172176,6694026,0.05113395137694416,0.23053480729011055,0.3648043023603227,4.508448908840959,7.134287347971502
2020-10-30,252,0.01,1.0,3688,6793315,67933,6753039,3251151,0.573459804058075,0.27555423974990845,32620,0.4801789998969573,0.3159444433682661,6793315,0.051329284745371004,0.23150751475718723,0.37051212223808755,4.510242367600205,7.218337915209333
2020-11-30,252,0.01,1.0,3715,6893982,68939,6848123,3291629,0.5670421123504639,0.2774188816547394,33102,0.48016362291301007,0.31593112926624417,6893982,0.05138757252339794,0.24779877863038338,0.3778412799721493,4.822153810000558,7.352775416665371
2020-12-31,252,0.01,1.0,3737,6976499,69764,6926569,3323825,0.5626903772354126,0.27223318815231323,31673,0.45400206410182903,0.29366278800241064,6976499,0.05149072622242188,0.2593171263115647,0.39673757238690444,5.036190889819764,7.705029652779362
2021-01-29,252,0.01,1.0,3758,7055820,70558,7001019,3367014,0.5573563575744629,0.26916825771331787,30385,0.43063862354375126,0.27440373517804406,7055820,0.05165990629012645,0.25892173814450525,0.401584512032654,5.01204428615063,7.773620605839295
2021-02-26,252,0.01,1.0,3766,7086091,70860,7038252,3387852,0.5265065431594849,0.2593640983104706,29757,0.4199407281964437,0.265775300769004,7086091,0.05165457231638713,0.2760937058989557,0.37181766864239346,5.345000326551276,7.198155980558498
2021-03-31,252,0.01,1.0,3781,7141819,71418,7056926,3435810,0.49808841943740845,0.2545638680458069,31270,0.4378448010305525,0.2802825233494075,7141819,0.051752501708598325,0.27507071046514886,0.3624576437312722,5.315119103110869,7.003673866282919
2021-04-30,252,0.01,1.0,3805,7233359,72333,7091378,3494867,0.4755462110042572,0.249266117811203,32765,0.45297443767021967,0.29280346020142806,7233359,0.05180718943992687,0.26776160258803033,0.3516099152530657,5.168425569553698,6.786894233295085
2021-05-31,252,0.01,1.0,3829,7323572,73235,7166503,3542084,0.47100961208343506,0.2512679696083069,33526,0.4577865774561344,0.29683737073239835,7323572,0.0520187416741448,0.26490066225165565,0.35241346350788555,5.092408115348951,6.774740260259848
2021-06-30,252,0.01,1.0,3874,7493167,74931,7304934,3626870,0.4641423225402832,0.2510353922843933,35622,0.4753973655763302,0.3118172268907563,7493167,0.0523835916108636,0.2677529994261387,0.35256435921047363,5.111390631920905,6.730435015405795
2021-07-30,252,0.01,1.0,3936,7729707,77297,7441789,3754272,0.43312862515449524,0.24464371800422668,36414,0.4710920216826009,0.30812320189541376,7729707,0.04805900146021059,0.2927797974048152,0.3808556606336598,6.0920907324139035,7.924751847975472
2021-08-31,252,0.01,1.0,3994,7965642,79656,7565778,3876495,0.4144846796989441,0.24485594034194946,38877,0.4880611630009039,0.32280483248225184,7965642,0.048277841258746,0.3068067691071608,0.3913578387064377,6.355022534309771,8.106365746739751
2021-09-30,252,0.01,1.0,4036,8136858,81368,7674432,3966182,0.41447213292121887,0.25115111470222473,41904,0.5149936092812899,0.3467955508474576,8136858,0.04826039731798195,0.32119506439878087,0.4106897060269393,6.655458351958133,8.509869973115933
2021-10-29,252,0.01,1.0,4053,8208905,82089,7636256,4004701,0.40685445070266724,0.252569317817688,42909,0.5227131527975734,0.35383321376444105,8208905,0.0483579722265028,0.3260241932536637,0.41625552753718525,6.741891320971988,8.607795330778046
2021-11-30,252,0.01,1.0,4094,8372714,83727,7701167,4085395,0.4024330675601959,0.25306010246276855,43802,0.5231526269900988,0.35423608190728817,8372714,0.048488697929966317,0.327743738578953,0.4214411121860332,6.759177964570695,8.691532876274245
2021-12-31,252,0.01,1.0,4137,8549990,85499,7820521,4155235,0.3989396393299103,0.25675591826438904,46414,0.5428601504111159,0.37255185256533746,8549990,0.04867151891405721,0.3415010701879554,0.43113954549176015,7.016445712141598,8.858148566373163
2022-01-28,252,0.01,1.0,4174,8703031,87030,8046734,4209023,0.4065972566604614,0.2614375054836273,47381,0.5444214638630357,0.3740241081789405,8703031,0.04884171962618541,0.34270941054808685,0.43052970240147076,7.016735143050753,8.814794108327254
2022-02-28,252,0.01,1.0,4196,8796501,87965,8181643,4247856,0.4133758544921875,0.26922041177749634,48704,0.5536747570056272,0.38281483344599376,8796501,0.04890433139267534,0.34827488205536294,0.42831808105496505,7.12155492442794,8.75828518369472
2022-03-31,252,0.01,1.0,4253,9036145,90361,8619514,4351939,0.4268295466899872,0.27162060141563416,50892,0.5632075784907206,0.3919895247631518,9036145,0.049090403042447855,0.33711446309801796,0.4401013711667644,6.867217260500373,8.965120347172833
2022-04-29,252,0.01,1.0,4296,9220368,92203,9018021,4426190,0.4776785373687744,0.2748585641384125,41844,0.45382471286183745,0.29351440075195356,9220368,0.04924185238593514,0.31164929557606585,0.4420571998741906,6.3289515011234965,8.977265851202109
2022-05-31,252,0.01,1.0,4332,9370145,93701,9206858,4493405,0.4883669912815094,0.2748793959617615,41101,0.43863992913629524,0.2809345117258255,9370145,0.04936583158531698,0.3169016339206625,0.4464840289858166,6.419452964607193,9.044393959295027
2022-06-30,252,0.01,1.0,4338,9402846,94028,9248347,4499629,0.4961412250995636,0.2812955677509308,40196,0.42748968392393755,0.27185175165697284,9402846,0.04972005284357523,0.32683881397030673,0.4527055770621517,6.573581387746664,9.105090424710797
2022-07-29,252,0.01,1.0,4389,9624722,96247,9475468,4604651,0.5033890008926392,0.28422409296035767,40530,0.42110403441146216,0.26670790450369825,9624722,0.050132460968742784,0.3278751545502717,0.4580610304736771,6.540176728102366,9.137014653225876
2022-08-31,252,0.01,1.0,4429,9801546,98015,9658102,4682031,0.5135887265205383,0.2878928780555725,40909,0.4173748915982248,0.2637231580508119,9801546,0.05027298754706656,0.3272356271999184,0.4465745039024639,6.509174074716645,8.882991158708682
2022-09-30,252,0.01,1.0,4470,9983383,99833,9865849,4757694,0.5384050011634827,0.29387035965919495,37895,0.379583905121553,0.23425088551100012,9983383,0.05046625978388288,0.31519637795117844,0.44104654773471696,6.245685321261729,8.739434022324188
2022-10-31,252,0.01,1.0,4497,10105141,101051,10002892,4816004,0.5478551983833313,0.2961288392543793,36975,0.36590434533057564,0.22391855965408444,10105141,0.05065916447875393,0.3119414948887196,0.4432613234901189,6.157651791109691,8.749874342598353
2022-11-30,252,0.01,1.0,4532,10263301,102633,10163891,4873117,0.5560933351516724,0.3049778640270233,38041,0.3706507653483772,0.22748392883839139,10263301,0.050794184054428496,0.32189451735796476,0.45161887502070486,6.337231778603605,8.891153257561392
2022-12-30,252,0.01,1.0,4568,10428066,104280,10326447,4937830,0.5708427429199219,0.3151727318763733,36503,0.35004794783275794,0.21215643652975466,10428066,0.0509809776808087,0.32377253548139623,0.4713080168776371,6.350849870093357,9.244781844485036
2023-01-31,252,0.01,1.0,4590,10528837,105288,10427802,4981332,0.5801492929458618,0.3177410364151001,35528,0.3374363650178558,0.20296147342443216,10528837,0.0510526471252238,0.3157339867791201,0.4663209482562115,6.184478270140944,9.134118885400838
2023-02-28,252,0.01,1.0,4613,10633073,106330,10533748,5034377,0.5731005072593689,0.31302714347839355,38094,0.35826201448321265,0.21822118854759803,10633073,0.051227805922144994,0.3305464121132324,0.4893068748236622,6.45248037004728,9.551587580528066
2023-03-31,252,0.01,1.0,4648,10795822,107958,10623583,5092883,0.5527392625808716,0.31163546442985535,40439,0.3745808555178866,0.23045185408913987,10795822,0.05159875737113857,0.350376998462365,0.5028714870597825,6.7904154346621155,9.745806152709026
2023-04-28,252,0.01,1.0,4669,10894667,108946,10710365,5136132,0.5494656562805176,0.31557217240333557,43005,0.39473684210526316,0.2459016393442623,10894667,0.05166169833368932,0.35826005544030987,0.5229471481284306,6.934732441939166,10.122531101293847
2023-05-31,252,0.01,1.0,4688,10980998,109809,10608623,5175289,0.5045037865638733,0.3226418197154999,52544,0.4785035834949776,0.31449537330763616,10980998,0.05172571746211046,0.41516633427132565,0.531295249023304,8.02630402517739,10.271394484039442
2023-06-30,252,0.01,1.0,4690,10993682,109936,10568934,5180557,0.4992257356643677,0.327087938785553,55479,0.5046481589288313,0.33747787314545025,10993682,0.05190117378326933,0.4192803085431524,0.5330646921845438,8.07843595780699,10.270763709709788
2023-07-31,252,0.01,1.0,4724,11152421,111524,10687175,5249764,0.49531784653663635,0.32742762565612793,58555,0.5250439367311072,0.35597259457849273,11152421,0.05226506424031159,0.43388866970338225,0.5334188156809296,8.301695903565497,10.206030040034053
2023-08-31,252,0.01,1.0,4766,11352565,113525,10901447,5327449,0.5061083436012268,0.3311733603477478,55122,0.4855494384496807,0.32061095342236284,11352565,0.052502672303571925,0.43753358291125305,0.5377053512442194,8.333548821694666,10.241485388309226
2023-09-28,252,0.01,1.0,4801,11520729,115207,11031023,5399541,0.4957881569862366,0.33086031675338745,60144,0.5220516114472211,0.35322722734480533,11520729,0.05267201407133177,0.4633919813900197,0.5598357738679073,8.797688669403547,10.62871400948789
