analysis_date,window,factor_order,factor_name,raw_nonmissing_n,industry_neutral_n,industry_size_neutral_n,industry_count,size_beta,industry_residual_max_abs_mean,industry_size_residual_max_abs_mean,industry_size_residual_logsize_corr
2024-04-30,60,5,delta_residual_degree_percentile_1m,5075,5075,5075,31,0.007100160490261112,7.870984129805214e-18,2.6621333342874848e-17,4.1286030982171846e-18
2024-04-30,60,6,delta_cross_industry_degree_percentile_1m,5075,5075,5075,31,0.005553405288490399,9.821203679376385e-18,1.9248758569973418e-17,-6.667173598891313e-18
2024-04-30,60,7,neighbor_jaccard_1m,4528,4528,4528,31,0.03231151484711489,5.747614773501917e-17,8.460112952071505e-17,3.015779945541608e-17
2024-04-30,60,8,neighbor_retention_1m,3832,3832,3832,31,0.048784199546708346,7.301466738525805e-17,1.4873893831650616e-16,-7.156021550940854e-18
2024-04-30,60,9,outside_community_degree_percentile,5091,5091,5091,31,0.08152168212023242,9.234565345012984e-17,2.9089978289457224e-16,-1.203240502473985e-16
2024-04-30,120,1,residual_degree_percentile,5068,5068,5068,31,0.05646006487889744,5.124106267500723e-17,2.1079818987038687e-16,2.7867184736130765e-17
2024-04-30,120,2,delta_degree_percentile,5068,5068,5068,31,0.1345222975713016,1.880216412671636e-17,4.867900954125687e-16,1.9425565351142015e-17
2024-04-30,120,3,cross_industry_degree_percentile,5068,5068,5068,31,0.04324291326488921,8.105309198183658e-17,1.9940759000734956e-16,2.3837861212849048e-17
2024-04-30,120,4,cross_industry_degree_ratio,4316,4316,4316,31,-0.026697127363765925,1.0517902338554114e-16,1.249000902703301e-16,-1.1172365602495707e-17
2024-04-30,120,5,delta_residual_degree_percentile_1m,5057,5057,5057,31,0.014559803240376085,4.353815782843751e-18,5.3109226418366866e-17,2.5805110287377846e-17
2024-04-30,120,6,delta_cross_industry_degree_percentile_1m,5057,5057,5057,31,0.015048425923984948,1.0650395294369235e-17,5.28423458836012e-17,4.955255653664556e-17
2024-04-30,120,7,neighbor_jaccard_1m,4480,4480,4480,31,0.02774083628992592,4.7387568124244485e-17,9.612906676632453e-17,-1.5618359694236494e-17
2024-04-30,120,8,neighbor_retention_1m,4176,4176,4176,31,0.05699445299793521,7.040438692744895e-17,1.8696464129972253e-16,7.211211956998119e-17
2024-04-30,120,9,outside_community_degree_percentile,5068,5068,5068,31,0.08660568148709313,8.716627052842139e-17,3.0610434821807887e-16,1.5616233511806298e-16
2024-04-30,252,1,residual_degree_percentile,4942,4942,4942,31,0.06139736356451052,5.335955622229435e-17,1.8878907653764183e-16,-1.459867836699621e-17
2024-04-30,252,2,delta_degree_percentile,4942,4942,4942,31,0.1325387771746398,1.8073398075293247e-17,3.8972921152452213e-16,2.1147320644569862e-17
2024-04-30,252,3,cross_industry_degree_percentile,4942,4942,4942,31,0.048415382319403864,1.1102230246251565e-16,2.0551371062454644e-16,3.182839902296215e-17
2024-04-30,252,4,cross_industry_degree_ratio,4440,4440,4440,31,-0.013045042627499932,9.553081839797858e-17,1.1037682395982661e-16,5.086807610166918e-18
2024-04-30,252,5,delta_residual_degree_percentile_1m,4918,4918,4918,31,0.0066196041400891905,3.3663940721926157e-18,1.9456114279583012e-17,5.332876968222102e-19
2024-04-30,252,6,delta_cross_industry_degree_percentile_1m,4918,4918,4918,31,0.007503643284037527,5.843279076974508e-18,2.1156823569756352e-17,-2.1565826213158413e-17
2024-04-30,252,7,neighbor_jaccard_1m,4498,4498,4498,31,0.025431417360831095,7.445024988662814e-17,9.554732679958189e-17,5.114283393342629e-18
2024-04-30,252,8,neighbor_retention_1m,4367,4367,4367,31,0.02925382013246308,1.1412059927542306e-16,1.8642494955164087e-16,1.1877309221711455e-17
2024-04-30,252,9,outside_community_degree_percentile,4942,4942,4942,31,0.05198020362108455,1.119176436114069e-16,1.8191154288621654e-16,2.674359964968877e-17
2024-05-31,60,1,residual_degree_percentile,5075,5075,5075,31,0.055552292856359195,5.033011044967376e-17,2.0519300544411376e-16,2.1702580001717222e-17
2024-05-31,60,2,delta_degree_percentile,5075,5075,5075,31,0.13069762110215957,2.4868995751603507e-17,5.233908544661452e-16,-1.939572847104891e-16
2024-05-31,60,3,cross_industry_degree_percentile,5075,5075,5075,31,0.04717408794204948,1.0757975044817408e-16,1.9164564115553298e-16,-4.938347316694604e-17
2024-05-31,60,4,cross_industry_degree_ratio,5063,5063,5063,31,-0.016258787818886775,9.859443278387584e-17,1.2055033588280617e-16,-1.3184678848354915e-17
2024-05-31,60,5,delta_residual_degree_percentile_1m,5069,5069,5069,31,0.013308728164295206,1.6291316122216972e-17,5.2867763077388404e-17,7.215699733563584e-18
2024-05-31,60,6,delta_cross_industry_degree_percentile_1m,5069,5069,5069,31,0.019484022374879166,1.5108594181515224e-17,7.930164461608261e-17,2.331324637240318e-18
2024-05-31,60,7,neighbor_jaccard_1m,5058,5058,5058,31,0.020437828533823484,2.114710523095536e-17,7.731910350068054e-17,-3.7835744746538175e-17
2024-05-31,60,8,neighbor_retention_1m,4376,4376,4376,31,0.04013308344105693,9.1196891308495e-17,1.723644569743678e-16,-4.727329114760999e-17
2024-05-31,60,9,outside_community_degree_percentile,5075,5075,5075,31,0.048451541379851366,8.511709855459534e-17,1.929673352324677e-16,2.7124238172376014e-17
2024-05-31,120,1,residual_degree_percentile,5057,5057,5057,31,0.06737739417644112,5.4630021846634684e-17,2.431917101559867e-16,-4.7515754423718755e-17
2024-05-31,120,2,delta_degree_percentile,5057,5057,5057,31,0.14425766626832723,2.4671622769447922e-17,5.405728774662964e-16,-2.3226273434274953e-18
2024-05-31,120,3,cross_industry_degree_percentile,5057,5057,5057,31,0.056015950715773,7.137148015447435e-17,2.0948851119415156e-16,-4.343945793646202e-17
2024-05-31,120,4,cross_industry_degree_ratio,4442,4442,4442,31,-0.014104761732319641,1.0658141036401502e-16,1.0158540675320183e-16,3.1104912730207657e-17
2024-05-31,120,5,delta_residual_degree_percentile_1m,5048,5048,5048,31,0.01210230722871255,4.5952939760975026e-18,4.6424504452331696e-17,-2.846735778983564e-17
2024-05-31,120,6,delta_cross_industry_degree_percentile_1m,5048,5048,5048,31,0.013689323252146158,4.4898725260576186e-18,5.551115123125783e-17,-4.296191910009048e-17
2024-05-31,120,7,neighbor_jaccard_1m,4560,4560,4560,31,0.05870613977405796,9.475179261887112e-17,2.6284658013878996e-16,-6.548477812175438e-17
2024-05-31,120,8,neighbor_retention_1m,4301,4301,4301,31,0.07312723974811519,8.723180907769087e-17,2.864771911755984e-16,-3.285795344276944e-17
2024-05-31,120,9,outside_community_degree_percentile,5057,5057,5057,31,0.0905730167202754,5.251054846200065e-17,3.7470027081099033e-16,-9.081797485419241e-17
2024-05-31,252,1,residual_degree_percentile,4964,4964,4964,31,0.07077398067468202,5.235198002297486e-17,2.498001805406602e-16,-3.4223253348928567e-18
2024-05-31,252,2,delta_degree_percentile,4964,4964,4964,31,0.13529355701939663,2.632916487735248e-17,5.002612081197878e-16,1.0250661965453628e-16
2024-05-31,252,3,cross_industry_degree_percentile,4964,4964,4964,31,0.05792459691419004,1.149873846933198e-16,3.396753777722205e-16,-9.294714464061179e-17
2024-05-31,252,4,cross_industry_degree_ratio,4473,4473,4473,31,-0.008576667512681243,1.0402089600091557e-16,1.1827375915488718e-16,1.6102927920504745e-18
2024-05-31,252,5,delta_residual_degree_percentile_1m,4939,4939,4939,31,0.009681364547551365,4.731064025391292e-18,3.634658711570453e-17,-3.291730297493267e-17
2024-05-31,252,6,delta_cross_industry_degree_percentile_1m,4939,4939,4939,31,0.009940189002380511,3.496982245223087e-18,4.0724698745550754e-17,-1.6724592354509415e-17
2024-05-31,252,7,neighbor_jaccard_1m,4547,4547,4547,31,0.022194980251619117,6.148927521000867e-17,1.3877787807814457e-16,-2.949496742156089e-17
2024-05-31,252,8,neighbor_retention_1m,4439,4439,4439,31,0.036924767652947714,1.0658141036401502e-16,1.6376527793423601e-16,-3.7933347685140745e-17
2024-05-31,252,9,outside_community_degree_percentile,4964,4964,4964,31,0.060283982375077816,7.630686951728795e-17,2.352615456943784e-16,-1.883481905274071e-17
2024-06-28,60,1,residual_degree_percentile,5074,5074,5074,31,0.04382226016999788,4.4408920985006264e-17,1.3816108750890837e-16,-1.4946479346152617e-17
2024-06-28,60,2,delta_degree_percentile,5074,5074,5074,31,0.12552750369765164,2.7971572313026803e-17,3.926201327375857e-16,7.425338862108299e-17
2024-06-28,60,3,cross_industry_degree_percentile,5074,5074,5074,31,0.03470867501429398,9.484976234002322e-17,1.6326809185664068e-16,1.304958044317784e-17
2024-06-28,60,4,cross_industry_degree_ratio,5038,5038,5038,31,-0.02197579629258513,1.3441379386185072e-16,1.630421863207384e-16,2.584680631806663e-17
2024-06-28,60,5,delta_residual_degree_percentile_1m,5063,5063,5063,31,-0.010536381537564258,1.0327656043024712e-17,3.218501517079299e-17,-6.033619831915166e-18
2024-06-28,60,6,delta_cross_industry_degree_percentile_1m,5063,5063,5063,31,-0.01145593438134683,1.5921803066329765e-17,3.7868072157757277e-17,1.9757732881087848e-17
2024-06-28,60,7,neighbor_jaccard_1m,5061,5061,5061,31,0.03153441434918455,4.769647460161473e-17,8.881784197001253e-17,1.2986864003980184e-17
2024-06-28,60,8,neighbor_retention_1m,5050,5050,5050,31,0.035033513073997304,9.251858538542972e-17,1.3481279584734043e-16,6.39743070282748e-17
2024-06-28,60,9,outside_community_degree_percentile,5074,5074,5074,31,0.0225657987783049,9.84662087316359e-17,8.412736485047213e-17,5.706149462134487e-17
2024-06-28,120,1,residual_degree_percentile,5065,5065,5065,31,0.06725860818967935,5.224578939412501e-17,2.580190645821814e-16,4.4780823339898385e-17
2024-06-28,120,2,delta_degree_percentile,5065,5065,5065,31,0.14614013272550946,2.2689081654045857e-17,4.403166073392004e-16,7.429072438117734e-17
2024-06-28,120,3,cross_industry_degree_percentile,5065,5065,5065,31,0.05661403983573183,8.4162067995778e-17,1.812088155135313e-16,3.658820217075015e-17
2024-06-28,120,4,cross_industry_degree_ratio,4410,4410,4410,31,-0.014850040166382894,8.635067969306773e-17,1.2934098236883074e-16,1.1506375473422917e-17
2024-06-28,120,5,delta_residual_degree_percentile_1m,5053,5053,5053,31,0.0002766080465362872,3.2273925134452225e-18,3.2273925134452225e-18,-1.81530359780154e-17
2024-06-28,120,6,delta_cross_industry_degree_percentile_1m,5053,5053,5053,31,0.0008174212056452978,4.303190017926963e-18,4.4000274755096855e-18,-1.1149392617201066e-17
2024-06-28,120,7,neighbor_jaccard_1m,4587,4587,4587,31,0.052340074594460224,9.251858538542972e-17,2.2114926377614005e-16,1.11621665153436e-16
2024-06-28,120,8,neighbor_retention_1m,4438,4438,4438,31,0.0421202509294614,5.577932104396922e-17,2.011049554732404e-16,-2.2669290763178838e-17
2024-06-28,120,9,outside_community_degree_percentile,5065,5065,5065,31,0.08239387987242451,1.056846917672024e-16,3.2983324809252224e-16,2.6290598910499237e-17
2024-06-28,252,1,residual_degree_percentile,4980,4980,4980,31,0.07039223853363596,5.355193412897814e-17,2.3551422250320414e-16,2.317818384147807e-17
2024-06-28,252,2,delta_degree_percentile,4980,4980,4980,31,0.137968610476804,1.850371707708594e-17,3.7878197310740633e-16,1.021062544981681e-16
2024-06-28,252,3,cross_industry_degree_percentile,4980,4980,4980,31,0.057600570169720866,9.294890438722241e-17,1.6121272081884067e-16,9.007639936646399e-17
2024-06-28,252,4,cross_industry_degree_ratio,4457,4457,4457,31,-0.00820085358015434,8.368098916950806e-17,8.747962671711613e-17,9.337833000044023e-18
2024-06-28,252,5,delta_residual_degree_percentile_1m,4945,4945,4945,31,0.0004290096945400881,3.496341889565658e-18,2.880295582753944e-18,-1.2194220650073352e-18
2024-06-28,252,6,delta_cross_industry_degree_percentile_1m,4945,4945,4945,31,-0.00022805842598200963,5.28677630773884e-18,3.634658711570453e-18,-2.1997874635373403e-17
2024-06-28,252,7,neighbor_jaccard_1m,4528,4528,4528,31,0.0408526326294451,1.0609792614361375e-16,1.7918014742186247e-16,-2.753027809106666e-17
2024-06-28,252,8,neighbor_retention_1m,4454,4454,4454,31,0.031827519780970814,1.185238093856586e-16,1.4076041919354663e-16,1.8355406299666537e-17
2024-06-28,252,9,outside_community_degree_percentile,4980,4980,4980,31,0.06515451059761417,8.808381021819424e-17,1.9308226515220113e-16,2.533021296399937e-17
2024-07-31,60,1,residual_degree_percentile,5068,5068,5068,31,0.023449512874849632,4.6557739742345276e-17,9.510910577622175e-17,2.0790241081898453e-17
2024-07-31,60,2,delta_degree_percentile,5068,5068,5068,31,0.07322886809126977,2.1388483659259696e-17,2.1538326677728036e-16,3.6271687544103025e-17
2024-07-31,60,3,cross_industry_degree_percentile,5068,5068,5068,31,0.00664278777752996,8.855350315462559e-17,8.944989963254665e-17,7.9433853644355e-18
2024-07-31,60,4,cross_industry_degree_ratio,4985,4985,4985,31,-0.04358001146956351,1.0597583416876495e-16,2.135696200042286e-16,-9.57005753707847e-17
2024-07-31,60,5,delta_residual_degree_percentile_1m,5061,5061,5061,31,-0.020443344329834422,9.531277085009035e-18,6.018577449283744e-17,1.3222844653206683e-17
2024-07-31,60,6,delta_cross_industry_degree_percentile_1m,5061,5061,5061,31,-0.028132251972273523,1.6352122068122462e-17,8.606380035853927e-17,-3.153489359246535e-17
2024-07-31,60,7,neighbor_jaccard_1m,5052,5052,5052,31,0.006600268301527246,3.4958364813420755e-17,3.515706244646329e-17,4.175661277602008e-17
2024-07-31,60,8,neighbor_retention_1m,5025,5025,5025,31,-0.0007684913523420992,3.8857805861880476e-17,3.928481471750554e-17,-4.619735831344899e-18
2024-07-31,60,9,outside_community_degree_percentile,5068,5068,5068,31,-0.010409604350966464,8.138853000071637e-17,9.706625645277744e-17,-1.712213004912397e-17
2024-07-31,120,1,residual_degree_percentile,5061,5061,5061,31,0.0705587649888899,5.386230515508185e-17,2.243819165558211e-16,-3.00238490839676e-17
2024-07-31,120,2,delta_degree_percentile,5061,5061,5061,31,0.1515193012464503,2.3790493384824782e-17,4.519776366039782e-16,4.225318417072536e-17
2024-07-31,120,3,cross_industry_degree_percentile,5061,5061,5061,31,0.058332423920926725,7.91446116564468e-17,2.0539125955565397e-16,3.5587088882457385e-17
2024-07-31,120,4,cross_industry_degree_ratio,4538,4538,4538,31,-0.019059627330901056,1.0061396160665481e-16,9.912705577010327e-17,9.103397016990476e-18
2024-07-31,120,5,delta_residual_degree_percentile_1m,5051,5051,5051,31,0.001436950560946186,4.3969228698026e-18,7.144999663429225e-18,7.057059775516023e-18
2024-07-31,120,6,delta_cross_industry_degree_percentile_1m,5051,5051,5051,31,-0.0005502688295711958,1.0177044392397268e-17,8.635067969306773e-18,-2.3888309431841078e-18
2024-07-31,120,7,neighbor_jaccard_1m,4628,4628,4628,31,0.018819088579770455,9.725209440514937e-17,1.2780474353243082e-16,-8.255178939081076e-19
2024-07-31,120,8,neighbor_retention_1m,4400,4400,4400,31,0.0133651056156905,1.0573552615477681e-16,1.1735935352781867e-16,-3.86721234837304e-18
2024-07-31,120,9,outside_community_degree_percentile,5061,5061,5061,31,0.08131115560794577,9.223391281501301e-17,2.5227344965492416e-16,1.476176256323077e-17
2024-07-31,252,1,residual_degree_percentile,4999,4999,4999,31,0.07990197923149997,5.329070518200751e-17,2.636779683484747e-16,-9.104796196301334e-17
2024-07-31,252,2,delta_degree_percentile,4999,4999,4999,31,0.1430632136388019,2.0440152585153075e-17,4.77688064542666e-16,-2.155331272838335e-16
2024-07-31,252,3,cross_industry_degree_percentile,4999,4999,4999,31,0.06941897694664624,7.216449660063518e-17,2.2964086772509817e-16,-7.108376901666151e-17
2024-07-31,252,4,cross_industry_degree_ratio,4485,4485,4485,31,-0.0008303520905049268,8.439500227841637e-17,8.574893279625193e-17,3.738099179417453e-18
2024-07-31,252,5,delta_residual_degree_percentile_1m,4967,4967,4967,31,0.007434365744355483,3.85312696781672e-18,3.05801136047488e-17,-3.9346107420515465e-17
2024-07-31,252,6,delta_cross_industry_degree_percentile_1m,4967,4967,4967,31,0.009304677867032872,2.797073511652526e-18,3.53965223145197e-17,-7.387224789268024e-17
2024-07-31,252,7,neighbor_jaccard_1m,4548,4548,4548,31,0.014051819533168633,1.0705722023171153e-16,1.189524669241239e-16,3.1062261939461096e-17
2024-07-31,252,8,neighbor_retention_1m,4444,4444,4444,31,0.02834431682322378,9.80196904624012e-17,1.7272889467940493e-16,1.2361521092195197e-16
2024-07-31,252,9,outside_community_degree_percentile,4999,4999,4999,31,0.06273057520702796,9.62193288008469e-17,1.907100208747555e-16,6.506275774300233e-17
2024-08-30,60,1,residual_degree_percentile,5068,5068,5068,31,0.018835092749086565,4.7580986769649563e-17,1.0623116143362733e-16,3.2811864293897174e-17
2024-08-30,60,2,delta_degree_percentile,5068,5068,5068,31,0.05892136658721403,1.95749849078646e-17,1.8569801780932678e-16,1.1168494875019642e-16
2024-08-30,60,3,cross_industry_degree_percentile,5068,5068,5068,31,0.002760955002159249,8.838668739734256e-17,9.08119318686111e-17,-1.142889881417469e-18
2024-08-30,60,4,cross_industry_degree_ratio,5011,5011,5011,31,-0.04279620470544114,1.1657341758564144e-16,1.81157359125664e-16,-5.475196242595212e-17
2024-08-30,60,5,delta_residual_degree_percentile_1m,5063,5063,5063,31,-0.004610082882590216,8.376362973514607e-18,1.4839468199613966e-17,-4.6162909207349115e-18
2024-08-30,60,6,delta_cross_industry_degree_percentile_1m,5063,5063,5063,31,-0.00384026618679582,1.3877787807814457e-17,1.9784108214116443e-17,-1.3545574846603323e-17
2024-08-30,60,7,neighbor_jaccard_1m,5046,5046,5046,31,0.030378874463812884,2.9641876871060004e-17,8.966667753495651e-17,2.8325346032653945e-18
2024-08-30,60,8,neighbor_retention_1m,4981,4981,4981,31,0.03322888004612186,7.2957513046796e-17,1.0652139830862988e-16,3.834406733796132e-18
2024-08-30,60,9,outside_community_degree_percentile,5068,5068,5068,31,-0.002880256109171779,8.723180907769087e-17,9.384027946236442e-17,0.0
2024-08-30,120,1,residual_degree_percentile,5061,5061,5061,31,0.06764334255095013,5.401084984662924e-17,2.3935748872487904e-16,-1.470291950370948e-17
2024-08-30,120,2,delta_degree_percentile,5061,5061,5061,31,0.12449568363414427,2.3790493384824782e-17,3.6280502411857793e-16,6.508037642615197e-17
2024-08-30,120,3,cross_industry_degree_percentile,5061,5061,5061,31,0.05651370680803643,6.938893903907228e-17,1.7187106438908674e-16,-1.6050606627222813e-17
2024-08-30,120,4,cross_industry_degree_ratio,4935,4935,4935,31,-0.019424766269920266,9.691700993654031e-17,1.6974725718610946e-16,-1.5968639181447833e-17
2024-08-30,120,5,delta_residual_degree_percentile_1m,5055,5055,5055,31,-0.003432094428271236,1.203093391704067e-17,1.4563762110101865e-17,7.815027794971133e-18
2024-08-30,120,6,delta_cross_industry_degree_percentile_1m,5055,5055,5055,31,-0.002812817677075384,1.050210969240013e-17,1.50030138462859e-17,7.454308976467387e-19
2024-08-30,120,7,neighbor_jaccard_1m,4960,4960,4960,31,0.0367258005395989,4.0000682504876963e-17,1.3283025473193837e-16,-5.049427876870819e-17
2024-08-30,120,8,neighbor_retention_1m,4529,4529,4529,31,0.009300209539465339,8.845679383192304e-17,1.0696051090900898e-16,-1.7653875647691633e-17
2024-08-30,120,9,outside_community_degree_percentile,5061,5061,5061,31,0.040895985526671313,7.517135062566164e-17,1.5612511283791264e-16,8.363497985045098e-18
2024-08-30,252,1,residual_degree_percentile,5006,5006,5006,31,0.08181803732138668,5.3254600368198566e-17,2.6301712131000733e-16,-4.511790692017616e-17
2024-08-30,252,2,delta_degree_percentile,5006,5006,5006,31,0.14739750151641745,2.5857758479517535e-17,4.599495387732792e-16,-1.9377411389708298e-16
2024-08-30,252,3,cross_industry_degree_percentile,5006,5006,5006,31,0.07189337400617167,8.910070133934378e-17,1.925677533022316e-16,8.210818504251935e-17
2024-08-30,252,4,cross_industry_degree_ratio,4515,4515,4515,31,-0.0005378501180784075,8.732091204916962e-17,8.810056304960863e-17,-7.060148778719112e-18
2024-08-30,252,5,delta_residual_degree_percentile_1m,4990,4990,4990,31,0.0018751052879037407,4.295505750037808e-18,5.231065365542465e-18,3.888437274048279e-18
2024-08-30,252,6,delta_cross_industry_degree_percentile_1m,4990,4990,4990,31,0.001786121475556922,3.938291134650048e-18,5.863096399425487e-18,-9.433572729805199e-18
2024-08-30,252,7,neighbor_jaccard_1m,4567,4567,4567,31,0.03128669340286785,8.688701931849052e-17,1.2520178130963043e-16,2.77938954958257e-17
2024-08-30,252,8,neighbor_retention_1m,4477,4477,4477,31,0.02371297062893552,1.0547118733938987e-16,1.1796119636642288e-16,5.0957587070670134e-17
2024-08-30,252,9,outside_community_degree_percentile,5006,5006,5006,31,0.07532914155757739,8.033321072490971e-17,2.6566050946387674e-16,-9.669398641298631e-17
2024-09-30,60,1,residual_degree_percentile,5067,5067,5067,31,0.04083869938457985,4.9343245538895844e-17,1.1838173539090212e-16,-6.794883209613619e-17
2024-09-30,60,2,delta_degree_percentile,5067,5067,5067,31,0.04575204257839115,2.3254671461743144e-17,1.341872612460431e-16,-5.662712077325239e-17
2024-09-30,60,3,cross_industry_degree_percentile,5067,5067,5067,31,0.025874626216013934,8.733754460384564e-17,1.2189853311087915e-16,-8.705047424473186e-18
2024-09-30,60,4,cross_industry_degree_ratio,5051,5051,5051,31,-0.02934106809879233,1.0547118733938987e-16,1.1858683434136534e-16,4.4273948784974863e-17
2024-09-30,60,5,delta_residual_degree_percentile_1m,5059,5059,5059,31,0.019286321706503705,1.1895246692412391e-17,5.4973252479016956e-17,3.7718114596238906e-19
2024-09-30,60,6,delta_cross_industry_degree_percentile_1m,5059,5059,5059,31,0.020658269928276168,1.586032892321652e-17,6.132080330069622e-17,-2.0839973192040458e-17
2024-09-30,60,7,neighbor_jaccard_1m,5053,5053,5053,31,0.014205897829987456,4.144832625267251e-17,6.395074809939339e-17,1.746606107505514e-17
2024-09-30,60,8,neighbor_retention_1m,5003,5003,5003,31,0.031993465928056644,6.809367884367626e-17,1.2267279099253273e-16,-4.357005970291449e-17
2024-09-30,60,9,outside_community_degree_percentile,5067,5067,5067,31,0.012715802562484278,1.0855514018557086e-16,9.782051004935119e-17,-1.639549954554449e-17
2024-09-30,120,1,residual_degree_percentile,5064,5064,5064,31,0.07867191471454074,4.9948200041771437e-17,2.0620712950170415e-16,5.647090178350134e-17
2024-09-30,120,2,delta_degree_percentile,5064,5064,5064,31,0.11086453303307695,2.3790493384824782e-17,2.692509382555498e-16,1.3465230150011876e-16
2024-09-30,120,3,cross_industry_degree_percentile,5064,5064,5064,31,0.06849580669788438,9.00180830777154e-17,1.6653345369377348e-16,2.6291118623981587e-17
2024-09-30,120,4,cross_industry_degree_ratio,4890,4890,4890,31,-0.007383241840347591,9.496535789149067e-17,9.615324409700017e-17,9.979504548437584e-19
2024-09-30,120,5,delta_residual_degree_percentile_1m,5058,5058,5058,31,0.008757500464272417,8.349238193319267e-18,2.5557114180727615e-17,1.2553546598107831e-17
2024-09-30,120,6,delta_cross_industry_degree_percentile_1m,5058,5058,5058,31,0.009952239207560751,1.237167130154002e-17,2.5460823300950933e-17,1.7403978680373385e-17
2024-09-30,120,7,neighbor_jaccard_1m,4977,4977,4977,31,0.0014116093973582735,6.421066000630569e-17,6.317500419975238e-17,-1.9193400099256547e-18
2024-09-30,120,8,neighbor_retention_1m,4933,4933,4933,31,0.02405927775109838,8.299191916752408e-17,1.1228391953595334e-16,-1.599206787853757e-17
2024-09-30,120,9,outside_community_degree_percentile,5064,5064,5064,31,0.05663646766419055,1.029737773373013e-16,1.789613233724133e-16,1.8108098198162e-17
2024-09-30,252,1,residual_degree_percentile,5015,5015,5015,31,0.09213518008273584,5.235198002297486e-17,2.7479473030970823e-16,-7.252162017032235e-17
2024-09-30,252,2,delta_degree_percentile,5015,5015,5015,31,0.14209520253151506,2.6433881538694202e-17,4.572767411962318e-16,4.321837916696235e-17
2024-09-30,252,3,cross_industry_degree_percentile,5015,5015,5015,31,0.08279640885677648,7.533656238527848e-17,3.040034774235376e-16,-9.828914495566657e-18
2024-09-30,252,4,cross_industry_degree_ratio,4415,4415,4415,31,0.010931250587644447,9.868649107779169e-17,1.0080670865954113e-16,2.927890309966614e-18
2024-09-30,252,5,delta_residual_degree_percentile_1m,5005,5005,5005,31,0.008399146847446458,3.7007434154171884e-18,2.812437509477359e-17,7.525187713311805e-18
2024-09-30,252,6,delta_cross_industry_degree_percentile_1m,5005,5005,5005,31,0.009251112862097143,5.543572847143275e-18,3.3355864002640655e-17,4.124432082023967e-17
2024-09-30,252,7,neighbor_jaccard_1m,4551,4551,4551,31,0.0022953279215189642,8.945427555100784e-17,9.581861136096097e-17,3.3395316987373516e-17
2024-09-30,252,8,neighbor_retention_1m,4513,4513,4513,31,0.029624570531632716,1.0289871935550232e-16,1.4375964806043694e-16,-1.2364376018032192e-17
2024-09-30,252,9,outside_community_degree_percentile,5015,5015,5015,31,0.10583840218549993,1.0676131857269629e-16,3.412414947263966e-16,1.2010715017384857e-17
2024-10-31,60,1,residual_degree_percentile,5062,5062,5062,31,0.05699892788226029,5.339240500105715e-17,1.995286022572507e-16,2.4338479020131323e-17
2024-10-31,60,2,delta_degree_percentile,5062,5062,5062,31,0.07794411602147885,2.593378107715134e-17,2.9766438746965295e-16,1.6579644702197183e-17
2024-10-31,60,3,cross_industry_degree_percentile,5062,5062,5062,31,0.04901477147300955,8.289665250534503e-17,1.9556352002644659e-16,1.6945101669756774e-17
2024-10-31,60,4,cross_industry_degree_ratio,4995,4995,4995,31,-0.020683417551098024,1.0177044392397268e-16,9.396418828207705e-17,7.282359629134197e-18
2024-10-31,60,5,delta_residual_degree_percentile_1m,5056,5056,5056,31,0.019266665099720595,1.9003817538628806e-17,7.172550535365329e-17,-1.156556187982746e-17
2024-10-31,60,6,delta_cross_industry_degree_percentile_1m,5056,5056,5056,31,0.026128887026622576,1.9697505275607617e-17,1.0064936412657271e-16,9.320217967413128e-18
2024-10-31,60,7,neighbor_jaccard_1m,5054,5054,5054,31,0.018409315529848185,7.137148015447435e-17,6.63443223261334e-17,-2.3362096102548955e-18
2024-10-31,60,8,neighbor_retention_1m,5039,5039,5039,31,0.04050308138536036,4.7580986769649563e-17,1.5212597932840884e-16,-1.3009846772153656e-16
2024-10-31,60,9,outside_community_degree_percentile,5062,5062,5062,31,0.03384339854046128,9.251858538542972e-17,1.1088489862283432e-16,7.383438490662237e-18
2024-10-31,120,1,residual_degree_percentile,5066,5066,5066,31,0.0714896146127488,5.472930403081758e-17,2.220446049250313e-16,-2.7721091133637018e-17
2024-10-31,120,2,delta_degree_percentile,5066,5066,5066,31,0.0782168452538047,1.586032892321652e-17,2.391943914842817e-16,-8.520152010250442e-17
2024-10-31,120,3,cross_industry_degree_percentile,5066,5066,5066,31,0.06330215841488046,8.892563061318001e-17,2.577303450022685e-16,-1.579065407708297e-16
2024-10-31,120,4,cross_industry_degree_ratio,4907,4907,4907,31,-0.013758505859812224,9.532217888195788e-17,1.3204925368647696e-16,-2.431076112021568e-17
2024-10-31,120,5,delta_residual_degree_percentile_1m,5064,5064,5064,31,-0.004410853238711888,6.99530767548371e-18,1.5633411566634358e-17,1.7509813060879557e-18
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,5064,5064,5064,31,-0.002844750215045472,5.782411586589357e-18,1.0775030371107972e-17,-1.433679754142244e-17
2024-10-31,120,7,neighbor_jaccard_1m,4996,4996,4996,31,0.014620517236466115,4.404689173784588e-17,5.659960517696876e-17,4.9125823408908195e-17
2024-10-31,120,8,neighbor_retention_1m,4890,4890,4890,31,0.014062136619258123,5.4230124664382645e-17,6.111833822431417e-17,1.861464038241785e-17
