analysis_date,window,factor_name,family,tier,row_count,eligible_count,nonmissing_count,eligible_nonmissing_share,mean,std,q01,q25,median,q75,q99,iqr,unique_count,zero_share,varying,range_violation_count
2020-01-23,60,community_diversity_count,community_bridge,auxiliary,3663,3663,3663,1.0,3.832650832650833,1.4138674913918092,1.0,3.0,4.0,5.0,7.0,2.0,9,0.001092001092001092,True,0
2020-02-28,60,community_diversity_count,community_bridge,auxiliary,3697,3697,3697,1.0,2.340005409791723,1.3257212019906655,0.0,1.0,2.0,3.0,6.0,2.0,8,0.053827427644035704,True,0
2020-03-31,60,community_diversity_count,community_bridge,auxiliary,3718,3718,3718,1.0,2.7797202797202796,1.3572064652116076,0.0,2.0,3.0,4.0,6.0,2.0,10,0.023130715438407747,True,0
2020-04-30,60,community_diversity_count,community_bridge,auxiliary,3744,3744,3744,1.0,3.4126602564102564,1.4486804989344948,1.0,2.0,3.0,4.0,7.0,2.0,9,0.004807692307692308,True,0
2020-05-29,60,community_diversity_count,community_bridge,auxiliary,3738,3738,3738,1.0,3.958266452648475,1.3123165943973867,1.0,3.0,4.0,5.0,7.0,2.0,9,0.0005350454788657035,True,0
2020-06-30,60,community_diversity_count,community_bridge,auxiliary,3749,3749,3749,1.0,5.391037610029342,1.4551844259209143,2.0,4.0,5.0,6.0,9.0,2.0,10,0.0,True,0
2020-07-31,60,community_diversity_count,community_bridge,auxiliary,3765,3765,3765,1.0,3.8666666666666667,1.4272129125164994,1.0,3.0,4.0,5.0,7.0,2.0,10,0.0031872509960159364,True,0
2020-08-31,60,community_diversity_count,community_bridge,auxiliary,3791,3791,3791,1.0,4.154576628857821,1.4656371819497176,1.0,3.0,4.0,5.0,8.0,2.0,10,0.0013189132155104195,True,0
2020-09-30,60,community_diversity_count,community_bridge,auxiliary,3821,3821,3821,1.0,3.3402250719706883,1.3038412243638875,1.0,2.0,3.0,4.0,6.0,2.0,9,0.004449097095001309,True,0
2020-10-30,60,community_diversity_count,community_bridge,auxiliary,3864,3864,3864,1.0,3.906832298136646,1.5979460505823524,1.0,3.0,4.0,5.0,8.0,2.0,10,0.002329192546583851,True,0
2020-11-30,60,community_diversity_count,community_bridge,auxiliary,3936,3936,3936,1.0,3.91260162601626,1.4999944918047237,1.0,3.0,4.0,5.0,7.0,2.0,9,0.001524390243902439,True,0
2020-12-31,60,community_diversity_count,community_bridge,auxiliary,4004,4004,4004,1.0,4.584665334665335,1.2897329962769146,2.0,4.0,5.0,5.0,7.0,1.0,8,0.0,True,0
2021-01-29,60,community_diversity_count,community_bridge,auxiliary,4030,4030,4030,1.0,4.001736972704714,1.3255447722440725,1.0,3.0,4.0,5.0,7.0,2.0,9,0.001488833746898263,True,0
2021-02-26,60,community_diversity_count,community_bridge,auxiliary,4045,4045,4045,1.0,4.331767614338689,1.5328917759985456,1.0,3.0,4.0,5.0,8.0,2.0,11,0.000988875154511743,True,0
2021-03-31,60,community_diversity_count,community_bridge,auxiliary,4099,4099,4099,1.0,4.056599170529397,1.5382310990186387,1.0,3.0,4.0,5.0,8.0,2.0,10,0.0031715052451817514,True,0
2021-04-30,60,community_diversity_count,community_bridge,auxiliary,4136,4136,4136,1.0,4.65546421663443,1.4293514534710023,1.0,4.0,5.0,6.0,8.0,2.0,11,0.0007253384912959381,True,0
2021-05-31,60,community_diversity_count,community_bridge,auxiliary,4160,4160,4160,1.0,4.2771634615384615,1.2658068391542037,2.0,3.0,4.0,5.0,7.0,2.0,8,0.0,True,0
2021-06-30,60,community_diversity_count,community_bridge,auxiliary,4199,4199,4199,1.0,5.439628482972136,1.4963992521060696,2.0,4.0,5.0,6.0,9.0,2.0,10,0.0,True,0
2021-07-30,60,community_diversity_count,community_bridge,auxiliary,4256,4256,4256,1.0,4.440084586466165,1.280338738802436,2.0,4.0,4.0,5.0,7.0,1.0,9,0.00046992481203007516,True,0
2021-08-31,60,community_diversity_count,community_bridge,auxiliary,4309,4309,4309,1.0,4.548851241587375,1.4302833853685522,2.0,4.0,5.0,5.0,8.0,1.0,9,0.0,True,0
2021-09-30,60,community_diversity_count,community_bridge,auxiliary,4360,4360,4360,1.0,3.4038990825688074,1.4261430081600965,1.0,2.0,3.0,4.0,7.0,2.0,9,0.005275229357798165,True,0
2021-10-29,60,community_diversity_count,community_bridge,auxiliary,4398,4398,4398,1.0,3.3460663938153705,1.3765137559043692,1.0,2.0,3.0,4.0,7.0,2.0,9,0.0050022737608003635,True,0
2021-11-30,60,community_diversity_count,community_bridge,auxiliary,4432,4432,4432,1.0,3.8497292418772564,1.476035987758887,1.0,3.0,4.0,5.0,7.0,2.0,10,0.004512635379061372,True,0
2021-12-31,60,community_diversity_count,community_bridge,auxiliary,4472,4472,4472,1.0,3.74932915921288,1.4624089644524005,1.0,3.0,4.0,5.0,7.0,2.0,9,0.0022361359570661895,True,0
2022-01-28,60,community_diversity_count,community_bridge,auxiliary,4502,4502,4502,1.0,3.2772101288316304,1.5074258481002258,1.0,2.0,3.0,4.0,7.0,2.0,9,0.0053309640159928924,True,0
2022-02-28,60,community_diversity_count,community_bridge,auxiliary,4532,4532,4532,1.0,2.8837157987643423,1.213315923772594,1.0,2.0,3.0,4.0,6.0,2.0,8,0.009708737864077669,True,0
2022-03-31,60,community_diversity_count,community_bridge,auxiliary,4578,4578,4578,1.0,2.696155526430756,1.230203868891512,0.0,2.0,3.0,4.0,6.0,2.0,8,0.01310615989515072,True,0
2022-04-29,60,community_diversity_count,community_bridge,auxiliary,4602,4602,4602,1.0,3.416123424598001,1.4488320193577064,1.0,2.0,3.0,4.0,7.0,2.0,9,0.007822685788787484,True,0
2022-05-31,60,community_diversity_count,community_bridge,auxiliary,4568,4568,4568,1.0,4.375,1.5934564777268965,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0037215411558669,True,0
2022-06-30,60,community_diversity_count,community_bridge,auxiliary,4602,4602,4602,1.0,4.363102998696219,1.556292332934099,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0010864841373315949,True,0
2022-07-29,60,community_diversity_count,community_bridge,auxiliary,4643,4643,4643,1.0,4.088304975231531,1.6438029325364774,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0047383157441309495,True,0
2022-08-31,60,community_diversity_count,community_bridge,auxiliary,4671,4671,4671,1.0,3.0965532005994434,1.7196743645367525,0.0,2.0,3.0,4.0,7.0,2.0,10,0.019267822736030827,True,0
2022-09-30,60,community_diversity_count,community_bridge,auxiliary,4709,4709,4709,1.0,2.416648970057337,1.3868091007784809,0.0,1.0,2.0,3.0,6.0,2.0,8,0.04544489275854746,True,0
2022-10-31,60,community_diversity_count,community_bridge,auxiliary,4734,4734,4734,1.0,2.5918884664131814,1.3870309216415588,0.0,2.0,2.0,3.0,6.0,1.0,8,0.03210815378115758,True,0
2022-11-30,60,community_diversity_count,community_bridge,auxiliary,4774,4774,4774,1.0,2.4857561793045666,1.2415218491535212,0.0,2.0,2.0,3.0,6.0,1.0,8,0.03309593632174277,True,0
2022-12-30,60,community_diversity_count,community_bridge,auxiliary,4812,4812,4812,1.0,2.4243557772236075,1.1794042960490447,0.0,2.0,2.0,3.0,5.0,1.0,8,0.03345802161263508,True,0
2023-01-31,60,community_diversity_count,community_bridge,auxiliary,4838,4838,4838,1.0,2.23728813559322,1.102591297495838,0.0,1.0,2.0,3.0,5.0,2.0,7,0.033691608102521704,True,0
2023-02-28,60,community_diversity_count,community_bridge,auxiliary,4853,4853,4853,1.0,2.7661240469812487,1.2142731409926968,0.0,2.0,3.0,4.0,6.0,2.0,8,0.01483618380383268,True,0
2023-03-31,60,community_diversity_count,community_bridge,auxiliary,4884,4884,4884,1.0,4.138820638820639,1.5739926387888308,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0028665028665028664,True,0
2023-04-28,60,community_diversity_count,community_bridge,auxiliary,4896,4896,4896,1.0,3.7003676470588234,1.4928642455646506,1.0,3.0,4.0,5.0,7.0,2.0,10,0.006127450980392157,True,0
2023-05-31,60,community_diversity_count,community_bridge,auxiliary,4888,4888,4888,1.0,3.3921849427168578,1.385656995023799,1.0,2.0,3.0,4.0,7.0,2.0,9,0.008183306055646482,True,0
2023-06-30,60,community_diversity_count,community_bridge,auxiliary,4899,4899,4899,1.0,3.351296182894468,1.382863900648064,0.0,2.0,3.0,4.0,7.0,2.0,9,0.011635027556644213,True,0
2023-07-31,60,community_diversity_count,community_bridge,auxiliary,4920,4920,4920,1.0,3.36869918699187,1.4375325853356429,1.0,2.0,3.0,4.0,7.0,2.0,9,0.008739837398373983,True,0
2023-08-31,60,community_diversity_count,community_bridge,auxiliary,4955,4955,4955,1.0,3.0353178607467206,1.685147283527013,0.0,2.0,3.0,4.0,7.0,2.0,10,0.019979818365287588,True,0
2023-09-28,60,community_diversity_count,community_bridge,auxiliary,4998,4998,4998,1.0,2.912765106042417,1.445970071967781,0.0,2.0,3.0,4.0,6.0,2.0,9,0.017807122849139656,True,0
2023-10-31,60,community_diversity_count,community_bridge,auxiliary,5021,5021,5021,1.0,2.6038637721569406,1.2678586880335592,0.0,2.0,2.0,3.0,6.0,1.0,9,0.01752638916550488,True,0
2023-11-30,60,community_diversity_count,community_bridge,auxiliary,5044,5044,5044,1.0,3.1845757335448055,1.4557414558821449,1.0,2.0,3.0,4.0,7.0,2.0,10,0.009119746233148296,True,0
2023-12-29,60,community_diversity_count,community_bridge,auxiliary,5056,5056,5056,1.0,3.2250791139240507,1.377935586695822,1.0,2.0,3.0,4.0,6.449999999999818,2.0,10,0.009691455696202531,True,0
2024-01-31,60,community_diversity_count,community_bridge,auxiliary,5061,5061,5061,1.0,3.068365935585853,1.533035119554813,0.0,2.0,3.0,4.0,7.0,2.0,9,0.024896265560165973,True,0
2024-02-29,60,community_diversity_count,community_bridge,auxiliary,5068,5068,5068,1.0,1.0386740331491713,0.8604733248845988,0.0,0.0,1.0,2.0,3.0,2.0,5,0.30564325177584845,True,0
2024-03-29,60,community_diversity_count,community_bridge,auxiliary,5078,5078,5078,1.0,1.2183930681370618,0.9190129994477757,0.0,1.0,1.0,2.0,3.0,1.0,5,0.24478141000393855,True,0
2024-04-30,60,community_diversity_count,community_bridge,auxiliary,5091,5091,5091,1.0,1.7063445295619721,1.1010597448439399,0.0,1.0,2.0,2.0,4.0,1.0,7,0.13690826949518758,True,0
2024-05-31,60,community_diversity_count,community_bridge,auxiliary,5075,5075,5075,1.0,3.9391133004926107,1.5728099800892723,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0023645320197044333,True,0
2024-06-28,60,community_diversity_count,community_bridge,auxiliary,5074,5074,5074,1.0,3.6501773748521877,1.4051305871560469,1.0,3.0,4.0,5.0,7.0,2.0,10,0.007094994087504927,True,0
2024-07-31,60,community_diversity_count,community_bridge,auxiliary,5068,5068,5068,1.0,3.0295974743488556,1.288002465446394,0.0,2.0,3.0,4.0,6.0,2.0,9,0.016377269139700078,True,0
2024-08-30,60,community_diversity_count,community_bridge,auxiliary,5068,5068,5068,1.0,3.3044593528018944,1.4133216693335,0.0,2.0,3.0,4.0,7.0,2.0,9,0.011247040252565114,True,0
2024-09-30,60,community_diversity_count,community_bridge,auxiliary,5067,5067,5067,1.0,4.1113084665482535,1.5459045268614326,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0031576869942766925,True,0
2024-10-31,60,community_diversity_count,community_bridge,auxiliary,5062,5062,5062,1.0,3.346503358356381,1.4138107188042779,0.0,2.0,3.0,4.0,7.0,2.0,10,0.013235875148162782,True,0
2024-11-29,60,community_diversity_count,community_bridge,auxiliary,5054,5054,5054,1.0,3.2859121487930354,1.506341754647803,0.0,2.0,3.0,4.0,7.0,2.0,9,0.015037593984962405,True,0
2024-12-31,60,community_diversity_count,community_bridge,auxiliary,5053,5053,5053,1.0,2.976647536117158,1.259143829791059,0.0,2.0,3.0,4.0,6.0,2.0,9,0.01444686324955472,True,0
2025-01-27,60,community_diversity_count,community_bridge,auxiliary,5059,5059,5059,1.0,3.230084997034987,1.3716542116832506,1.0,2.0,3.0,4.0,6.0,2.0,9,0.008697371021941095,True,0
2025-02-28,60,community_diversity_count,community_bridge,auxiliary,5071,5071,5071,1.0,3.5783869059357127,1.4712515719981376,1.0,3.0,3.0,5.0,7.0,2.0,10,0.004929994084007099,True,0
2025-03-31,60,community_diversity_count,community_bridge,auxiliary,5068,5068,5068,1.0,4.245659037095501,1.6629555531722373,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0031570639305445935,True,0
2025-04-30,60,community_diversity_count,community_bridge,auxiliary,5078,5078,5078,1.0,3.8972036234738088,1.737972242881075,1.0,3.0,4.0,5.0,8.0,2.0,11,0.008270972823946435,True,0
2025-05-30,60,community_diversity_count,community_bridge,auxiliary,5066,5066,5066,1.0,3.6362021318594553,1.58907892741291,1.0,2.0,3.0,5.0,8.0,3.0,10,0.008685353335965259,True,0
2025-06-30,60,community_diversity_count,community_bridge,auxiliary,5084,5084,5084,1.0,3.025963808025177,1.3225464775037168,0.0,2.0,3.0,4.0,6.0,2.0,8,0.01927616050354052,True,0
2025-07-31,60,community_diversity_count,community_bridge,auxiliary,5093,5093,5093,1.0,4.303553897506381,1.6004064913184948,1.0,3.0,4.0,5.0,8.0,2.0,11,0.0029452189279403104,True,0
2025-08-29,60,community_diversity_count,community_bridge,auxiliary,5108,5108,5108,1.0,4.531323414252154,1.7003378593352365,1.0,3.0,4.0,6.0,9.0,3.0,11,0.0017619420516836336,True,0
2025-09-30,60,community_diversity_count,community_bridge,auxiliary,5119,5119,5119,1.0,4.400859542879469,1.8771321129137823,1.0,3.0,4.0,6.0,9.0,3.0,12,0.004883766360617308,True,0
2025-10-31,60,community_diversity_count,community_bridge,auxiliary,5118,5118,5118,1.0,4.182688550214928,1.7233532730187027,1.0,3.0,4.0,5.0,8.0,2.0,11,0.005080109417741305,True,0
2025-11-28,60,community_diversity_count,community_bridge,auxiliary,5119,5119,5119,1.0,4.15530377026763,1.5416046611131218,1.0,3.0,4.0,5.0,8.0,2.0,11,0.004102363742918539,True,0
2025-12-31,60,community_diversity_count,community_bridge,auxiliary,5119,5119,5119,1.0,4.463567102949795,1.5170422936448398,1.0,3.0,4.0,5.0,8.0,2.0,10,0.003125610470795077,True,0
2026-01-30,60,community_diversity_count,community_bridge,auxiliary,5126,5126,5126,1.0,3.9375731564572765,1.611266868882905,1.0,3.0,4.0,5.0,8.0,2.0,11,0.006827936012485368,True,0
2026-02-27,60,community_diversity_count,community_bridge,auxiliary,5126,5126,5126,1.0,3.3175965665236054,1.3979077497476156,0.0,2.0,3.0,4.0,6.0,2.0,9,0.012290284822473664,True,0
2026-03-31,60,community_diversity_count,community_bridge,auxiliary,5145,5145,5145,1.0,3.0602526724975703,1.546388103131129,0.0,2.0,3.0,4.0,7.0,2.0,10,0.03362487852283771,True,0
2026-04-30,60,community_diversity_count,community_bridge,auxiliary,5150,5150,5150,1.0,3.4370873786407765,1.5496392508900108,0.0,2.0,3.0,5.0,7.0,3.0,10,0.012038834951456311,True,0
2026-05-29,60,community_diversity_count,community_bridge,auxiliary,5149,5149,5149,1.0,3.7517964653330744,1.6190262642760156,1.0,3.0,4.0,5.0,8.0,2.0,11,0.009127986016702273,True,0
2026-06-30,60,community_diversity_count,community_bridge,auxiliary,5156,5156,5156,1.0,2.766679596586501,1.5631468749219537,0.0,2.0,3.0,4.0,7.0,2.0,9,0.03238944918541505,True,0
2026-07-31,60,community_diversity_count,community_bridge,auxiliary,5172,5172,5172,1.0,1.725444702242846,1.5985378250482485,0.0,1.0,1.0,3.0,6.0,2.0,9,0.21693735498839908,True,0
2026-08-31,60,community_diversity_count,community_bridge,auxiliary,5175,5175,5175,1.0,1.8595169082125604,1.56006123949355,0.0,1.0,1.0,3.0,6.0,2.0,9,0.16966183574879226,True,0
2026-09-03,60,community_diversity_count,community_bridge,auxiliary,5176,5176,5176,1.0,1.8006182380216382,1.5399270104066278,0.0,1.0,1.0,3.0,6.0,2.0,10,0.1821870170015456,True,0
2015-04-30,60,cross_industry_degree_percentile,industry,core,1993,1993,1993,1.0,0.5002508780732564,0.28844396895479596,0.01154039136979428,0.2686904164576016,0.5185649774209734,0.750627195183141,0.9897942799799296,0.4819367787255394,93,0.0,True,0
2015-05-29,60,cross_industry_degree_percentile,industry,core,1914,1914,1914,1.0,0.5002612330198537,0.28839148973243456,0.0060083594566353185,0.22988505747126436,0.5188087774294671,0.7458202716823407,0.990073145245559,0.5159352142110762,100,0.0,True,0
2015-06-30,60,cross_industry_degree_percentile,industry,core,1802,1802,1802,1.0,0.5002774694783574,0.2883658811213478,0.007214206437291898,0.2760821309655938,0.508046614872364,0.7444506104328524,0.9900055493895672,0.4683684794672586,90,0.0,True,0
2015-07-31,60,cross_industry_degree_percentile,industry,core,1572,1572,1572,1.0,0.5003180661577609,0.2875797081221872,0.06997455470737914,0.20896946564885496,0.4993638676844784,0.7471374045801527,0.9898727735368956,0.5381679389312977,100,0.0,True,0
2015-08-31,60,cross_industry_degree_percentile,industry,core,1645,1645,1645,1.0,0.5003039513677812,0.2878140737716302,0.06200607902735562,0.29422492401215805,0.5231003039513678,0.7507598784194529,0.9900060790273556,0.45653495440729486,109,0.0,True,0
2015-09-30,60,cross_industry_degree_percentile,industry,core,1769,1769,1769,1.0,0.5002826455624647,0.2874241224078611,0.08394573205200678,0.2312040700960995,0.4971735443753533,0.7535330695308083,0.9901074053137365,0.5223289994347089,127,0.0,True,0
2015-10-30,60,cross_industry_degree_percentile,industry,core,1962,1962,1962,1.0,0.5002548419979612,0.2878869035943445,0.06141692150866463,0.2882262996941896,0.5056065239551478,0.7471967380224261,0.9898063200815495,0.45897043832823653,141,0.0,True,0
2015-11-30,60,cross_industry_degree_percentile,industry,core,2037,2037,2037,1.0,0.5002454590083456,0.28829709012715865,0.026509572901325478,0.2501227295041728,0.49116347569955815,0.7449680903289151,0.9896907216494846,0.4948453608247423,131,0.0,True,0
2015-12-31,60,cross_industry_degree_percentile,industry,core,2119,2119,2119,1.0,0.5002359603586597,0.2881815930257116,0.0292590844738084,0.2904672015101463,0.4874941009910335,0.7489381783860312,0.9900707881075982,0.45847097687588484,141,0.0,True,0
2016-01-29,60,cross_industry_degree_percentile,industry,core,2199,2199,2199,1.0,0.5002273760800364,0.2881582567991639,0.03638017280582083,0.22373806275579808,0.4977262391996362,0.7526148249204184,0.9897862664847658,0.5288767621646203,142,0.0,True,0
2016-02-29,60,cross_industry_degree_percentile,industry,core,2241,2241,2241,1.0,0.500223114680946,0.28832669205003414,0.02208835341365462,0.2286925479696564,0.5189647478804106,0.7469879518072289,0.9899598393574297,0.5182954038375724,145,0.0,True,0
2016-03-31,60,cross_industry_degree_percentile,industry,core,2290,2290,2290,1.0,0.5002183406113537,0.2884597689243727,0.012882096069868995,0.2220524017467249,0.5008733624454148,0.7489082969432315,0.990174672489083,0.5268558951965066,134,0.0,True,0
2016-04-29,60,cross_industry_degree_percentile,industry,core,2246,2246,2246,1.0,0.5002226179875334,0.2884331531124472,0.020926090828138913,0.22373107747105966,0.49888691006233304,0.748886910062333,0.9901268922528941,0.5251558325912733,136,0.0,True,0
2016-05-31,60,cross_industry_degree_percentile,industry,core,2265,2265,2265,1.0,0.5002207505518764,0.2885133805685797,0.012582781456953643,0.2465783664459161,0.5061810154525387,0.7494481236203091,0.9898454746136865,0.502869757174393,86,0.0,True,0
2016-06-30,60,cross_industry_degree_percentile,industry,core,2284,2284,2284,1.0,0.5002189141856392,0.2885212348593462,0.011602451838879159,0.2672942206654991,0.48708406304728546,0.7434325744308231,0.989492119089317,0.476138353765324,81,0.0,True,0
2016-07-29,60,cross_industry_degree_percentile,industry,core,2332,2332,2332,1.0,0.5002144082332761,0.28851238778148264,0.010506003430531732,0.25514579759862777,0.5173670668953688,0.7508576329331046,0.9899228130360206,0.4957118353344768,112,0.0,True,0
2016-08-31,60,cross_industry_degree_percentile,industry,core,2409,2409,2409,1.0,0.5002075550020756,0.28854777442427926,0.01473640514736405,0.24719800747198006,0.5105853051058531,0.7517642175176422,0.9898298048982981,0.5045662100456622,87,0.0,True,0
2016-09-30,60,cross_industry_degree_percentile,industry,core,2429,2429,2429,1.0,0.5002058460271717,0.28854452800148295,0.01543845203787567,0.246191848497324,0.4907369287772746,0.7503087690407575,0.9899794153972826,0.5041169205434335,93,0.0,True,0
2016-10-31,60,cross_industry_degree_percentile,industry,core,2451,2451,2451,1.0,0.5002039983680131,0.28852685138539885,0.009587923296613628,0.26193390452876375,0.5104039167686658,0.7476540187678499,0.9899020807833537,0.4857201142390861,74,0.0,True,0
2016-11-30,60,cross_industry_degree_percentile,industry,core,2460,2460,2460,1.0,0.5002032520325204,0.2885145762420391,0.00853658536585366,0.26402439024390245,0.484349593495935,0.7502032520325204,0.9898373983739838,0.4861788617886179,97,0.0,True,0
2016-12-30,60,cross_industry_degree_percentile,industry,core,2499,2499,2499,1.0,0.5002000800320128,0.288530765056671,0.012805122048819529,0.23649459783913565,0.49379751900760305,0.7521008403361344,0.9899959983993597,0.5156062424969988,97,0.0,True,0
2017-01-26,60,cross_industry_degree_percentile,industry,core,2537,2537,2537,1.0,0.5001970831690974,0.2885435139418012,0.012219156484036263,0.23295230587307844,0.47910918407567993,0.7532518722901064,0.9899329917225068,0.5202995664170279,113,0.0,True,0
2017-02-28,60,cross_industry_degree_percentile,industry,core,2579,2579,2579,1.0,0.5001938735944165,0.2885530183583494,0.012989530825901513,0.2706475378053509,0.5,0.7448623497479643,0.9900465296626598,0.4742148119426134,117,0.0,True,0
2017-03-31,60,cross_industry_degree_percentile,industry,core,2663,2663,2663,1.0,0.5001877581674803,0.2885549274411643,0.00938790837401427,0.24765302290649643,0.5148328952309426,0.7566654149455502,0.9902365752910252,0.5090123920390537,107,0.0,True,0
2017-04-28,60,cross_industry_degree_percentile,industry,core,2696,2696,2696,1.0,0.5001854599406528,0.28854371022621556,0.011869436201780416,0.23497774480712166,0.49851632047477745,0.7512982195845698,0.9900037091988131,0.5163204747774481,128,0.0,True,0
2017-05-31,60,cross_industry_degree_percentile,industry,core,2699,2699,2699,1.0,0.5001852537977028,0.2885582674041853,0.008336420896628382,0.2528714338643942,0.49944423860689147,0.7515746572804742,0.9898258614301593,0.49870322341608003,140,0.0,True,0
2017-06-30,60,cross_industry_degree_percentile,industry,core,2750,2750,2750,1.0,0.5001818181818182,0.2885354685269154,0.01509090909090909,0.25127272727272726,0.48818181818181816,0.7532727272727273,0.9899145454545453,0.502,168,0.0,True,0
2017-07-31,60,cross_industry_degree_percentile,industry,core,2783,2783,2783,1.0,0.5001796622349982,0.28856926619251216,0.00844412504491556,0.25799496945742006,0.4901185770750988,0.7506288178224937,0.9899389148401007,0.4926338483650736,127,0.0,True,0
2017-08-31,60,cross_industry_degree_percentile,industry,core,2834,2834,2834,1.0,0.5001764290755116,0.2885478823815651,0.012526464361326747,0.2335920959774171,0.4857092448835568,0.7538814396612562,0.9901199717713479,0.5202893436838392,145,0.0,True,0
2017-09-29,60,cross_industry_degree_percentile,industry,core,2897,2897,2897,1.0,0.5001725923369003,0.28853652668519847,0.013462202278218847,0.25509147393855713,0.4905074214704867,0.7480151881256473,0.989989644459786,0.49292371418709013,149,0.0,True,0
2017-10-31,60,cross_industry_degree_percentile,industry,core,2941,2941,2941,1.0,0.500170010200612,0.2885542783963945,0.009010540632437947,0.23869432165929955,0.5083304998299898,0.7436246174770487,0.9900374022441346,0.5049302958177491,121,0.0,True,0
2017-11-30,60,cross_industry_degree_percentile,industry,core,2959,2959,2959,1.0,0.5001689760054072,0.2885673072071685,0.012166272389320717,0.25971612031091584,0.5148698884758365,0.7450152078404867,0.9896924636701588,0.48529908752957085,103,0.0,True,0
2017-12-29,60,cross_industry_degree_percentile,industry,core,2995,2995,2995,1.0,0.5001669449081803,0.28857459766375426,0.010517529215358931,0.2612687813021703,0.4989983305509182,0.7500834724540901,0.9908180300500835,0.48881469115191983,101,0.0,True,0
2018-01-31,60,cross_industry_degree_percentile,industry,core,3026,3026,3026,1.0,0.5001652346331791,0.2885857496460064,0.006939854593522803,0.2650363516192994,0.4862855254461335,0.7509914077990747,0.9897554527428949,0.4859550561797753,99,0.0,True,0
2018-02-28,60,cross_industry_degree_percentile,industry,core,2961,2961,2961,1.0,0.5001688618709895,0.2885713638295059,0.013846673421141506,0.25903411009793986,0.491725768321513,0.7541371158392435,0.9900371496116177,0.4951030057413036,140,0.0,True,0
2018-03-30,60,cross_industry_degree_percentile,industry,core,3008,3008,3008,1.0,0.5001662234042553,0.28857430421994573,0.014627659574468085,0.2624667553191489,0.4876994680851064,0.7539893617021277,0.990003324468085,0.4915226063829788,151,0.0,True,0
2018-04-27,60,cross_industry_degree_percentile,industry,core,3025,3025,3025,1.0,0.5001652892561983,0.2885523146585634,0.015206611570247934,0.2462809917355372,0.4909090909090909,0.7441322314049587,0.9899636363636363,0.49785123966942146,180,0.0,True,0
2018-05-31,60,cross_industry_degree_percentile,industry,core,3097,3097,3097,1.0,0.5001614465611882,0.28856770510649044,0.011785598966742009,0.2340975137229577,0.5054891830804004,0.754601226993865,0.9899903132063287,0.5205037132709073,133,0.0,True,0
2018-06-29,60,cross_industry_degree_percentile,industry,core,3080,3080,3080,1.0,0.5001623376623376,0.28856828485967506,0.010551948051948052,0.25633116883116885,0.5027597402597402,0.749512987012987,0.9900373376623376,0.4931818181818181,140,0.0,True,0
2018-07-31,60,cross_industry_degree_percentile,industry,core,3166,3166,3166,1.0,0.5001579279848389,0.2885803525555974,0.014055590650663297,0.24131396083385975,0.5086860391661402,0.7484207201516109,0.9900110549589386,0.5071067593177512,129,0.0,True,0
2018-08-31,60,cross_industry_degree_percentile,industry,core,3263,3263,3263,1.0,0.5001532332209623,0.28859846665077715,0.010726325467361323,0.23597916028194912,0.503524364082133,0.7540606803555011,0.9903463070793748,0.518081520073552,122,0.0,True,0
2018-09-28,60,cross_industry_degree_percentile,industry,core,3334,3334,3334,1.0,0.5001499700059988,0.28859694193427277,0.008698260347930415,0.2510497900419916,0.48965206958608276,0.7474505098980204,0.9902549490101981,0.4964007198560288,113,0.0,True,0
2018-10-31,60,cross_industry_degree_percentile,industry,core,3359,3359,3359,1.0,0.5001488538255433,0.2886105626957895,0.007889252753795772,0.23712414409050311,0.5026793688597797,0.7506698422149449,0.9900654956832391,0.5135456981244418,118,0.0,True,0
2018-11-30,60,cross_industry_degree_percentile,industry,core,3374,3374,3374,1.0,0.5001481920569057,0.288616522068939,0.01218583283935984,0.25963248369887376,0.508298755186722,0.752371072910492,0.990515708358032,0.4927385892116182,112,0.0,True,0
2018-12-28,60,cross_industry_degree_percentile,industry,core,3426,3426,3426,1.0,0.5001459427904261,0.2886122290397247,0.010799766491535318,0.2533566841798015,0.5071511967308815,0.7517513134851138,0.9903677758318739,0.4983946293053123,113,0.0,True,0
2019-01-31,60,cross_industry_degree_percentile,industry,core,3492,3492,3492,1.0,0.5001431844215349,0.28859915957846777,0.009163802978235968,0.2571592210767468,0.5028636884306987,0.7547250859106529,0.9902634593356243,0.4975658648339061,140,0.0,True,0
2019-02-28,60,cross_industry_degree_percentile,industry,core,3522,3522,3522,1.0,0.5001419647927314,0.2885931066819841,0.011215218625780806,0.23665530948324814,0.4889267461669506,0.7467348097671778,0.989778534923339,0.5100795002839296,145,0.0,True,0
2019-03-29,60,cross_industry_degree_percentile,industry,core,3517,3517,3517,1.0,0.5001421666192778,0.288603869055616,0.012652829115723628,0.2590275803241399,0.4891953369348877,0.7485072504975832,0.9899061700312767,0.48947967017344324,154,0.0,True,0
2019-04-30,60,cross_industry_degree_percentile,industry,core,3515,3515,3515,1.0,0.5001422475106686,0.2885943990121333,0.013086770981507824,0.265149359886202,0.5086770981507823,0.7489331436699858,0.9900426742532006,0.4837837837837838,142,0.0,True,0
