window_id,network_date,regime,stock,name,industry,node_novelty_score,node_novelty_share,same_node_novelty_score,cross_node_novelty_score,cross_node_novelty_share,node_novelty_rank
15,2025-03-19,R3,601288,农业银行,银行,0.0008881563910120873,0.004203888198922215,0.00040704172292244827,0.0004811146680896391,0.5417003952889322,15
15,2025-03-19,R3,601318,中国平安,非银金融,0.012196450886272523,0.05772915273526153,0.0032857319347273576,0.008910718951545167,0.7305993386628935,9
15,2025-03-19,R3,601398,工商银行,银行,0.0033423930985467224,0.01582046478000111,0.0033064160315123634,3.5977067034359e-05,0.010763864684259276,14
15,2025-03-19,R3,603501,韦尔股份,电子,0.028491290300500134,0.13485710431003298,0.00984154196353963,0.018649748336960505,0.6545771757003623,2
16,2025-04-17,R3,000001,平安银行,银行,0.023112547438921285,0.09586541979914412,0.0033122918150398357,0.01980025562388145,0.8566885877122323,4
16,2025-04-17,R3,000568,泸州老窖,食品饮料,0.012990381615389792,0.05388105271396031,0.007472481672657337,0.005517899942732453,0.4247681173735004,10
16,2025-04-17,R3,000725,京东方A,电子,0.024672546255802535,0.102335928593629,0.012292469358595503,0.01238007689720703,0.5017754052967054,2
16,2025-04-17,R3,000858,五粮液,食品饮料,0.01684901033346455,0.06988573860524147,0.008940515864738452,0.007908494468726098,0.46937442094261733,6
16,2025-04-17,R3,002415,海康威视,电子,0.014971320970464889,0.06209752402127819,0.007222417757869987,0.0077489032125949,0.5175831329701484,8
16,2025-04-17,R3,002460,赣锋锂业,新能源,0.014432622611431781,0.05986312971791146,0.0,0.014432622611431781,1.0,9
16,2025-04-17,R3,002475,立讯精密,电子,0.011961741576609869,0.049614495364518806,0.008040445087452322,0.003921296489157547,0.3278198633571299,12
16,2025-04-17,R3,600030,中信证券,非银金融,0.03568721442584444,0.14802218584674207,0.0037225713189101757,0.03196464310693426,0.8956889356930499,1
16,2025-04-17,R3,600036,招商银行,银行,0.009282417580684283,0.03850128855224045,0.006441949290009375,0.002840468290674907,0.30600522611540526,13
16,2025-04-17,R3,600519,贵州茅台,食品饮料,0.012665196835978975,0.052532262604480066,0.011039663279862375,0.0016255335561166028,0.12834648976783586,11
16,2025-04-17,R3,600887,伊利股份,食品饮料,0.019038140991979754,0.07896573855454743,0.012200912892045479,0.006837228099934273,0.359133179169889,5
16,2025-04-17,R3,601288,农业银行,银行,0.0019114818265877358,0.007928377788234863,0.0017310874730597022,0.00018039435352803365,0.09437408769408129,15
16,2025-04-17,R3,601318,中国平安,非银金融,0.015133784565703929,0.0627713848668136,0.0037225713189101757,0.011411213246793755,0.7540224454267549,7
16,2025-04-17,R3,601398,工商银行,银行,0.003741166456853089,0.015517480012641863,0.0037098264340142697,3.134002283881939e-05,0.008377072552174354,14
16,2025-04-17,R3,603501,韦尔股份,电子,0.024644112718822487,0.10221799295861644,0.005942483143886738,0.018701629574935746,0.7588680423723254,3
17,2025-05-20,R3,000001,平安银行,银行,0.021440209947733924,0.09578503146655071,0.00401954986245854,0.01742066008527538,0.8125228310610186,3
17,2025-05-20,R3,000568,泸州老窖,食品饮料,0.014656569403744433,0.06547883462669753,0.008905146899943591,0.005751422503800843,0.39241259979511167,7
17,2025-05-20,R3,000725,京东方A,电子,0.022264865941130276,0.09946921648475282,0.010980043850668579,0.0112848220904617,0.5068443762607638,2
17,2025-05-20,R3,000858,五粮液,食品饮料,0.013555570969985909,0.06056007823955079,0.00825040124944304,0.005305169720542869,0.39136453435191476,8
17,2025-05-20,R3,002415,海康威视,电子,0.017243092526075043,0.07703423446957938,0.007488813068177122,0.00975427945789792,0.5656919977172005,6
17,2025-05-20,R3,002460,赣锋锂业,新能源,0.01252555379052362,0.055958433564130494,0.0,0.01252555379052362,1.0,10
17,2025-05-20,R3,002475,立讯精密,电子,0.008928432005094402,0.03988814207695365,0.006642249066722961,0.002286182938371442,0.25605648752961185,13
17,2025-05-20,R3,600030,中信证券,非银金融,0.03215590552851072,0.14365784805243342,0.0034945247956533238,0.02866138073285739,0.8913255671635513,1
17,2025-05-20,R3,600036,招商银行,银行,0.011350322965870354,0.050708040877011716,0.008961262774041115,0.0023890601918292393,0.21048389539337164,11
17,2025-05-20,R3,600519,贵州茅台,食品饮料,0.008960781845527887,0.04003266633727633,0.008262845858444591,0.000697935987083294,0.07788784495759343,12
17,2025-05-20,R3,600887,伊利股份,食品饮料,0.019356118782896028,0.08647426733272015,0.011026709882329316,0.008329408900566713,0.43032433278550497,4
17,2025-05-20,R3,601288,农业银行,银行,0.0023497932200886966,0.010497799138849951,0.002027235265635942,0.0003225579544527548,0.13727078267788148,15
17,2025-05-20,R3,601318,中国平安,非银金融,0.013539518070711009,0.060488361243032376,0.0034945247956533238,0.010044993275057685,0.7419018330340164,9
17,2025-05-20,R3,601398,工商银行,银行,0.007144180606984306,0.03191692459686195,0.007116635665036125,2.7544941948181105e-05,0.0038555774921553037,14
17,2025-05-20,R3,603501,韦尔股份,电子,0.01836583236571944,0.08205012149359871,0.004981585821188693,0.013384246544530746,0.7287579608704791,5
18,2025-06-18,R3,000001,平安银行,银行,0.019232255228224096,0.09524546166893876,0.005550750898698662,0.013681504329525434,0.7113832552225744,3
18,2025-06-18,R3,000568,泸州老窖,食品饮料,0.012081495931434686,0.05983217485343023,0.007230840979404141,0.004850654952030546,0.4014945648750078,8
18,2025-06-18,R3,000725,京东方A,电子,0.021217681907418646,0.10507805168116971,0.012740498381064714,0.008477183526353935,0.39953391531380883,2
18,2025-06-18,R3,000858,五粮液,食品饮料,0.012346169865013322,0.06114294109983674,0.007234476221564465,0.005111693643448856,0.4140307236444572,7
18,2025-06-18,R3,002415,海康威视,电子,0.016837928866768624,0.08338784450565016,0.008745623288871943,0.008092305577896683,0.48059981972412746,5
18,2025-06-18,R3,002460,赣锋锂业,新能源,0.009691354169518326,0.04799528142276024,0.0,0.009691354169518326,1.0,12
18,2025-06-18,R3,002475,立讯精密,电子,0.010640638360864112,0.05269649872602621,0.008422786059925544,0.0022178523009385677,0.2084322599568602,10
18,2025-06-18,R3,600030,中信证券,非银金融,0.02906197860456169,0.14392600016778676,0.0026661775640265005,0.02639580104053519,0.9082589110567989,1
18,2025-06-18,R3,600036,招商银行,银行,0.011450606200244205,0.0567077683292673,0.009184887753172359,0.002265718447071846,0.19786886453430957,9
18,2025-06-18,R3,600519,贵州茅台,食品饮料,0.00701560951561916,0.03474397356288874,0.006004626387374299,0.0010109831282448614,0.14410481740667938,13
18,2025-06-18,R3,600887,伊利股份,食品饮料,0.01522329932266649,0.07539158330136723,0.00900451212532465,0.0062187871973418424,0.408504560380185,6
18,2025-06-18,R3,601288,农业银行,银行,0.003220437656916092,0.015948835316976613,0.0028708660445729587,0.00034957161234313336,0.10854785888880861,15
18,2025-06-18,R3,601318,中国平安,非银金融,0.009817147736938245,0.04861825913711118,0.0026661775640265005,0.007150970172911745,0.7284162737008965,11
18,2025-06-18,R3,601398,工商银行,银行,0.006310571378673959,0.03125235585863706,0.006286171706913632,2.439967176032651e-05,0.0038664758381123992,14
18,2025-06-18,R3,603501,韦尔股份,电子,0.017775886902663313,0.08803297036815308,0.0047679276600530035,0.013007959242610313,0.7317755403057479,4
19,2025-07-16,R3,000001,平安银行,银行,0.015495170611240497,0.08712688305993348,0.005338466432795775,0.010156704178444722,0.6554754660834036,3
19,2025-07-16,R3,000568,泸州老窖,食品饮料,0.010173433482483087,0.057203600501392275,0.006664524899845568,0.0035089085826375205,0.34490898168049766,9
19,2025-07-16,R3,000725,京东方A,电子,0.0134252486301061,0.07548804055098711,0.007891817596172808,0.00553343103393329,0.41216600052564983,6
19,2025-07-16,R3,000858,五粮液,食品饮料,0.011546365340698401,0.06492337826061285,0.00539771234531502,0.006148652995383382,0.5325184864635047,8
19,2025-07-16,R3,002415,海康威视,电子,0.013708270955922888,0.07707943013316451,0.0035258430145854013,0.010182427941337486,0.742794475982983,5
19,2025-07-16,R3,002460,赣锋锂业,新能源,0.007798090072722427,0.0438474218130937,0.0,0.007798090072722427,1.0,11
19,2025-07-16,R3,002475,立讯精密,电子,0.006115542967830842,0.034386726701781035,0.005159417209823424,0.0009561257580074195,0.15634355985018175,13
19,2025-07-16,R3,600030,中信证券,非银金融,0.025335175699046864,0.1424556686605601,0.0016306956502390372,0.023704480048807826,0.9356351157927677,1
19,2025-07-16,R3,600036,招商银行,银行,0.009763461631560322,0.054898393904486496,0.007821283468786418,0.001942178162773907,0.19892311109164698,10
19,2025-07-16,R3,600519,贵州茅台,食品饮料,0.013236810319734914,0.07442848186372672,0.009933671086123889,0.003303139233611026,0.2495419329750716,7
19,2025-07-16,R3,600887,伊利股份,食品饮料,0.019935189761341312,0.11209240547851686,0.01325356308000521,0.006681626681336105,0.33516744818217076,2
19,2025-07-16,R3,601288,农业银行,银行,0.004773472041086736,0.026840475058204638,0.004259283619934582,0.0005141884211521549,0.1077179077883724,15
19,2025-07-16,R3,601318,中国平安,非银金融,0.007421651952902979,0.04173077005961007,0.0016306956502390372,0.0057909563026639415,0.7802786144395802,12
19,2025-07-16,R3,601398,工商银行,银行,0.005053445807234349,0.028414723073602214,0.005031681902485169,2.1763904749180138e-05,0.004306745452384913,14
19,2025-07-16,R3,603501,韦尔股份,电子,0.01406470477486247,0.07908360088032793,0.0021328756751378547,0.011931829099724615,0.8483526167609365,4
20,2025-08-13,R3,000001,平安银行,银行,0.014839620793008518,0.08622775403051243,0.0059662427274180625,0.008873378065590454,0.5979518068124102,5
20,2025-08-13,R3,000568,泸州老窖,食品饮料,0.007045885977488032,0.04094113532066223,0.004445287228960855,0.002600598748527178,0.36909464002628267,11
20,2025-08-13,R3,000725,京东方A,电子,0.017442862546300984,0.10135426519383132,0.00969345738063599,0.007749405165664992,0.44427370479442135,2
20,2025-08-13,R3,000858,五粮液,食品饮料,0.010211275014472969,0.059334084244303975,0.004390583284231246,0.005820691730241725,0.5700259489624712,8
20,2025-08-13,R3,002415,海康威视,电子,0.012028771179478714,0.06989490749265483,0.0061414710288699445,0.005887300150608769,0.48943487765837645,6
20,2025-08-13,R3,002460,赣锋锂业,新能源,0.006656599493265811,0.03867913013352622,0.0,0.006656599493265811,1.0,12
20,2025-08-13,R3,002475,立讯精密,电子,0.008113208425706502,0.04714296613695819,0.00493708686192409,0.0031761215637824114,0.3914754061684091,10
20,2025-08-13,R3,600030,中信证券,非银金融,0.0266214507971749,0.1546877742560432,0.00038333560872728137,0.02623811518844762,0.9856004989492173,1
20,2025-08-13,R3,600036,招商银行,银行,0.010205246631261627,0.05929905545536119,0.008498687890854728,0.0017065587404068994,0.16722366465688496,9
20,2025-08-13,R3,600519,贵州茅台,食品饮料,0.011407240781997103,0.06628341559646159,0.009461432300604738,0.0019458084813923661,0.17057661169590102,7
20,2025-08-13,R3,600887,伊利股份,食品饮料,0.01685911417075236,0.09796231117798258,0.011804003635766457,0.005055110534985906,0.2998443740155486,3
20,2025-08-13,R3,601288,农业银行,银行,0.0044249771658806105,0.02571196717034387,0.0039634894970349095,0.00046148766884570143,0.10429153677991042,15
20,2025-08-13,R3,601318,中国平安,非银金融,0.0050296906647088494,0.02922574205470334,0.00038333560872728137,0.004646355055981569,0.9237854503822711,14
20,2025-08-13,R3,601398,工商银行,银行,0.005729941990854872,0.03329465324540621,0.00571040873562292,1.9533255231951145e-05,0.0034089795783494316,13
20,2025-08-13,R3,603501,韦尔股份,电子,0.015482077023122064,0.08996083849124883,0.0028997689841563606,0.012582308038965703,0.8127015529101402,4
21,2025-09-10,R3,000001,平安银行,银行,0.011084611529859548,0.06227019546969915,0.004397637341486356,0.006686974188373193,0.6032664446886505,9
21,2025-09-10,R3,000568,泸州老窖,食品饮料,0.006745253206529711,0.03789291438240797,0.00442078989643284,0.0023244633100968715,0.34460727254044154,13
21,2025-09-10,R3,000725,京东方A,电子,0.016529800414790345,0.09285971818961446,0.007947197249110895,0.00858260316567945,0.5192200117552543,2
21,2025-09-10,R3,000858,五粮液,食品饮料,0.008079790429507046,0.04538996500186627,0.003491993340429043,0.004587797089078002,0.5678113967317228,12
21,2025-09-10,R3,002415,海康威视,电子,0.014587279754576693,0.08194718951059039,0.008409925672099583,0.0061773540824771106,0.4234753968120063,4
21,2025-09-10,R3,002460,赣锋锂业,新能源,0.010285471770893678,0.057780855553332816,0.0,0.010285471770893678,1.0,10
21,2025-09-10,R3,002475,立讯精密,电子,0.009401212205337933,0.05281333676886485,0.0033488580240973263,0.006052354181240607,0.6437844449255309,11
21,2025-09-10,R3,600030,中信证券,非银金融,0.02519158243621819,0.14151914645530417,0.0003083136858846597,0.02488326875033353,0.987761241809034,1
21,2025-09-10,R3,600036,招商银行,银行,0.01372481409113794,0.07710210267073472,0.012190120368679348,0.0015346937224585927,0.11181890787501003,5
21,2025-09-10,R3,600519,贵州茅台,食品饮料,0.012404124110809222,0.06968284192276836,0.010012144269224952,0.0023919798415842695,0.19283746439620406,7
21,2025-09-10,R3,600887,伊利股份,食品饮料,0.015996109134525816,0.0898615923416293,0.010948184943858295,0.005047924190667519,0.3155720024297745,3
21,2025-09-10,R3,601288,农业银行,银行,0.004719623825548706,0.02651350454354543,0.004303131204415461,0.0004164926211332455,0.08824699521149312,14
21,2025-09-10,R3,601318,中国平安,非银金融,0.0046123848879595815,0.02591106668745556,0.0003083136858846597,0.004304071202074922,0.9331552562559343,15
21,2025-09-10,R3,601398,工商银行,银行,0.01155729240954231,0.06492558223660085,0.011539663646695474,1.762876284683591e-05,0.0015253367503517236,8
21,2025-09-10,R3,603501,韦尔股份,电子,0.013088948084573698,0.0735299882655857,0.003407915914799946,0.009681032169773751,0.7396340872635571,6
22,2025-10-16,R3,000001,平安银行,银行,0.009999854966873214,0.05997887992593065,0.004971649766130417,0.0050282052007427965,0.5028278127432714,7
22,2025-10-16,R3,000568,泸州老窖,食品饮料,0.0030050484605486346,0.018024205489372926,0.00164254275778137,0.001362505702767265,0.45340556754898753,15
22,2025-10-16,R3,000725,京东方A,电子,0.019703929871435714,0.11818367843762198,0.01191154819601384,0.007792381675421878,0.3954734779440266,2
22,2025-10-16,R3,000858,五粮液,食品饮料,0.008041277443757492,0.04823138093982121,0.002203032771166776,0.005838244672590717,0.7260344781565761,11
22,2025-10-16,R3,002415,海康威视,电子,0.019080134938200054,0.11444217203349015,0.009775347290105174,0.009304787648094883,0.48766885969270096,3
22,2025-10-16,R3,002460,赣锋锂业,新能源,0.011955952006047377,0.07171150103141265,0.0,0.011955952006047377,1.0,4
22,2025-10-16,R3,002475,立讯精密,电子,0.007878637621932484,0.04725587135725902,0.006464186961891148,0.0014144506600413352,0.1795298537533697,12
22,2025-10-16,R3,600030,中信证券,非银金融,0.024966513676249618,0.14974852444536133,7.248657002892337e-05,0.024894027106220695,0.997096648295838,1
22,2025-10-16,R3,600036,招商银行,银行,0.008867534920490595,0.053187252614865434,0.007340903806635199,0.001526631113855397,0.17215958296682257,9
22,2025-10-16,R3,600519,贵州茅台,食品饮料,0.006809192983560955,0.04084136917049651,0.005391820667128891,0.001417372316432065,0.20815569772423045,14
22,2025-10-16,R3,600887,伊利股份,食品饮料,0.010290354952682554,0.06172129157340589,0.005478441723167136,0.004811913229515417,0.46761392115643374,5
22,2025-10-16,R3,601288,农业银行,银行,0.009974953586514313,0.05982952206949331,0.009442015432456718,0.000532938154057596,0.05342763246318303,8
22,2025-10-16,R3,601318,中国平安,非银金融,0.007248621553180722,0.04347705073793514,7.248657002892337e-05,0.0071761349831517985,0.9899999510945476,13
22,2025-10-16,R3,601398,工商银行,银行,0.008766232681810824,0.05257964432153217,0.008750242874239998,1.598980757082622e-05,0.0018240227189045175,10
22,2025-10-16,R3,603501,韦尔股份,电子,0.010134696463936756,0.060787655852001486,0.0006399797321704116,0.009494716731766344,0.9368525999325474,6
23,2025-11-13,R4,000001,平安银行,银行,0.029111726198744078,0.07418065110667352,0.02034521276101425,0.00876651343772983,0.3011334119413376,6
23,2025-11-13,R4,000568,泸州老窖,食品饮料,0.009396282659690863,0.023943010487240866,0.0007288023989008437,0.00866748026079002,0.9224371567676083,12
23,2025-11-13,R4,000725,京东方A,电子,0.03520957335899606,0.08971879781801442,0.01114478921795358,0.02406478414104249,0.6834727559939014,5
23,2025-11-13,R4,000858,五粮液,食品饮料,0.012626969489448704,0.03217524140742349,0.001034360938862043,0.01159260855058666,0.9180831996365896,11
23,2025-11-13,R4,002415,海康威视,电子,0.026621469269417126,0.06783513661607803,0.013358607736780976,0.01326286153263615,0.49820171074752023,8
23,2025-11-13,R4,002460,赣锋锂业,新能源,0.01718187321645679,0.043781757691993745,0.0,0.01718187321645679,1.0,9
23,2025-11-13,R4,002475,立讯精密,电子,0.01437970580876876,0.03664145273745054,0.012419675388348188,0.0019600304204205705,0.13630532129700051,10
23,2025-11-13,R4,600030,中信证券,非银金融,0.05966166679227293,0.15202606875820165,0.027329295545909457,0.03233237124636348,0.5419287288592983,2
23,2025-11-13,R4,600036,招商银行,银行,0.03945405784844258,0.10053432352369734,0.027855228315069282,0.011598829533373293,0.2939831836291371,4
23,2025-11-13,R4,600519,贵州茅台,食品饮料,0.009024971227528883,0.02299685828681534,0.00040824748140730056,0.008616723746121581,0.9547646777906589,13
23,2025-11-13,R4,600887,伊利股份,食品饮料,0.004816397781165714,0.012272838819534651,0.00013028131565177406,0.0046861164655139405,0.9729504659766202,15
23,2025-11-13,R4,601288,农业银行,银行,0.027937811572492727,0.07118935643989661,0.027592395712411066,0.00034541586008166123,0.012363740774232797,7
23,2025-11-13,R4,601318,中国平安,非银金融,0.061053207859356466,0.1555719052947649,0.027329295545909457,0.03372391231344702,0.5523692119689138,1
23,2025-11-13,R4,601398,工商银行,银行,0.03993196359759216,0.101752092590276,0.03991739437209891,1.4569225493252816e-05,0.00036485121643583087,3
23,2025-11-13,R4,603501,韦尔股份,电子,0.006035983013051234,0.015380508421938863,0.002005550077936823,0.004030432935114411,0.6677343071376534,14
24,2025-12-11,R4,000001,平安银行,银行,0.023763015085375885,0.05878256215941664,0.01343616114788188,0.010326853937494006,0.4345767530084727,8
24,2025-12-11,R4,000568,泸州老窖,食品饮料,0.011439010151513197,0.028296675436920306,0.001903143078261791,0.009535867073251405,0.833626943847931,11
24,2025-12-11,R4,000725,京东方A,电子,0.031261535203752126,0.07733164877062498,0.0032737345902008994,0.027987800613551224,0.8952791483571166,5
24,2025-12-11,R4,000858,五粮液,食品饮料,0.0070953578319890515,0.017551784203464964,0.0014917534730305001,0.00560360435895855,0.7897564142142334,13
24,2025-12-11,R4,002415,海康威视,电子,0.027000809765154645,0.06679189373370213,0.00825208745493656,0.01874872231021809,0.6943762973514179,7
24,2025-12-11,R4,002460,赣锋锂业,新能源,0.01738210795461337,0.04299811440731526,0.0,0.01738210795461337,1.0,9
24,2025-12-11,R4,002475,立讯精密,电子,0.011989565822656704,0.029658584809318475,0.007502306393472486,0.004487259429184218,0.37426371359541943,10
24,2025-12-11,R4,600030,中信证券,非银金融,0.07133662594323664,0.17646538680741788,0.03833878107796707,0.032997844865269556,0.46256525913527663,2
24,2025-12-11,R4,600036,招商银行,银行,0.04061887029976152,0.1004788853460952,0.025307611949525424,0.015311258350236098,0.3769493892183898,4
24,2025-12-11,R4,600519,贵州茅台,食品饮料,0.004189748884677508,0.010364180360154261,0.0004177254583170612,0.003772023426360447,0.900298211225799,15
24,2025-12-11,R4,600887,伊利股份,食品饮料,0.005329840045234639,0.01318442346786051,0.000417540889896184,0.004912299155338455,0.9216597709588858,14
24,2025-12-11,R4,601288,农业银行,银行,0.027121804193623672,0.06709119760936227,0.02680577153525028,0.0003160326583733914,0.011652346433785205,6
24,2025-12-11,R4,601318,中国平安,非银金融,0.0762704090215787,0.1886700842938998,0.03833878107796707,0.037931627943611615,0.4973308578020063,1
24,2025-12-11,R4,601398,工商银行,银行,0.04163795412658959,0.10299979265440402,0.04162462424920069,1.3329877388911838e-05,0.00032013766450641985,3
24,2025-12-11,R4,603501,韦尔股份,电子,0.007816141268557533,0.019334785940043397,0.0007127557066986256,0.007103385561858907,0.9088097717007916,12
25,2026-01-12,R4,000001,平安银行,银行,0.021114155734180736,0.05037948260598848,0.01120794990941737,0.009906205824763365,0.46917366479052075,8
25,2026-01-12,R4,000568,泸州老窖,食品饮料,0.010704827726998312,0.025542280215323065,0.0008543426094328314,0.00985048511756548,0.920190905335345,11
25,2026-01-12,R4,000725,京东方A,电子,0.04202429833235008,0.10027217917295762,0.0013460392721041153,0.04067825906024597,0.9679699762870773,4
25,2026-01-12,R4,000858,五粮液,食品饮料,0.005131339073956306,0.012243644068766338,0.0018244528513158564,0.0033068862226404492,0.6444489781282008,15
25,2026-01-12,R4,002415,海康威视,电子,0.022245926425103618,0.053079946813752804,0.006338088702497431,0.015907837722606188,0.715089918874084,7
25,2026-01-12,R4,002460,赣锋锂业,新能源,0.019385013762059124,0.04625365920085172,0.0,0.019385013762059124,1.0,9
25,2026-01-12,R4,002475,立讯精密,电子,0.010779837100886064,0.025721256514192856,0.005513789962157808,0.005266047138728255,0.48850897183737635,10
25,2026-01-12,R4,600030,中信证券,非银金融,0.07749852588564615,0.18491554604407454,0.03604811198985243,0.04145041389579372,0.5348542236397679,2
25,2026-01-12,R4,600036,招商银行,银行,0.04509554065346057,0.10760032437767827,0.026596843364037153,0.01849869728942341,0.4102112320057936,3
25,2026-01-12,R4,600519,贵州茅台,食品饮料,0.007325411832609352,0.017478816707087473,0.0017894288178117855,0.0055359830147975655,0.7557231103586456,12
25,2026-01-12,R4,600887,伊利股份,食品饮料,0.006231005575728038,0.01486750599797962,0.0006191684541883558,0.0056118371215396826,0.9006310543838647,14
25,2026-01-12,R4,601288,农业银行,银行,0.023653411820780113,0.05643828076289937,0.023363166549461495,0.00029024527131861814,0.012270757111818872,6
25,2026-01-12,R4,601318,中国平安,非银金融,0.0802638107433214,0.19151366069955778,0.03604811198985243,0.04421569875346897,0.5508796348440019,1
25,2026-01-12,R4,601398,工商银行,银行,0.04090296714749572,0.09759662417402058,0.040890724951074306,1.2242196421413823e-05,0.0002992984928762888,5
25,2026-01-12,R4,603501,韦尔股份,电子,0.006746202405107471,0.01609679264486949,0.00028305073468379565,0.006463151670423675,0.9580429525106597,13
26,2026-02-09,R4,000001,平安银行,银行,0.01983297225407763,0.04794668270974559,0.007785167301783493,0.012047804952294135,0.6074634098183203,8
26,2026-02-09,R4,000568,泸州老窖,食品饮料,0.008272947706995272,0.020000048086593118,8.486218499523788e-05,0.008188085522000035,0.989742207010026,13
26,2026-02-09,R4,000725,京东方A,电子,0.040123730568584696,0.09700007412190677,0.004327159460695019,0.03579657110788968,0.8921546077751052,5
26,2026-02-09,R4,000858,五粮液,食品饮料,0.008907127925034668,0.021533193865531045,0.0025935641299433374,0.006313563795091331,0.7088215020855623,12
26,2026-02-09,R4,002415,海康威视,电子,0.022512064041415977,0.054423450903246545,0.007348013917337509,0.015164050124078468,0.6735966145165901,6
26,2026-02-09,R4,002460,赣锋锂业,新能源,0.017562387582529537,0.04245749019650818,0.0,0.017562387582529537,1.0,9
26,2026-02-09,R4,002475,立讯精密,电子,0.013722230529591707,0.033173819074800916,0.008764229200632412,0.004958001328959295,0.36131161900155134,10
26,2026-02-09,R4,600030,中信证券,非银金融,0.06846816508338878,0.1655234195316731,0.03316677444645403,0.03530139063693476,0.5155883846739645,2
26,2026-02-09,R4,600036,招商银行,银行,0.046402683479308676,0.1121795923052199,0.03135290748988727,0.015049775989421407,0.32432986329620833,3
26,2026-02-09,R4,600519,贵州茅台,食品饮料,0.009889409539936351,0.0239078830607738,0.0033781285757350154,0.006511280964201336,0.6584094771186151,11
26,2026-02-09,R4,600887,伊利股份,食品饮料,0.004867275173250415,0.011766753636479232,0.0008439669195696479,0.004023308253680766,0.826603820509692,15
26,2026-02-09,R4,601288,农业银行,银行,0.02115249051902664,0.05113664953714418,0.020885000476979405,0.00026749004204723847,0.012645794205965084,7
26,2026-02-09,R4,601318,中国平安,非银金融,0.07924111225135984,0.1915672758480335,0.03316677444645403,0.0460743378049058,0.5814448648670392,1
26,2026-02-09,R4,601398,工商银行,银行,0.04476890794150122,0.10822990103723093,0.04475762553327925,1.1282408221974981e-05,0.0002520143720440426,4
26,2026-02-09,R4,603501,韦尔股份,电子,0.007922886211477782,0.019153766085113218,0.0018985645087180104,0.006024321702759772,0.7603695852696226,14
27,2026-03-17,R5,000001,平安银行,银行,0.015148011528547457,0.04086599239743702,0.004449290848089857,0.010698720680457598,0.7062788842149434,9
27,2026-03-17,R5,000568,泸州老窖,食品饮料,0.00752556860033586,0.020302323419026734,0.0006655710560931481,0.006859997544242712,0.9115587018815503,15
27,2026-03-17,R5,000725,京东方A,电子,0.03317890616704973,0.08950936726069066,0.00934192940540557,0.02383697676164416,0.7184376917560011,5
27,2026-03-17,R5,000858,五粮液,食品饮料,0.007956887718214092,0.021465927220018246,0.0034261544728959705,0.00453073324531812,0.5694102274368947,13
27,2026-03-17,R5,002415,海康威视,电子,0.017667882394648095,0.04766404793512423,0.004858942519431324,0.012808939875216772,0.724984442906232,7
27,2026-03-17,R5,002460,赣锋锂业,新能源,0.01361198947704054,0.03672214385593829,0.0,0.01361198947704054,1.0,11
27,2026-03-17,R5,002475,立讯精密,电子,0.019330145516775782,0.052148467027583405,0.014735404379188409,0.0045947411375873715,0.23769821771904398,6
27,2026-03-17,R5,600030,中信证券,非银金融,0.0584421401435296,0.15766399769993067,0.03306990467987832,0.025372235463651277,0.4341428188861484,2
27,2026-03-17,R5,600036,招商银行,银行,0.034425256282121536,0.09287174483949577,0.02202594479728922,0.012399311484832316,0.3601806587354818,4
27,2026-03-17,R5,600519,贵州茅台,食品饮料,0.013928007214985761,0.03757468997738708,0.0075455389960761825,0.0063824682189095785,0.4582470500189286,10
27,2026-03-17,R5,600887,伊利股份,食品饮料,0.007896213337575543,0.02130224113005051,0.005302453208908777,0.0025937601286667666,0.32848151611151327,14
27,2026-03-17,R5,601288,农业银行,银行,0.017077238024300754,0.04607061976122067,0.016829928444005597,0.00024730958029515397,0.014481825453462363,8
27,2026-03-17,R5,601318,中国平安,非银金融,0.07498176275329767,0.20228424970815395,0.03306990467987832,0.04191185807341934,0.5589606930330012,1
27,2026-03-17,R5,601398,工商银行,银行,0.036926449955970476,0.0996194134339776,0.03564457375228643,0.0012818762036840414,0.034714309261044476,3
27,2026-03-17,R5,603501,韦尔股份,电子,0.012578780611279127,0.03393477433396519,0.006423029704702641,0.006155750906576487,0.48937580651154333,12
28,2026-04-15,R5,000001,平安银行,银行,0.007900305755627664,0.02221245108565348,0.002985352417242028,0.004914953338385636,0.6221219140644706,13
28,2026-04-15,R5,000568,泸州老窖,食品饮料,0.007665947092278465,0.02155352970878967,0.0017098310954720565,0.005956115996806408,0.7769576185577531,14
28,2026-04-15,R5,000725,京东方A,电子,0.02878313258405911,0.08092647859354869,0.013399345897272853,0.015383786686786256,0.5344722865678012,5
28,2026-04-15,R5,000858,五粮液,食品饮料,0.0046821939143420815,0.01316442762000482,0.0015256247711466853,0.003156569143195397,0.674164547847212,15
28,2026-04-15,R5,002415,海康威视,电子,0.01735333347824922,0.04879052570643446,0.0032468939011912816,0.014106439577057935,0.81289508985343,9
28,2026-04-15,R5,002460,赣锋锂业,新能源,0.01594950910782613,0.04484354173829388,0.0,0.01594950910782613,1.0,10
28,2026-04-15,R5,002475,立讯精密,电子,0.017885438664884408,0.050286589377405336,0.012325754792637223,0.0055596838722471835,0.3108497351626525,7
28,2026-04-15,R5,600030,中信证券,非银金融,0.04889530958204746,0.13747375177669,0.02568796211794281,0.02320734746410464,0.4746334088582091,2
28,2026-04-15,R5,600036,招商银行,银行,0.03318793195400626,0.09331098541815766,0.01711102463845415,0.016076907315552107,0.48442028077653065,4
