analysis_date,window,eligible_stock_count,possible_unordered_pairs,density_fraction,density_percent,approximate_edge_count,approximate_mean_degree,is_primary_density,important_note
2023-05-31,252,4688,10986328,0.02,2.0,219726,93.73976109215018,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-06-30,252,4690,10995705,0.002,0.2,21991,9.377825159914712,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-06-30,252,4690,10995705,0.005,0.5,54978,23.444776119402984,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-06-30,252,4690,10995705,0.01,1.0,109957,46.88997867803838,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-06-30,252,4690,10995705,0.02,2.0,219914,93.77995735607676,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-07-31,252,4724,11155726,0.002,0.2,22311,9.445808636748518,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-07-31,252,4724,11155726,0.005,0.5,55778,23.614733276883996,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-07-31,252,4724,11155726,0.01,1.0,111557,47.229889923793394,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-07-31,252,4724,11155726,0.02,2.0,223114,94.45977984758679,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-08-31,252,4766,11354995,0.002,0.2,22709,9.529584557280739,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-08-31,252,4766,11354995,0.005,0.5,56774,23.824590851867395,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-08-31,252,4766,11354995,0.01,1.0,113549,47.64960134284515,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-08-31,252,4766,11354995,0.02,2.0,227099,95.29962232480067,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-09-28,252,4801,11522400,0.002,0.2,23044,9.599666736096646,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-09-28,252,4801,11522400,0.005,0.5,57612,24.0,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-09-28,252,4801,11522400,0.01,1.0,115224,48.0,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-09-28,252,4801,11522400,0.02,2.0,230448,96.0,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-10-31,252,4825,11637900,0.002,0.2,23275,9.647668393782384,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-10-31,252,4825,11637900,0.005,0.5,58189,24.11979274611399,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-10-31,252,4825,11637900,0.01,1.0,116379,48.24,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-10-31,252,4825,11637900,0.02,2.0,232758,96.48,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-11-30,252,4844,11729746,0.002,0.2,23459,9.68579686209744,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-11-30,252,4844,11729746,0.005,0.5,58648,24.214698596201487,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-11-30,252,4844,11729746,0.01,1.0,117297,48.429810074318745,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-11-30,252,4844,11729746,0.02,2.0,234594,96.85962014863749,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-12-29,252,4861,11812230,0.002,0.2,23624,9.719810738531166,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-12-29,252,4861,11812230,0.005,0.5,59061,24.299938284303643,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-12-29,252,4861,11812230,0.01,1.0,118122,48.599876568607286,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-12-29,252,4861,11812230,0.02,2.0,236244,97.19975313721457,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-01-31,252,4876,11885250,0.002,0.2,23770,9.749794913863823,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-01-31,252,4876,11885250,0.005,0.5,59426,24.37489745693191,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-01-31,252,4876,11885250,0.01,1.0,118852,48.74979491386382,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-01-31,252,4876,11885250,0.02,2.0,237705,97.5,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-02-29,252,4892,11963386,0.002,0.2,23926,9.781684382665576,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-02-29,252,4892,11963386,0.005,0.5,59816,24.454619787408014,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-02-29,252,4892,11963386,0.01,1.0,119633,48.9096484055601,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-02-29,252,4892,11963386,0.02,2.0,239267,97.81970564186427,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-03-29,252,4919,12095821,0.002,0.2,24191,9.835738971335637,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-03-29,252,4919,12095821,0.005,0.5,60479,24.589957308396016,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-03-29,252,4919,12095821,0.01,1.0,120958,49.17991461679203,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-03-29,252,4919,12095821,0.02,2.0,241916,98.35982923358407,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-04-30,252,4942,12209211,0.002,0.2,24418,9.8818292189397,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-04-30,252,4942,12209211,0.005,0.5,61046,24.70497774180494,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-04-30,252,4942,12209211,0.01,1.0,122092,49.40995548360988,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-04-30,252,4942,12209211,0.02,2.0,244184,98.81991096721976,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-05-31,252,4964,12318166,0.002,0.2,24636,9.925866236905721,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-05-31,252,4964,12318166,0.005,0.5,61590,24.8146655922643,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-05-31,252,4964,12318166,0.01,1.0,123181,49.62973408541499,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-05-31,252,4964,12318166,0.02,2.0,246363,99.25987107171636,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-06-28,252,4980,12397710,0.002,0.2,24795,9.957831325301205,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-06-28,252,4980,12397710,0.005,0.5,61988,24.894779116465863,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-06-28,252,4980,12397710,0.01,1.0,123977,49.78995983935743,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-06-28,252,4980,12397710,0.02,2.0,247954,99.57991967871486,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-07-31,252,4999,12492501,0.002,0.2,24985,9.995999199839968,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-07-31,252,4999,12492501,0.005,0.5,62462,24.989797959591918,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-07-31,252,4999,12492501,0.01,1.0,124925,49.97999599919984,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-07-31,252,4999,12492501,0.02,2.0,249850,99.95999199839969,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-08-30,252,5006,12527515,0.002,0.2,25055,10.00998801438274,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-08-30,252,5006,12527515,0.005,0.5,62637,25.024770275669198,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-08-30,252,5006,12527515,0.01,1.0,125275,50.0499400719137,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-08-30,252,5006,12527515,0.02,2.0,250550,100.0998801438274,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-09-30,252,5015,12572605,0.002,0.2,25145,10.02791625124626,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-09-30,252,5015,12572605,0.005,0.5,62863,25.06999002991027,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-09-30,252,5015,12572605,0.01,1.0,125726,50.13998005982054,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-09-30,252,5015,12572605,0.02,2.0,251452,100.27996011964107,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-10-31,252,5023,12612753,0.002,0.2,25225,10.043798526776827,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-10-31,252,5023,12612753,0.005,0.5,63063,25.10969540115469,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-10-31,252,5023,12612753,0.01,1.0,126127,50.21978897073462,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-10-31,252,5023,12612753,0.02,2.0,252255,100.43997610989449,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,252,5034,12668061,0.002,0.2,25336,10.06595152959873,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,252,5034,12668061,0.005,0.5,63340,25.164878823996823,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,252,5034,12668061,0.01,1.0,126680,50.329757647993645,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,252,5034,12668061,0.02,2.0,253361,100.65991259435836,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,252,5042,12708361,0.002,0.2,25416,10.08171360571202,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,252,5042,12708361,0.005,0.5,63541,25.20468068226894,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,252,5042,12708361,0.01,1.0,127083,50.409758032526774,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,252,5042,12708361,0.02,2.0,254167,100.81991273304244,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,252,5049,12743676,0.002,0.2,25487,10.095860566448803,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,252,5049,12743676,0.005,0.5,63718,25.239849475143593,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,252,5049,12743676,0.01,1.0,127436,50.47969895028719,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,252,5049,12743676,0.02,2.0,254873,100.95979401861754,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,252,5052,12758826,0.002,0.2,25517,10.101741884402218,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,252,5052,12758826,0.005,0.5,63794,25.25494853523357,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,252,5052,12758826,0.01,1.0,127588,50.50989707046714,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,252,5052,12758826,0.02,2.0,255176,101.01979414093428,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,252,5057,12784096,0.002,0.2,25568,10.111924065651571,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,252,5057,12784096,0.005,0.5,63920,25.27981016412893,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,252,5057,12784096,0.01,1.0,127840,50.55962032825786,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,252,5057,12784096,0.02,2.0,255681,101.11963614791378,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,252,5054,12768931,0.002,0.2,25537,10.105658884052236,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,252,5054,12768931,0.005,0.5,63844,25.264740799366837,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,252,5054,12768931,0.01,1.0,127689,50.529877324891174,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,252,5054,12768931,0.02,2.0,255378,101.05975464978235,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-05-30,252,5056,12779040,0.002,0.2,25558,10.10996835443038,False,Approximation only. Step 2 will use the exact common valid pair universe.
