analysis_date,window,factor_name,n,nonmissing_count,missing_share,mean,std,p01,p05,median,p95,p99
2017-03-31,60,delta_cross_industry_degree_percentile_1m,2663,2512,0.056702966579046186,-0.005071213961186934,0.23929026046873098,-0.6148118989317951,-0.44059442241030233,0.007644647683701988,0.3912343836384951,0.5679635650143412
2017-04-28,60,delta_cross_industry_degree_percentile_1m,2696,2584,0.04154302670623145,-0.007784033919733934,0.27909496014535845,-0.6516733368637811,-0.4577495477368176,-0.021304144831190364,0.5015685990064971,0.7650915766783187
2017-05-31,60,delta_cross_industry_degree_percentile_1m,2699,2606,0.03445720637273064,-0.005003679189166825,0.19396907488866974,-0.4688558612762393,-0.3243777506340957,-0.008867445135741003,0.3285368736140322,0.5414699765161951
2017-06-30,60,delta_cross_industry_degree_percentile_1m,2750,2635,0.04181818181818182,-0.006468908839472683,0.18890025047208117,-0.506931860284954,-0.3242855400990265,-0.002743777156522631,0.3197710936710566,0.5144707157533074
2017-07-31,60,delta_cross_industry_degree_percentile_1m,2783,2661,0.04383758533956163,-0.004192295170535988,0.2779401909083577,-0.6730042400287459,-0.48615307222421844,-0.0006985267696729691,0.45966151634926344,0.6766118577075101
2017-08-31,60,delta_cross_industry_degree_percentile_1m,2834,2726,0.038108680310515175,0.0002657688679314602,0.23528699962315053,-0.5946330725335874,-0.4244749792760816,0.005469776805491322,0.3924242889141174,0.5681756846880863
2017-09-29,60,delta_cross_industry_degree_percentile_1m,2897,2787,0.037970314118053156,-0.000775405155251061,0.19759976069131557,-0.5137552998758359,-0.33895164832380803,-0.0020900481334084064,0.3465962951964756,0.537556085201417
2017-10-31,60,delta_cross_industry_degree_percentile_1m,2941,2835,0.03604216252975179,-0.0008236522716888691,0.22115838697078163,-0.6019412207190147,-0.3909410795231075,0.005422544890146042,0.3612306027281203,0.5488058241727155
2017-11-30,60,delta_cross_industry_degree_percentile_1m,2959,2864,0.032105441027374115,0.001504634056988816,0.26854946010757313,-0.6447618886197045,-0.43338702721622574,-0.003520027017775207,0.49054163560729486,0.7078127811359112
2017-12-29,60,delta_cross_industry_degree_percentile_1m,2995,2875,0.04006677796327212,-0.0030643569493439744,0.2250611080775823,-0.5747654787944987,-0.4045997920382117,0.002469362873009584,0.3803305836414299,0.5428210484862399
2018-01-31,60,delta_cross_industry_degree_percentile_1m,3026,2916,0.036351619299405155,-0.0026766868764578804,0.2442583107727305,-0.5739615072267394,-0.40469635998309583,-0.005509954352208524,0.4243509230519692,0.630321156543125
2018-02-28,60,delta_cross_industry_degree_percentile_1m,2961,2893,0.022965214454576156,-0.003478193992496249,0.2507679591813398,-0.5979013873459177,-0.4029130179444477,-0.019145342414597505,0.4452959971142816,0.6718514448571675
2018-03-30,60,delta_cross_industry_degree_percentile_1m,3008,2907,0.03357712765957447,0.001275407772083994,0.22590419562452838,-0.5344750506585613,-0.3469557370820669,-0.006799328774062752,0.4196948349375211,0.6668302516041885
2018-04-27,60,delta_cross_industry_degree_percentile_1m,3025,2955,0.023140495867768594,-0.0006978301880055978,0.19823590651316844,-0.5061106602778266,-0.3239440280464217,9.693159838231047e-05,0.3384143660981182,0.5229914146298578
2018-05-31,60,delta_cross_industry_degree_percentile_1m,3097,2968,0.041653212786567646,0.002833678116620831,0.23968077362054702,-0.6702102829451055,-0.4323650453518067,0.011657989469948227,0.3971380568238526,0.5441482426341674
2018-06-29,60,delta_cross_industry_degree_percentile_1m,3080,3007,0.023701298701298702,-0.0017470094949437911,0.24505391669122392,-0.6189292947930339,-0.40601430898775104,-0.012298139380799988,0.42465493418431743,0.7142772802754237
2018-07-31,60,delta_cross_industry_degree_percentile_1m,3166,3071,0.030006317119393555,0.003558864932629102,0.24781241045991576,-0.6386121104101206,-0.42884944335512876,0.004906227695235965,0.431236104388347,0.6267257426717319
2018-08-31,60,delta_cross_industry_degree_percentile_1m,3263,3159,0.03187250996015936,0.0011509584347270205,0.2244511950240434,-0.5721499521134085,-0.39068082110549013,0.0023567714660576167,0.37350815407885923,0.5789320970648724
2018-09-28,60,delta_cross_industry_degree_percentile_1m,3334,3243,0.027294541091781643,-0.00041669340264279957,0.24563663269982963,-0.6808072835325671,-0.45767842753851923,0.016931673426271,0.37429811922996903,0.5442121137525481
2018-10-31,60,delta_cross_industry_degree_percentile_1m,3359,3310,0.014587674903245014,0.0016850173900483391,0.27335257174414634,-0.6870347331248249,-0.45879613151498905,-0.006167745313694035,0.4829319042413608,0.7155750418835554
2018-11-30,60,delta_cross_industry_degree_percentile_1m,3374,3330,0.013040901007705987,0.0013135991530260208,0.2490016012329123,-0.6060027259573718,-0.40251852378652364,-0.006220448721489469,0.4369442533158579,0.6744901249119186
2018-12-28,60,delta_cross_industry_degree_percentile_1m,3426,3368,0.016929363689433742,-0.0007117748909514489,0.19682303247456653,-0.5040540908793628,-0.3399721298581128,0.0003052946694805936,0.33698673469140517,0.507182108573131
2019-01-31,60,delta_cross_industry_degree_percentile_1m,3492,3416,0.021764032073310423,0.0011413873691609466,0.2825095806351286,-0.7395243794673038,-0.5022374760021906,0.0019482861000274937,0.4614658373505215,0.708102570699502
2019-02-28,60,delta_cross_industry_degree_percentile_1m,3522,3484,0.010789324247586598,0.0013303086471793014,0.243611311371815,-0.6541030264356982,-0.42084545644364046,0.0004105270552696716,0.4036932189614227,0.695954276604007
2019-03-29,60,delta_cross_industry_degree_percentile_1m,3517,3501,0.004549331816889394,0.0013389903952173762,0.2979030960080221,-0.6076067698759187,-0.43994634966013213,-0.03048408339343728,0.5806117427205605,0.7943411307808572
2019-04-30,60,delta_cross_industry_degree_percentile_1m,3515,3489,0.007396870554765292,-4.315018971946095e-06,0.22634389621063605,-0.5257199321644798,-0.3681116511510238,-0.008222933437305735,0.4088611665104789,0.6330050043458896
2019-05-31,60,delta_cross_industry_degree_percentile_1m,3512,3490,0.006264236902050114,-0.0007999222299933782,0.2046717983305821,-0.5639777175269023,-0.3558693299461792,0.0014348691096083485,0.34687752132902594,0.5144931877537533
2019-06-28,60,delta_cross_industry_degree_percentile_1m,3528,3494,0.00963718820861678,-0.0009471759504380239,0.25673838776328173,-0.7132081970981256,-0.4900401893863088,0.019296651842209925,0.37689617133869474,0.5457797399521694
2019-07-31,60,delta_cross_industry_degree_percentile_1m,3548,3514,0.009582863585118376,-0.00036355093291257605,0.3118412354242407,-0.7868779830609433,-0.5772695869027806,0.020656858196115735,0.47038141637714836,0.6295223427589743
2019-08-30,60,delta_cross_industry_degree_percentile_1m,3566,3537,0.008132361189007292,8.886617150601017e-05,0.2903931738104012,-0.7320448258353824,-0.5164203478803,0.015563103493409197,0.47864566768319833,0.7037947172373936
2019-09-30,60,delta_cross_industry_degree_percentile_1m,3588,3556,0.008918617614269788,0.0013197362064619011,0.2588227433290518,-0.6558944573455108,-0.44103848607966606,-0.0030193497237317457,0.44824111467714095,0.6972022088959833
2019-10-31,60,delta_cross_industry_degree_percentile_1m,3628,3581,0.012954796030871003,-0.002092070955385061,0.21711466353564726,-0.5300411207762246,-0.3467028094382967,-0.008477050169682365,0.39027771119952703,0.6120680966445791
2019-11-29,60,delta_cross_industry_degree_percentile_1m,3638,3617,0.00577240241891149,0.0003055445557305816,0.2378403002021786,-0.6270963030803725,-0.4214019994750983,-0.00019608045177899047,0.38609589576642,0.614001068593004
2019-12-31,60,delta_cross_industry_degree_percentile_1m,3641,3622,0.005218346608074705,-0.0007628158156784158,0.24042352320312965,-0.649606204398353,-0.4345208930905564,0.004139168341013962,0.39531217749595765,0.5814795543666981
2020-01-23,60,delta_cross_industry_degree_percentile_1m,3663,3630,0.009009009009009009,-0.00012432630968996957,0.24765948350226039,-0.612094485312008,-0.4198832861974856,-0.007457608666067872,0.4670324952802291,0.6923619925885787
2020-02-28,60,delta_cross_industry_degree_percentile_1m,3697,3662,0.009467135515282662,0.0010673895834668716,0.30062106204361244,-0.6752561236575302,-0.46870348352631286,-0.01615265153268941,0.5503088477121477,0.7287418479290265
2020-03-31,60,delta_cross_industry_degree_percentile_1m,3718,3679,0.01048951048951049,-0.000313394018244188,0.20053812190469328,-0.48961757079399243,-0.33105795548576594,-0.002657534720954091,0.3488360072128617,0.5532927050893801
2020-04-30,60,delta_cross_industry_degree_percentile_1m,3744,3707,0.009882478632478632,0.00023503851273818104,0.2194873658472823,-0.5543961994202379,-0.38921052238359927,0.0031995248341402105,0.360838226943996,0.5290198583467813
2020-05-29,60,delta_cross_industry_degree_percentile_1m,3738,3724,0.003745318352059925,-0.0007713338272914556,0.2402950709637521,-0.6896857529564692,-0.4476085867939801,0.0126179415154134,0.37353618116434095,0.5494046761602941
2020-06-30,60,delta_cross_industry_degree_percentile_1m,3749,3721,0.007468658308882369,-0.0001441503971381603,0.2577402494770033,-0.6791092142138563,-0.4482920788864546,0.006896577806872986,0.41679025946066445,0.5908574085959217
2020-07-31,60,delta_cross_industry_degree_percentile_1m,3765,3727,0.010092961487383798,-7.223224228485103e-05,0.29396011423953083,-0.694404854131974,-0.48462697622420425,-0.009743935257458647,0.5252861621886243,0.7246877499338469
2020-08-31,60,delta_cross_industry_degree_percentile_1m,3791,3753,0.010023740437879188,0.0011559188924567052,0.21989090724075622,-0.537832701551133,-0.3582411407741057,-0.0027451260639320685,0.3974336716266911,0.5941718804899982
2020-09-30,60,delta_cross_industry_degree_percentile_1m,3821,3770,0.013347291285003926,-0.00018584370259104737,0.24286221469255825,-0.5952609121688022,-0.397507395544386,-0.012159751628724957,0.43186991380500006,0.6665924801857536
2020-10-30,60,delta_cross_industry_degree_percentile_1m,3864,3815,0.012681159420289856,0.00038772998645131767,0.20783673696629176,-0.599636592049061,-0.3904351964435399,0.015518874390897414,0.3179745202360497,0.4515377066532724
2020-11-30,60,delta_cross_industry_degree_percentile_1m,3936,3859,0.0195630081300813,-0.0003499456119192811,0.22007592347427427,-0.5896253408574458,-0.4010519239509165,0.0009815432005251257,0.3550582613745392,0.5279110014896735
2020-12-31,60,delta_cross_industry_degree_percentile_1m,4004,3921,0.020729270729270728,0.0018977290525777149,0.26878340985228943,-0.663245164388457,-0.4556822750420311,0.0012231163145797197,0.46382428547062693,0.6791568949343344
2021-01-29,60,delta_cross_industry_degree_percentile_1m,4030,3989,0.010173697270471464,0.0002130678094416976,0.26364739238452156,-0.6094864168089975,-0.4116246656569237,-0.013825690438593663,0.47590167896619495,0.6721339950372208
2021-02-26,60,delta_cross_industry_degree_percentile_1m,4045,4025,0.004944375772558714,0.0005459718145890821,0.17399391352769952,-0.41992028267597464,-0.26916957797973784,-0.006491640262922926,0.31025129820536335,0.5002585675419521
2021-03-31,60,delta_cross_industry_degree_percentile_1m,4099,4032,0.016345450109782875,0.0003325293154615148,0.20683768769190192,-0.5268709371968381,-0.3572873301727848,-2.9763960036077036e-05,0.35682515648695984,0.5344301404877008
2021-04-30,60,delta_cross_industry_degree_percentile_1m,4136,4094,0.010154738878143133,-0.0003602696772423458,0.2223246576097227,-0.5364959302712413,-0.39881177823010094,0.0038485055325566397,0.3653417496270968,0.5438423734524107
2021-05-31,60,delta_cross_industry_degree_percentile_1m,4160,4123,0.008894230769230769,-0.00028001683727895636,0.22420465150280067,-0.574853323538164,-0.3892078699226305,0.0026665488766551837,0.3681514330084801,0.5882450481699141
2021-06-30,60,delta_cross_industry_degree_percentile_1m,4199,4144,0.013098356751607526,-0.0007972447274401645,0.23499592361489463,-0.6160629725827578,-0.40763165336984997,0.005649968742557798,0.39018257695284586,0.5834457274053338
2021-07-30,60,delta_cross_industry_degree_percentile_1m,4256,4188,0.015977443609022556,0.001113948879901132,0.2432803333156876,-0.6018886299459055,-0.4050093772326745,-0.0022906176640697384,0.4127290086074916,0.6032353313288883
2021-08-31,60,delta_cross_industry_degree_percentile_1m,4309,4251,0.013460199582269667,0.0012164960352761107,0.2546045169300686,-0.6081808440586847,-0.40423387096774194,-0.0062811138428573166,0.4760326349640637,0.6537814088409117
2021-09-30,60,delta_cross_industry_degree_percentile_1m,4360,4300,0.013761467889908258,0.001086743306924342,0.22925464504920928,-0.5561736423231938,-0.3853843619392737,-0.007986617512737364,0.40002305154988155,0.6069797043099492
2021-10-29,60,delta_cross_industry_degree_percentile_1m,4398,4351,0.010686675761709868,0.0006600404335221896,0.16971938242638454,-0.4541922204004323,-0.287754442177637,0.00020218739961042065,0.2842390567438911,0.4414327717769962
2021-11-30,60,delta_cross_industry_degree_percentile_1m,4432,4392,0.009025270758122744,0.0010315998466039417,0.1976089559083407,-0.5142507055225298,-0.34343169400925594,0.0055573238081635945,0.31894572965969087,0.5012238291773584
2021-12-31,60,delta_cross_industry_degree_percentile_1m,4472,4418,0.012075134168157423,0.0007674503932540939,0.22709376321443953,-0.5674489139806126,-0.3836686595454751,0.0018790202011068624,0.3799792370336405,0.592967836776606
2022-01-28,60,delta_cross_industry_degree_percentile_1m,4502,4459,0.009551310528653932,0.0010925167417543565,0.21858360596962736,-0.5670891450351225,-0.36781661936773885,0.0013180884027691464,0.37816041707561426,0.5909359505495073
2022-02-28,60,delta_cross_industry_degree_percentile_1m,4532,4498,0.007502206531332745,0.0010066075452233353,0.1894378127715718,-0.4471800206086694,-0.30668144745318643,-0.009839600561954764,0.3329040677419817,0.5306164799561477
2022-03-31,60,delta_cross_industry_degree_percentile_1m,4578,4524,0.011795543905635648,0.0014711317537708989,0.20892483315737453,-0.5563725463545094,-0.3499590022815283,0.0021297027843745764,0.361326624668343,0.5185784829166855
2022-04-29,60,delta_cross_industry_degree_percentile_1m,4602,4560,0.009126466753585397,7.028396459933143e-05,0.22144828344271542,-0.5248924466141851,-0.3490533205974039,-0.011419261555321303,0.4076989220026853,0.6036793763951281
2022-05-31,60,delta_cross_industry_degree_percentile_1m,4568,4547,0.004597197898423818,-0.0015391926578386854,0.1877328042443799,-0.5128266016983403,-0.32183359800924144,0.0009729836490797172,0.316441977560963,0.5132144223062994
2022-06-30,60,delta_cross_industry_degree_percentile_1m,4602,4561,0.008909169926119079,0.000827761084390866,0.22602590328619956,-0.5715946047975791,-0.39175925566513004,1.08933829880975e-05,0.39022628553335903,0.5897666228267456
2022-07-29,60,delta_cross_industry_degree_percentile_1m,4643,4595,0.010338143441740255,-0.00030532615679424244,0.2452994702116257,-0.6521848903495778,-0.4608622275400585,0.016770981312098532,0.3854384729859748,0.5320891206222511
2022-08-31,60,delta_cross_industry_degree_percentile_1m,4671,4636,0.0074930421751231,0.0014132309770344966,0.22390305853224587,-0.561278772569559,-0.38940991595463054,0.0014243258532940645,0.38410469408279524,0.5890580523678824
2022-09-30,60,delta_cross_industry_degree_percentile_1m,4709,4666,0.009131450414100658,0.0010838186620236792,0.19026466127911723,-0.5163484845860373,-0.33098895313315,0.0019201446243747866,0.3254143450238249,0.5093843175716897
2022-10-31,60,delta_cross_industry_degree_percentile_1m,4734,4704,0.0063371356147021544,0.0003481577309621106,0.1785190426627093,-0.46665537134035695,-0.30897858221315366,0.0010538229924575981,0.30073810785610133,0.4827534093897268
2022-11-30,60,delta_cross_industry_degree_percentile_1m,4774,4727,0.009844993715961458,0.0015495685519822777,0.21405209045506365,-0.5593665244904054,-0.3707223007173945,0.0022022453336080217,0.3640571313881752,0.5386048832669705
2022-12-30,60,delta_cross_industry_degree_percentile_1m,4812,4765,0.009767248545303408,0.0018565155555698,0.19592186071865716,-0.5245067752347938,-0.34653712736730996,0.002590925284192136,0.3256464863535898,0.5122585329024876
2023-01-31,60,delta_cross_industry_degree_percentile_1m,4838,4807,0.0064076064489458455,0.0014488906681340155,0.17732097747190076,-0.516387931576598,-0.321606922132453,0.00685111150743789,0.2849649508583509,0.4357699376678858
2023-02-28,60,delta_cross_industry_degree_percentile_1m,4853,4825,0.00576962703482382,-7.823832179859822e-05,0.18479384559950648,-0.4907392553985052,-0.3194375916943675,1.5482042661996154e-05,0.311996061640933,0.5019003148966555
2023-03-31,60,delta_cross_industry_degree_percentile_1m,4884,4850,0.006961506961506962,0.0006621323748417048,0.23759756098587187,-0.5968871416702655,-0.39663019893804974,0.004280979554006553,0.4099620119388821,0.6173030925761196
2023-04-28,60,delta_cross_industry_degree_percentile_1m,4896,4878,0.003676470588235294,0.00026674184601884377,0.2599836089492197,-0.619836844698977,-0.4203820297570298,-0.008130791219026514,0.47496957602656126,0.6767283175555233
2023-05-31,60,delta_cross_industry_degree_percentile_1m,4888,4863,0.005114566284779051,-0.00012405197711629998,0.20142568813034703,-0.48721745531273064,-0.33026858827273403,-0.0067727889027952015,0.3582218658740091,0.5815734879603778
2023-06-30,60,delta_cross_industry_degree_percentile_1m,4899,4867,0.006531945294958155,0.00020844713230784847,0.19473092877481277,-0.49575774382293186,-0.3111910928079447,-0.009714376894446208,0.3534588750033826,0.5311643141540962
2023-07-31,60,delta_cross_industry_degree_percentile_1m,4920,4895,0.00508130081300813,0.0005943408072542893,0.2390441957832564,-0.6388089928755993,-0.4266618498548733,0.0042109141238381165,0.3973825544287287,0.5769251041775577
2023-08-31,60,delta_cross_industry_degree_percentile_1m,4955,4918,0.007467204843592331,0.000601533435278762,0.21376570989652924,-0.5446032657740806,-0.3641785213260811,0.001996217994470584,0.36428024989129815,0.5918281812737402
2023-09-28,60,delta_cross_industry_degree_percentile_1m,4998,4952,0.009203681472589036,0.0007329312039407934,0.19747592858052132,-0.5353165080361104,-0.3526727138887846,0.0021199599920694867,0.31718014047193016,0.5058588091139579
2023-10-31,60,delta_cross_industry_degree_percentile_1m,5021,4995,0.005178251344353714,0.0004738034539758012,0.20880008516551263,-0.5482389163592145,-0.3488284021037214,-0.0015190700857119488,0.35763659975043627,0.5542843506651813
2023-11-30,60,delta_cross_industry_degree_percentile_1m,5044,5019,0.0049563838223632035,0.00040192902926722014,0.22261983253093842,-0.5868040530327737,-0.3869883760213447,0.007866820574838562,0.36961613522965614,0.5682315381661889
2023-12-29,60,delta_cross_industry_degree_percentile_1m,5056,5040,0.0031645569620253164,0.0002182761852170674,0.22321307363992857,-0.5758844651246249,-0.3783676432206707,0.00027150317710478156,0.3818610625232134,0.609323575165129
2024-01-31,60,delta_cross_industry_degree_percentile_1m,5061,5047,0.0027662517289073307,-2.4678067490536895e-05,0.23918876884636042,-0.5941717232516464,-0.4030159389311163,-0.005596907600689316,0.4107180374119289,0.6422519275909848
2024-02-29,60,delta_cross_industry_degree_percentile_1m,5068,5059,0.001775848460931334,0.0002951041066509708,0.2981305989295104,-0.6417496596768049,-0.46861022050323076,-0.022620030107822653,0.5684253215740339,0.7794636648359629
2024-03-29,60,delta_cross_industry_degree_percentile_1m,5078,5063,0.0029539188656951556,0.0005061091795430713,0.1583329981751698,-0.4380327801839839,-0.27774892420155595,-0.03613487526706505,0.27008804714333273,0.45264023304329337
2024-04-30,60,delta_cross_industry_degree_percentile_1m,5091,5075,0.003142801021410332,0.0008483630050759539,0.16655154202871508,-0.4182337154996085,-0.2833380872995298,-0.01637290714277817,0.2958905888411842,0.48229797442358446
2024-05-31,60,delta_cross_industry_degree_percentile_1m,5075,5069,0.0011822660098522167,-0.0005319396933564459,0.2790341362383749,-0.6996796967119606,-0.49506816336759646,0.0011012188997680666,0.45528841101799467,0.6369632878652853
2024-06-28,60,delta_cross_industry_degree_percentile_1m,5074,5063,0.0021679148600709497,0.00033206911212889666,0.19825907626853517,-0.5589014797742183,-0.323375221111782,-0.0016014415226083267,0.345871394979913,0.5261333058905538
2024-07-31,60,delta_cross_industry_degree_percentile_1m,5068,5061,0.0013812154696132596,-0.0007403992050694707,0.23664908717753275,-0.6481899614202307,-0.4226034017768284,0.007801934681629017,0.37894718544390693,0.5553101392212928
2024-08-30,60,delta_cross_industry_degree_percentile_1m,5068,5063,0.0009865824782951855,-5.241767463192024e-05,0.21528842536075252,-0.5767324388318863,-0.3811168113654302,0.002071823204419898,0.36041831097079685,0.5368350434096294
2024-09-30,60,delta_cross_industry_degree_percentile_1m,5067,5059,0.0015788434971383462,0.0004295952153610269,0.24176931167055343,-0.6717642415624321,-0.43111297952347766,0.006370787719226834,0.40205767186940455,0.6074294649019634
2024-10-31,60,delta_cross_industry_degree_percentile_1m,5062,5056,0.001185302252074279,-0.0004807420732984098,0.28406727317265373,-0.6263333178552399,-0.4333487909581736,-0.022919878760913517,0.5383362400568845,0.7637008612447802
2024-11-29,60,delta_cross_industry_degree_percentile_1m,5054,5043,0.0021764938662445586,-0.0008968859288637224,0.20225534696114922,-0.507393070680194,-0.33708809339575097,-0.0006302537103431982,0.3600895942157371,0.5499232547671243
2024-12-31,60,delta_cross_industry_degree_percentile_1m,5053,5038,0.002968533544429052,-2.9954084608891156e-06,0.21317133519980505,-0.5747065654908778,-0.3529379994691803,-0.003418982372134338,0.37257804705812864,0.592384195474156
2025-01-27,60,delta_cross_industry_degree_percentile_1m,5059,5036,0.004546353034196481,0.0006488779943022563,0.22310256086176197,-0.6420981087329417,-0.42187657636720266,0.017376825612922864,0.346669110551303,0.505297297940115
2025-02-28,60,delta_cross_industry_degree_percentile_1m,5071,5052,0.0037467955038453953,0.0008077007910486029,0.20921025344515776,-0.5842744235649,-0.3794855881041494,0.006780393642535354,0.34473054283649346,0.5227224742906489
2025-03-31,60,delta_cross_industry_degree_percentile_1m,5068,5048,0.003946329913180742,0.0002188318639279106,0.2224850021850679,-0.560236814230819,-0.38620898844147905,0.003342425093273038,0.38357668288674923,0.5682708460150006
2025-04-30,60,delta_cross_industry_degree_percentile_1m,5078,5049,0.005710909807010634,0.0007726005768182582,0.26566593529804927,-0.6007841865788723,-0.41432800638375983,-0.013907082659680325,0.4944943646284493,0.7114084900648533
2025-05-30,60,delta_cross_industry_degree_percentile_1m,5066,5051,0.002960915909988156,-0.0013445468919578924,0.19495728584701957,-0.5354394656932586,-0.360661948378295,0.0011056496156989781,0.3133570893353072,0.48012351571310685
2025-06-30,60,delta_cross_industry_degree_percentile_1m,5084,5054,0.005900865460267506,4.2460289373304964e-05,0.18040778348096378,-0.5033211878576511,-0.3249216673505324,0.0036461858464336694,0.29658342102966256,0.4554264918652081
2025-07-31,60,delta_cross_industry_degree_percentile_1m,5093,5072,0.004123306499116434,0.00047135877403591605,0.2963724673309389,-0.7608365779274958,-0.5294800618797216,0.014626684811213243,0.4744612732676543,0.7003631681641993
2025-08-29,60,delta_cross_industry_degree_percentile_1m,5108,5082,0.005090054815974941,0.0002963546991947389,0.23369062811696065,-0.566817165483172,-0.3877513728210492,-0.006163952672922635,0.42615664805333386,0.6165639812102556
2025-09-30,60,delta_cross_industry_degree_percentile_1m,5119,5099,0.003907013088493847,0.0005459156594213837,0.21366657117280352,-0.5191116654629986,-0.3582068882751822,-0.005581376244595537,0.3827178710511286,0.5942657477180152
2025-10-31,60,delta_cross_industry_degree_percentile_1m,5118,5109,0.0017584994138335288,5.010759898139807e-05,0.19243806447108966,-0.528690738386541,-0.31645826973367963,-0.0020696558294001077,0.32845357475284753,0.5318648513941847
2025-11-28,60,delta_cross_industry_degree_percentile_1m,5119,5106,0.0025395585075210004,-3.8410699938275525e-05,0.19706037492655218,-0.5019122359512229,-0.33231457947966186,-0.0004324585608893594,0.339285535707756,0.5400183277693893
2025-12-31,60,delta_cross_industry_degree_percentile_1m,5119,5103,0.003125610470795077,-0.0005763475950795511,0.21299303681037407,-0.5787243602266068,-0.38191052940027354,0.005176792342254433,0.35094745067395977,0.51605391678062
2026-01-30,60,delta_cross_industry_degree_percentile_1m,5126,5106,0.0039016777214202106,0.000900652363434714,0.24417572670579354,-0.5867291385432482,-0.4003074419529212,-0.00789589547924438,0.43004257165607584,0.6479885370781714
2026-02-27,60,delta_cross_industry_degree_percentile_1m,5126,5116,0.0019508388607101053,0.00039912881851158377,0.1578733796574137,-0.4511656262192743,-0.2570230198985564,0.0009754194303550068,0.2558525165821303,0.4510046820132687
2026-03-31,60,delta_cross_industry_degree_percentile_1m,5145,5114,0.006025267249757046,0.0004092646770570219,0.1983359379378986,-0.49073527742293616,-0.3101616788513522,-0.0058591331298697424,0.35180244998060534,0.5656471914555911
2026-04-30,60,delta_cross_industry_degree_percentile_1m,5150,5131,0.0036893203883495147,0.00015981944826058258,0.1995471530678529,-0.5391889854416108,-0.3412503891986753,0.0020306263975771177,0.34090138413201615,0.5194955607763216
2026-05-29,60,delta_cross_industry_degree_percentile_1m,5149,5133,0.003107399495047582,-0.0006404926340124136,0.2132620147906621,-0.5452914797293094,-0.35152099663050795,-0.005087216482793311,0.3742137619332245,0.5724792424582398
2026-06-30,60,delta_cross_industry_degree_percentile_1m,5156,5141,0.0029092319627618307,0.00037212207732729145,0.21916502847995242,-0.5404084993342686,-0.367427841931843,-0.006647671311142078,0.3958226201326159,0.6036120355078882
2026-07-31,60,delta_cross_industry_degree_percentile_1m,5172,5148,0.004640371229698376,0.0002693789242562615,0.20324066006000188,-0.5620248404459892,-0.3650990863856644,-0.0026765084056478983,0.33491049855490895,0.5377392410167058
2026-08-31,60,delta_cross_industry_degree_percentile_1m,5175,5166,0.0017391304347826088,0.00016377382353242474,0.1683297793586121,-0.48332800082943833,-0.2869488998733426,-0.02684662115964445,0.2795301904345584,0.44473641234294004
2026-09-03,60,delta_cross_industry_degree_percentile_1m,5176,5175,0.00019319938176197836,1.3010625032670664e-05,0.07341123176003157,-0.2424394455271076,-0.1606036967348371,0.007222390221684624,0.10985962711585989,0.1971463745716019
2015-04-30,60,delta_cross_industry_degree_ratio_1m,1993,0,1.0,,,,,,,
2015-05-29,60,delta_cross_industry_degree_ratio_1m,1914,1798,0.06060606060606061,0.0028317460157054513,0.14297182974762063,-0.4093181818181818,-0.23076923076923073,0.0,0.22694805194805187,0.40286835748792266
2015-06-30,60,delta_cross_industry_degree_ratio_1m,1802,1629,0.09600443951165372,0.008496698626222458,0.16519366437088018,-0.5,-0.25,0.0,0.2666666666666667,0.5
2015-07-31,60,delta_cross_industry_degree_ratio_1m,1572,1238,0.21246819338422393,0.019355699263243948,0.1983895037744295,-0.7142857142857143,-0.33333333333333337,0.0,0.33333333333333337,0.5
2015-08-31,60,delta_cross_industry_degree_ratio_1m,1645,1186,0.2790273556231003,-0.001102499928999272,0.19529129165150716,-0.675,-0.2857142857142857,0.0,0.30000000000000004,0.5858333333333349
2015-09-30,60,delta_cross_industry_degree_ratio_1m,1769,1270,0.28208027133973995,-0.022957921867309238,0.21035522197753226,-0.8609937888198758,-0.3782738095238095,0.0,0.2857142857142857,0.507153846153845
2015-10-30,60,delta_cross_industry_degree_ratio_1m,1962,1369,0.3022426095820591,-0.004835874308833945,0.22013760964957976,-0.6666666666666667,-0.367193675889328,0.0,0.33333333333333337,0.75
2015-11-30,60,delta_cross_industry_degree_ratio_1m,2037,1647,0.19145802650957292,0.0014903280979693236,0.20685824621262375,-0.5794259259259258,-0.33333333333333337,0.0,0.33333333333333337,0.7019642857142847
2015-12-31,60,delta_cross_industry_degree_ratio_1m,2119,1815,0.14346389806512505,-0.02419194461733615,0.2208902602961143,-0.7142857142857143,-0.39999999999999997,0.0,0.30656049967884114,0.5
2016-01-29,60,delta_cross_industry_degree_ratio_1m,2199,1857,0.15552523874488403,0.019778571144246183,0.21017466773671487,-0.5064705882352941,-0.2857142857142857,0.0,0.36761904761904673,0.8
2016-02-29,60,delta_cross_industry_degree_ratio_1m,2241,1944,0.13253012048192772,0.020075893852599374,0.17893342688729508,-0.5,-0.25,0.0,0.33048991238646375,0.6000000000000001
2016-03-31,60,delta_cross_industry_degree_ratio_1m,2290,2018,0.11877729257641921,0.0038728073355063404,0.15848551982676673,-0.5,-0.25,0.0,0.25,0.5
2016-04-29,60,delta_cross_industry_degree_ratio_1m,2246,2090,0.06945681211041853,-0.005117548287277216,0.15505350302262788,-0.47657894736842105,-0.25,0.0,0.23668546365914775,0.4679829059829076
