analysis_date,window,factor_order,factor_name,factor_universe_n,factor_nonmissing_n,common_sample_n,control_complete_coverage,industry_size_rank,full_control_rank,full_control_count,ind_size_max_abs_industry_mean,ind_size_max_abs_control_corr,full_max_abs_industry_mean,full_max_abs_control_corr
2024-07-31,120,9,outside_community_degree_percentile,5061,5061,5056,0.9990120529539617,1,5,5,9.351493938188819e-17,1.701202398805304e-16,9.372844380970072e-17,2.3036759366574263e-16
2024-07-31,252,1,residual_degree_percentile,4999,4999,4999,1.0,1,5,5,5.773159728050814e-17,1.853332204236325e-16,5.412337245047638e-17,2.4126668053457887e-16
2024-07-31,252,2,delta_degree_percentile,4999,4999,4999,1.0,1,5,5,4.625929269271486e-17,2.722381204942197e-16,4.824183380811692e-17,2.093694413392456e-16
2024-07-31,252,3,cross_industry_degree_percentile,4999,4999,4999,1.0,1,5,5,8.326672684688674e-17,1.2860712789476435e-16,7.517135062566164e-17,1.4449607342198902e-16
2024-07-31,252,4,cross_industry_degree_ratio,4999,4485,4485,1.0,1,5,5,8.620024296886377e-17,6.2580743725799626e-18,8.258976158796896e-17,3.578637441410276e-17
2024-07-31,252,5,delta_residual_degree_percentile_1m,4999,4967,4967,1.0,1,5,5,3.689858875960079e-18,1.222860587187047e-16,3.918434204559376e-18,7.245791923381164e-17
2024-07-31,252,6,delta_cross_industry_degree_percentile_1m,4999,4967,4967,1.0,1,5,5,2.918100730906722e-18,5.167290856555241e-17,4.785444071660158e-18,7.784196412534702e-17
2024-07-31,252,7,neighbor_jaccard_1m,4999,4548,4548,1.0,1,5,5,1.0705722023171153e-16,1.5886221634442833e-17,1.0837891430864623e-16,4.6252980811322523e-17
2024-07-31,252,8,neighbor_retention_1m,4999,4444,4444,1.0,1,5,5,9.526913792391546e-17,1.0953283277695026e-16,9.80196904624012e-17,7.136563943317732e-17
2024-07-31,252,9,outside_community_degree_percentile,4999,4999,4999,1.0,1,5,5,9.62193288008469e-17,1.2908170414263008e-16,9.066821367772112e-17,1.3066347823049568e-16
2024-08-30,60,1,residual_degree_percentile,5068,5068,5053,0.9970402525651144,1,5,5,5.162867488026212e-17,2.0600322199311776e-17,4.7808199346920365e-17,1.870261110151034e-16
2024-08-30,60,2,delta_degree_percentile,5068,5068,5053,0.9970402525651144,1,5,5,2.315399334251149e-17,8.229997596776945e-18,2.9077269692563625e-17,2.503542625682932e-16
2024-08-30,60,3,cross_industry_degree_percentile,5068,5068,5053,0.9970402525651144,1,5,5,9.000351704485492e-17,1.1083581250446775e-17,8.899299851515969e-17,1.7524262601049572e-16
2024-08-30,60,4,cross_industry_degree_ratio,5068,5011,4996,0.9970402525651144,1,5,5,1.1483869410966463e-16,8.190535661726506e-17,1.1770098784502635e-16,1.2204526503968093e-16
2024-08-30,60,5,delta_residual_degree_percentile_1m,5068,5063,5051,0.9970402525651144,1,5,5,8.606380035853927e-18,2.2883369092923162e-17,6.469344692364634e-18,3.068395068119672e-17
2024-08-30,60,6,delta_cross_industry_degree_percentile_1m,5068,5063,5051,0.9970402525651144,1,5,5,1.206045845202923e-17,3.009790634761318e-17,1.1564823173178714e-17,3.6045173133074246e-17
2024-08-30,60,7,neighbor_jaccard_1m,5068,5046,5034,0.9970402525651144,1,5,5,2.9372405263141277e-17,1.2943963779107183e-16,3.0382923792836507e-17,1.3989192809357697e-16
2024-08-30,60,8,neighbor_retention_1m,5068,4981,4969,0.9970402525651144,1,5,5,6.97854472621527e-17,1.7053287349307765e-16,6.502734858518774e-17,1.7524069400851387e-16
2024-08-30,60,9,outside_community_degree_percentile,5068,5068,5053,0.9970402525651144,1,5,5,8.855350315462559e-17,1.727910518314658e-19,8.062333869301732e-17,1.7652177864477143e-16
2024-08-30,120,1,residual_degree_percentile,5061,5061,5057,0.9992096423631693,1,5,5,5.401084984662924e-17,2.2770153806086e-16,4.913487034658632e-17,2.3907082808393777e-16
2024-08-30,120,2,delta_degree_percentile,5061,5061,5057,0.9992096423631693,1,5,5,2.113693835344048e-17,4.356449425139377e-16,1.900189407531518e-17,3.895678863928366e-16
2024-08-30,120,3,cross_industry_degree_percentile,5061,5061,5057,0.9992096423631693,1,5,5,7.232462492149457e-17,8.876818366755997e-17,7.232462492149457e-17,2.340895540443733e-16
2024-08-30,120,4,cross_industry_degree_ratio,5061,4935,4931,0.9992096423631693,1,5,5,9.697388611608052e-17,8.523766821706094e-17,9.56657339866554e-17,1.1536862417954023e-16
2024-08-30,120,5,delta_residual_degree_percentile_1m,5061,5055,5055,0.9992096423631693,1,5,5,1.0447916296377424e-17,4.987032882535767e-17,1.1397726868775372e-17,6.933905965470942e-17
2024-08-30,120,6,delta_cross_industry_degree_percentile_1m,5061,5055,5055,0.9992096423631693,1,5,5,9.00180830777154e-18,0.0,1.200241107702872e-17,1.1390299690677804e-16
2024-08-30,120,7,neighbor_jaccard_1m,5061,4960,4960,0.9992096423631693,1,5,5,3.918434204559376e-17,6.999936872346784e-17,4.013673924809083e-17,4.8780719260544314e-17
2024-08-30,120,8,neighbor_retention_1m,5061,4529,4529,0.9992096423631693,1,5,5,8.935941417714675e-17,1.5802534088931665e-17,8.574893279625193e-17,1.4787958769053863e-16
2024-08-30,120,9,outside_community_degree_percentile,5061,5061,5057,0.9992096423631693,1,5,5,7.524844944681617e-17,4.7247558898818825e-17,7.748431526029738e-17,3.935955544843318e-16
2024-08-30,252,1,residual_degree_percentile,5006,5006,5006,1.0,1,5,5,5.0777642211538165e-17,6.117509281787967e-17,5.101024707737206e-17,2.0871260371033804e-16
2024-08-30,252,2,delta_degree_percentile,5006,5006,5006,1.0,1,5,5,2.2833112418840024e-17,2.1573455205322996e-17,2.4370749321040022e-17,2.9170834138335547e-16
2024-08-30,252,3,cross_industry_degree_percentile,5006,5006,5006,1.0,1,5,5,9.086857239766409e-17,6.303471867127764e-18,9.369716609097659e-17,1.6320131565322486e-16
2024-08-30,252,4,cross_industry_degree_ratio,5006,4515,4515,1.0,1,5,5,8.778870264943303e-17,1.437999009434036e-17,8.638533084864279e-17,8.298077248290116e-17
2024-08-30,252,5,delta_residual_degree_percentile_1m,5006,4990,4990,1.0,1,5,5,3.3042351923367752e-18,1.1970235026625033e-17,2.64338815386942e-18,7.136095610377368e-17
2024-08-30,252,6,delta_cross_industry_degree_percentile_1m,5006,4990,4990,1.0,1,5,5,5.9074367019750726e-18,1.0809666434583984e-17,3.750753461571475e-18,3.657806402227384e-17
2024-08-30,252,7,neighbor_jaccard_1m,5006,4567,4567,1.0,1,5,5,8.884801107394256e-17,5.498150855192578e-17,8.500145032286355e-17,8.874132287995369e-17
2024-08-30,252,8,neighbor_retention_1m,5006,4477,4477,1.0,1,5,5,1.0824674490095276e-16,3.9549165971133566e-18,1.0547118733938987e-16,1.660037354449052e-16
2024-08-30,252,9,outside_community_degree_percentile,5006,5006,5006,1.0,1,5,5,7.311224796312007e-17,8.229553267302254e-17,7.491748865356747e-17,1.5927428025233e-16
2024-09-30,60,1,residual_degree_percentile,5067,5067,5053,0.9972370238800079,1,5,5,6.17891980966977e-17,5.1880940190747733e-17,6.360652745248292e-17,1.1516941508423626e-16
2024-09-30,60,2,delta_degree_percentile,5067,5067,5053,0.9972370238800079,1,5,5,1.7270135938613546e-17,2.8745111729846916e-17,2.114710523095536e-17,3.3624149426504733e-16
2024-09-30,60,3,cross_industry_degree_percentile,5067,5067,5053,0.9972370238800079,1,5,5,8.955799065309596e-17,1.8236666708056994e-17,8.511709855459534e-17,1.0084673916341191e-16
2024-09-30,60,4,cross_industry_degree_ratio,5067,5051,5037,0.9972370238800079,1,5,5,1.033895191682177e-16,1.1432527592427476e-16,1.0477729794899915e-16,6.068466554899753e-17
2024-09-30,60,5,delta_residual_degree_percentile_1m,5067,5059,5051,0.9972370238800079,1,5,5,1.9247169995361716e-17,2.961447512215419e-17,2.4781763942525817e-17,1.146162940463031e-16
2024-09-30,60,6,delta_cross_industry_degree_percentile_1m,5067,5059,5051,0.9972370238800079,1,5,5,2.1064499351146942e-17,2.927541816995547e-17,2.8581634413713104e-17,9.203763283679535e-17
2024-09-30,60,7,neighbor_jaccard_1m,5067,5053,5045,0.9972370238800079,1,5,5,3.92278802034222e-17,7.128521879635215e-18,4.0338103228047355e-17,2.835164459671398e-16
2024-09-30,60,8,neighbor_retention_1m,5067,5003,4995,0.9972370238800079,1,5,5,6.88338275267597e-17,7.022808620865507e-17,6.365278674517564e-17,4.1998265772516313e-16
2024-09-30,60,9,outside_community_degree_percentile,5067,5067,5053,0.9972370238800079,1,5,5,1.0978872132404326e-16,1.8153127813588028e-17,1.1102230246251565e-16,7.248780307516667e-17
2024-09-30,120,1,residual_degree_percentile,5064,5064,5061,0.9994075829383886,1,5,5,4.971147871455925e-17,2.971910884424313e-16,4.9474757387347063e-17,4.241220320342694e-16
2024-09-30,120,2,delta_degree_percentile,5064,5064,5061,0.9994075829383886,1,5,5,6.112835105823035e-17,1.2323830826087334e-16,6.806724496213758e-17,3.5636470526082727e-16
2024-09-30,120,3,cross_industry_degree_percentile,5064,5064,5061,0.9994075829383886,1,5,5,8.776763100077251e-17,1.2174952581377325e-16,9.039315842387254e-17,3.019897817101441e-16
2024-09-30,120,4,cross_industry_degree_ratio,5064,4890,4887,0.9994075829383886,1,5,5,9.542412773637709e-17,5.251087107017175e-18,9.22700850527829e-17,9.033982311062768e-17
2024-09-30,120,5,delta_residual_degree_percentile_1m,5064,5058,5058,0.9994075829383886,1,5,5,8.12358310701334e-18,4.526600923198841e-17,9.026203452237045e-18,6.27567692177981e-17
2024-09-30,120,6,delta_cross_industry_degree_percentile_1m,5064,5058,5058,0.9994075829383886,1,5,5,1.32860991803495e-17,1.1267382987633852e-18,1.784287003861859e-17,1.166842852020097e-16
2024-09-30,120,7,neighbor_jaccard_1m,5064,4977,4977,0.9994075829383886,1,5,5,6.296787303844171e-17,1.39696806910415e-18,6.576414371613567e-17,2.125919107871426e-16
2024-09-30,120,8,neighbor_retention_1m,5064,4933,4933,0.9994075829383886,1,5,5,8.361023644609006e-17,4.407027852248183e-17,8.292321724768342e-17,1.302301394290449e-16
2024-09-30,120,9,outside_community_degree_percentile,5064,5064,5061,0.9994075829383886,1,5,5,1.0380230198254395e-16,4.7524206202453486e-17,1.0273705601008911e-16,1.3374008018957512e-16
2024-09-30,252,1,residual_degree_percentile,5015,5015,5015,1.0,1,5,5,5.1675014764057084e-17,3.3738931732593584e-16,5.122370459144523e-17,3.031925307618129e-16
2024-09-30,252,2,delta_degree_percentile,5015,5015,5015,1.0,1,5,5,7.467571534681113e-17,7.274733486056086e-16,9.450112650083177e-17,9.478320804512609e-16
2024-09-30,252,3,cross_industry_degree_percentile,5015,5015,5015,1.0,1,5,5,1.0375298503937475e-16,1.6309820936129258e-16,9.84662087316359e-17,9.521750906122634e-17
2024-09-30,252,4,cross_industry_degree_ratio,5015,4415,4415,1.0,1,5,5,9.984297339510957e-17,3.5076368032114083e-17,1.0022846750088219e-16,5.964251307719425e-17
2024-09-30,252,5,delta_residual_degree_percentile_1m,5015,5005,5005,1.0,1,5,5,3.8374185983729366e-18,1.2180593547953064e-16,6.236743925535664e-18,1.8578754793748634e-16
2024-09-30,252,6,delta_cross_industry_degree_percentile_1m,5015,5005,5005,1.0,1,5,5,5.920686646268668e-18,8.341481657985969e-17,7.975956851502058e-18,1.2078135950857702e-16
2024-09-30,252,7,neighbor_jaccard_1m,5015,4551,4551,1.0,1,5,5,8.918909489225978e-17,1.674005077086725e-17,9.033821108016799e-17,8.612402502080244e-17
2024-09-30,252,8,neighbor_retention_1m,5015,4513,4513,1.0,1,5,5,1.035756846144201e-16,9.528478774810605e-17,1.0837891430864623e-16,1.2515957399389918e-16
2024-09-30,252,9,outside_community_degree_percentile,5015,5015,5015,1.0,1,5,5,1.0948361383563644e-16,4.4221593106698625e-16,1.0794492520875722e-16,2.845367973700246e-16
2024-10-31,60,1,residual_degree_percentile,5062,5062,5046,0.9968391939944686,1,5,5,5.76298974614585e-17,2.0107206656691437e-16,5.932489444561905e-17,1.9328271663079315e-16
2024-10-31,60,2,delta_degree_percentile,5062,5062,5046,0.9968391939944686,1,5,5,2.3660490688732843e-17,2.468226637476745e-16,2.960594732333751e-17,2.4273151498789007e-16
2024-10-31,60,3,cross_industry_degree_percentile,5062,5062,5046,0.9968391939944686,1,5,5,8.678243309153306e-17,1.3085046720394761e-16,8.524926796228881e-17,9.909278895964302e-17
2024-10-31,60,4,cross_industry_degree_ratio,5062,4995,4979,0.9968391939944686,1,5,5,1.0273417918840424e-16,5.4672088684865656e-18,1.0254143213551794e-16,1.271827779945878e-16
2024-10-31,60,5,delta_residual_degree_percentile_1m,5062,5056,5045,0.9968391939944686,1,5,5,1.3966938478956734e-17,2.5153301840373798e-17,1.1589587248496013e-17,4.660897451129426e-17
2024-10-31,60,6,delta_cross_industry_degree_percentile_1m,5062,5056,5045,0.9968391939944686,1,5,5,2.4174211020063893e-17,8.292558076749573e-17,1.9697505275607617e-17,8.234210799550037e-17
2024-10-31,60,7,neighbor_jaccard_1m,5062,5054,5043,0.9968391939944686,1,5,5,7.071063311600699e-17,9.414973439466438e-17,6.938893903907228e-17,2.2643340975981053e-16
2024-10-31,60,8,neighbor_retention_1m,5062,5039,5028,0.9968391939944686,1,5,5,4.9343245538895844e-17,7.476460830387241e-17,4.9343245538895844e-17,1.4538079058618012e-16
2024-10-31,60,9,outside_community_degree_percentile,5062,5062,5046,0.9968391939944686,1,5,5,8.596518558729511e-17,1.0335970384297981e-16,8.834873364974838e-17,9.719749037083956e-17
2024-10-31,120,1,residual_degree_percentile,5066,5066,5064,0.9996052112120016,1,5,5,5.2438809653323e-17,9.743257511731333e-17,5.609635915086446e-17,1.5785518778689892e-16
2024-10-31,120,2,delta_degree_percentile,5066,5066,5064,0.9996052112120016,1,5,5,1.6116140680042596e-17,2.3970447287757665e-16,1.5683028498261866e-17,4.1017669182449115e-16
2024-10-31,120,3,cross_industry_degree_percentile,5066,5066,5064,0.9996052112120016,1,5,5,1.001183263278043e-16,9.316242487722853e-17,1.001183263278043e-16,1.4544327966749242e-16
2024-10-31,120,4,cross_industry_degree_ratio,5066,4907,4905,0.9996052112120016,1,5,5,9.335966343438817e-17,4.1998820377190546e-17,9.630343660574275e-17,1.610535151051409e-16
2024-10-31,120,5,delta_residual_degree_percentile_1m,5066,5064,5064,0.9996052112120016,1,5,5,6.769652589177784e-18,7.729790177779343e-18,6.1679056923619804e-18,1.7398302488790663e-16
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,5066,5064,5064,0.9996052112120016,1,5,5,6.6880905097900996e-18,2.924597318331818e-18,5.8520791960663375e-18,1.9222464593191454e-16
2024-10-31,120,7,neighbor_jaccard_1m,5066,4996,4996,0.9996052112120016,1,5,5,4.2840127580644627e-17,3.7307727698232535e-17,4.625929269271486e-17,3.207216695160778e-16
2024-10-31,120,8,neighbor_retention_1m,5066,4890,4890,0.9996052112120016,1,5,5,5.2095080386257345e-17,1.0314795177746009e-17,5.3803115808757586e-17,8.811816315209093e-16
2024-10-31,120,9,outside_community_degree_percentile,5066,5066,5064,0.9996052112120016,1,5,5,1.149296407773372e-16,7.572746128566449e-17,1.1250439630606866e-16,2.352220005952117e-16
2024-10-31,252,1,residual_degree_percentile,5023,5023,5023,1.0,1,5,5,5.929600245157086e-17,1.2477288790658315e-16,5.761384635365395e-17,2.1416210579559174e-16
2024-10-31,252,2,delta_degree_percentile,5023,5023,5023,1.0,1,5,5,6.079792753899667e-17,1.8614435432118513e-16,6.013708050052931e-17,3.428915163311406e-16
2024-10-31,252,3,cross_industry_degree_percentile,5023,5023,5023,1.0,1,5,5,1.004455418517056e-16,1.0539596579101491e-16,1.0468971967642556e-16,1.555578892496393e-16
2024-10-31,252,4,cross_industry_degree_ratio,5023,4416,4416,1.0,1,5,5,7.170190367370803e-17,2.1853774694544138e-18,7.555684473143427e-17,8.584433322796048e-17
2024-10-31,252,5,delta_residual_degree_percentile_1m,5023,5014,5014,1.0,1,5,5,6.302298132906565e-18,2.4279707554589853e-17,5.4747236306057034e-18,7.841450418419798e-17
2024-10-31,252,6,delta_cross_industry_degree_percentile_1m,5023,5014,5014,1.0,1,5,5,3.755166112702735e-18,2.680744612583832e-17,3.322258293385885e-18,8.81174570237821e-17
2024-10-31,252,7,neighbor_jaccard_1m,5023,4523,4523,1.0,1,5,5,7.533656238527848e-17,1.0222804227340857e-17,8.524926796228881e-17,1.9768772768537613e-16
2024-10-31,252,8,neighbor_retention_1m,5023,4415,4415,1.0,1,5,5,1.0101209486343637e-16,6.543694643573112e-18,1.001020759907928e-16,8.462163225834944e-17
2024-10-31,252,9,outside_community_degree_percentile,5023,5023,5023,1.0,1,5,5,9.296989555804156e-17,8.465759260175092e-17,9.770865237046602e-17,2.1323262181411679e-16
2024-11-29,60,1,residual_degree_percentile,5054,5054,5032,0.9956470122675108,1,5,5,4.962360488854866e-17,6.172940267951951e-17,4.962360488854866e-17,2.1643175487032357e-16
2024-11-29,60,2,delta_degree_percentile,5054,5054,5032,0.9956470122675108,1,5,5,2.3832946085368726e-17,7.264209793340176e-17,2.7543700992608845e-17,2.3634431650063903e-16
2024-11-29,60,3,cross_industry_degree_percentile,5054,5054,5032,0.9956470122675108,1,5,5,8.544363473830862e-17,2.9743207959484495e-17,8.544363473830862e-17,1.7630223320252012e-16
2024-11-29,60,4,cross_industry_degree_ratio,5054,4978,4956,0.9956470122675108,1,5,5,1.152997028142393e-16,6.15568124126688e-17,1.1729582297837698e-16,1.1383509019489784e-16
2024-11-29,60,5,delta_residual_degree_percentile_1m,5054,5043,5029,0.9956470122675108,1,5,5,7.62748642872245e-18,4.0135704274270305e-18,7.62748642872245e-18,7.58603072093541e-17
2024-11-29,60,6,delta_cross_industry_degree_percentile_1m,5054,5043,5029,0.9956470122675108,1,5,5,8.343193860650358e-18,1.0985347332875488e-17,7.162729191130042e-18,4.505270526856765e-17
2024-11-29,60,7,neighbor_jaccard_1m,5054,5020,5006,0.9956470122675108,1,5,5,4.9796768016275405e-17,1.0870400657155026e-16,4.707563315199806e-17,2.0179491250928317e-16
2024-11-29,60,8,neighbor_retention_1m,5054,4978,4964,0.9956470122675108,1,5,5,6.211962161593138e-17,2.880638516524128e-16,6.079792753899667e-17,4.856748770434247e-16
2024-11-29,60,9,outside_community_degree_percentile,5054,5054,5032,0.9956470122675108,1,5,5,1.0013776300540628e-16,2.9723158241233925e-17,1.0340312484253909e-16,2.5700963576058155e-16
2024-11-29,120,1,residual_degree_percentile,5066,5066,5062,0.9992104224240032,1,5,5,4.829470157119431e-17,4.206795409249756e-17,5.162537064506978e-17,1.2603273406688402e-16
2024-11-29,120,2,delta_degree_percentile,5066,5066,5062,0.9992104224240032,1,5,5,2.94076932117973e-17,1.4252197916664479e-16,3.0398963769498337e-17,1.2839683785301555e-16
2024-11-29,120,3,cross_industry_degree_percentile,5066,5066,5062,0.9992104224240032,1,5,5,7.925387254101268e-17,1.3268022968591358e-16,7.963206813531629e-17,7.879177192906925e-17
2024-11-29,120,4,cross_industry_degree_ratio,5066,4916,4913,0.9992104224240032,1,5,5,8.641426634969002e-17,7.536969305983691e-17,8.9275665897693e-17,1.4050718158112464e-16
2024-11-29,120,5,delta_residual_degree_percentile_1m,5066,5062,5062,0.9992104224240032,1,5,5,1.0248212535001446e-17,1.053698020654539e-17,8.439195288535818e-18,9.071866133965582e-17
2024-11-29,120,6,delta_cross_industry_degree_percentile_1m,5066,5062,5062,0.9992104224240032,1,5,5,1.1158491548175138e-17,4.360942502825551e-18,7.745742032268534e-18,9.877059266380897e-17
2024-11-29,120,7,neighbor_jaccard_1m,5066,4993,4993,0.9992104224240032,1,5,5,8.597458788255786e-17,3.986433997053056e-17,8.326672684688674e-17,1.3162782549217648e-16
2024-11-29,120,8,neighbor_retention_1m,5066,4904,4904,0.9992104224240032,1,5,5,1.0154478883766676e-16,7.22868931865864e-17,1.0122621695111721e-16,1.191270081898132e-16
2024-11-29,120,9,outside_community_degree_percentile,5066,5066,5062,0.9992104224240032,1,5,5,8.826273045769995e-17,1.395156360159635e-17,8.659739592076221e-17,6.529745855606328e-17
2024-11-29,252,1,residual_degree_percentile,5034,5034,5034,1.0,1,5,5,5.551115123125783e-17,1.5921070343108644e-16,5.67727683046955e-17,1.0950069165990222e-16
2024-11-29,252,2,delta_degree_percentile,5034,5034,5034,1.0,1,5,5,2.891205793294679e-17,1.3670229829677782e-17,3.758567531283082e-17,2.262290740876249e-16
2024-11-29,252,3,cross_industry_degree_percentile,5034,5034,5034,1.0,1,5,5,8.128418573148467e-17,9.630038536751358e-17,8.062333869301732e-17,1.4061595324644244e-16
2024-11-29,252,4,cross_industry_degree_ratio,5034,4456,4456,1.0,1,5,5,9.41013980485385e-17,4.9040067206419144e-17,9.038203330767296e-17,1.2631263522815205e-16
2024-11-29,252,5,delta_residual_degree_percentile_1m,5034,5023,5023,1.0,1,5,5,3.510749891857824e-18,2.6387460444980755e-17,2.983724378680108e-18,7.127507858746709e-17
2024-11-29,252,6,delta_cross_industry_degree_percentile_1m,5034,5023,5023,1.0,1,5,5,6.431169959718895e-18,4.596178935924251e-17,5.9798597871070425e-18,4.560576868937075e-17
2024-11-29,252,7,neighbor_jaccard_1m,5034,4547,4547,1.0,1,5,5,8.108124845195533e-17,9.583142703367015e-17,8.41409182048593e-17,1.413089540571225e-16
2024-11-29,252,8,neighbor_retention_1m,5034,4416,4416,1.0,1,5,5,1.0044874984703797e-16,3.926856209176485e-17,9.516197353929913e-17,3.8833478763224067e-16
2024-11-29,252,9,outside_community_degree_percentile,5034,5034,5034,1.0,1,5,5,8.024384237389745e-17,7.068675167828915e-17,8.519038060242538e-17,1.4241759454614164e-16
2024-12-31,60,1,residual_degree_percentile,5053,5053,5032,0.9958440530377993,1,5,5,5.2522089241882404e-17,9.117907416247136e-17,5.081405381938216e-17,9.957459091188457e-17
2024-12-31,60,2,delta_degree_percentile,5053,5053,5032,0.9958440530377993,1,5,5,3.568574007723718e-17,5.821828885345112e-17,3.898997526957395e-17,1.727691458719012e-16
2024-12-31,60,3,cross_industry_degree_percentile,5053,5053,5032,0.9958440530377993,1,5,5,8.141635513917814e-17,1.4799273912263606e-17,7.920493529338007e-17,1.973128869851774e-16
2024-12-31,60,4,cross_industry_degree_ratio,5053,4980,4959,0.9958440530377993,1,5,5,1.1239053506328609e-16,1.0990758070868264e-17,1.145406148644968e-16,1.114599062506698e-16
2024-12-31,60,5,delta_residual_degree_percentile_1m,5053,5038,5024,0.9958440530377993,1,5,5,6.266520463606141e-18,9.580425528355302e-19,9.25185853854297e-18,8.620285399694835e-17
2024-12-31,60,6,delta_cross_industry_degree_percentile_1m,5053,5038,5024,0.9958440530377993,1,5,5,1.057355261547768e-17,1.8000824167555706e-17,1.1102230246251566e-17,6.785797507432282e-17
2024-12-31,60,7,neighbor_jaccard_1m,5053,5018,5004,0.9958440530377993,1,5,5,4.237492460401361e-17,1.081885083299662e-16,4.7580986769649563e-17,1.086648711931962e-16
2024-12-31,60,8,neighbor_retention_1m,5053,4961,4947,0.9958440530377993,1,5,5,6.716849298982197e-17,7.59099209555104e-17,7.271960811294776e-17,1.7552538721148222e-16
2024-12-31,60,9,outside_community_degree_percentile,5053,5053,5032,0.9958440530377993,1,5,5,6.893762886646044e-17,1.2126972665189988e-16,6.769652589177784e-17,3.8272385407229704e-16
2024-12-31,120,1,residual_degree_percentile,5073,5073,5071,0.9996057559629411,1,5,5,5.443326479958292e-17,2.3918200942482297e-17,5.3894321583745464e-17,3.0396575721412407e-16
2024-12-31,120,2,delta_degree_percentile,5073,5073,5071,0.9996057559629411,1,5,5,2.1342355492320717e-17,5.158797916716189e-17,2.460153293203472e-17,2.6146649992839714e-16
2024-12-31,120,3,cross_industry_degree_percentile,5073,5073,5071,0.9996057559629411,1,5,5,1.0044874984703797e-16,7.840816773211421e-17,9.912705577010327e-17,9.732326644366061e-17
2024-12-31,120,4,cross_industry_degree_ratio,5073,4961,4959,0.9996057559629411,1,5,5,1.0951384726601408e-16,7.032187005185667e-18,1.0815623758916267e-16,9.454067457680157e-17
2024-12-31,120,5,delta_residual_degree_percentile_1m,5073,5065,5065,0.9996057559629411,1,5,5,5.572142074349744e-18,5.611555985903884e-17,5.414439940170034e-18,1.5069867589495035e-16
2024-12-31,120,6,delta_cross_industry_degree_percentile_1m,5073,5065,5065,0.9996057559629411,1,5,5,7.401486830834377e-18,2.0268690674319272e-17,8.347541538535011e-18,2.0784529668266947e-16
2024-12-31,120,7,neighbor_jaccard_1m,5073,5012,5012,0.9996057559629411,1,5,5,6.90504564096134e-17,6.352218169567425e-17,6.859914623700155e-17,1.0688145527345956e-16
2024-12-31,120,8,neighbor_retention_1m,5073,4915,4915,0.9996057559629411,1,5,5,1.0122621695111721e-16,5.594416656061962e-17,1.0099945571242743e-16,1.6878761071229756e-16
2024-12-31,120,9,outside_community_degree_percentile,5073,5073,5071,0.9996057559629411,1,5,5,7.401486830834377e-17,2.788473485649858e-17,7.549516567451065e-17,5.4779288993106055e-17
2024-12-31,252,1,residual_degree_percentile,5042,5042,5042,1.0,1,5,5,5.0139104337910294e-17,2.276804486520125e-16,5.372046893347532e-17,1.9723595227644682e-16
2024-12-31,252,2,delta_degree_percentile,5042,5042,5042,1.0,1,5,5,3.353798720221827e-17,2.410512813837839e-16,2.833381677428785e-17,2.7168569784727537e-16
2024-12-31,252,3,cross_industry_degree_percentile,5042,5042,5042,1.0,1,5,5,7.333790304942599e-17,1.3941520073897059e-16,7.311224796312007e-17,2.3710970440097233e-16
2024-12-31,252,4,cross_industry_degree_ratio,5042,4440,4440,1.0,1,5,5,9.903694026485772e-17,2.5054241078281386e-17,1.010800067196038e-16,8.929122474245206e-17
2024-12-31,252,5,delta_residual_degree_percentile_1m,5042,5029,5029,1.0,1,5,5,3.1973334655258796e-18,7.640943241412873e-18,2.3129646346357427e-18,1.2340066072532274e-16
2024-12-31,252,6,delta_cross_industry_degree_percentile_1m,5042,5029,5029,1.0,1,5,5,2.656640609905564e-18,2.1071255665050835e-18,2.1515950089634816e-18,1.7562111636955574e-16
2024-12-31,252,7,neighbor_jaccard_1m,5042,4539,4539,1.0,1,5,5,1.2126543155875965e-16,5.760375322397561e-17,1.222567021164607e-16,1.6363674042983286e-16
2024-12-31,252,8,neighbor_retention_1m,5042,4452,4452,1.0,1,5,5,8.655976124196136e-17,4.620727668731092e-17,8.279629336187608e-17,2.2365184321508753e-16
2024-12-31,252,9,outside_community_degree_percentile,5042,5042,5042,1.0,1,5,5,8.019589720430652e-17,6.925278943043975e-17,8.007778837189959e-17,1.389212080944558e-16
2025-01-27,60,1,residual_degree_percentile,5059,5059,5034,0.9950583119193517,1,5,5,4.1905476909871104e-17,2.1598033310809848e-16,4.422839691596152e-17,1.415771448007191e-16
2025-01-27,60,2,delta_degree_percentile,5059,5059,5034,0.9950583119193517,1,5,5,2.6599093298311043e-17,4.0792544330437133e-16,3.411622836087721e-17,5.399502255308828e-16
2025-01-27,60,3,cross_industry_degree_percentile,5059,5059,5034,0.9950583119193517,1,5,5,1.2159585507799335e-16,1.902641386233202e-16,1.265522078664985e-16,1.4936200485115882e-16
2025-01-27,60,4,cross_industry_degree_ratio,5059,5015,4990,0.9950583119193517,1,5,5,8.854170231465295e-17,7.072886610878311e-17,8.806376829576137e-17,1.113175463374095e-16
2025-01-27,60,5,delta_residual_degree_percentile_1m,5059,5036,5019,0.9950583119193517,1,5,5,1.0177044392397268e-17,7.077826482920827e-17,8.723180907769087e-18,3.628805636906437e-17
2025-01-27,60,6,delta_cross_industry_degree_percentile_1m,5059,5036,5019,0.9950583119193517,1,5,5,6.4051328343759035e-18,1.0053454479635739e-16,1.0261152197293113e-17,8.208610357600008e-17
