analysis_date,window,network_id,top_k,global_max_density,global_cutoff,node_count,nodes_with_at_least_k_stored_edges,nodes_exactly_recoverable,exactly_recoverable_share,all_nodes_exactly_recoverable,formal_topk_available_from_step2_master
2022-01-28,120,B0_RAW_POSITIVE,10,0.02,0.4584316313266754,4433,3135,93,0.02097902097902098,False,False
2022-01-28,120,B0_RAW_POSITIVE,25,0.02,0.4584316313266754,4433,2443,18,0.004060455673358899,False,False
2022-01-28,120,B0_RAW_POSITIVE,50,0.02,0.4584316313266754,4433,1765,4,0.0009023234829686443,False,False
2022-01-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2837957441806793,4433,4127,164,0.03699526280171442,False,False
2022-01-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2837957441806793,4433,3391,22,0.004962779156327543,False,False
2022-01-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2837957441806793,4433,2525,1,0.00022558087074216106,False,False
2022-02-28,120,B0_RAW_POSITIVE,10,0.02,0.47037070989608765,4458,3181,103,0.0231045311799013,False,False
2022-02-28,120,B0_RAW_POSITIVE,25,0.02,0.47037070989608765,4458,2492,18,0.004037685060565276,False,False
2022-02-28,120,B0_RAW_POSITIVE,50,0.02,0.47037070989608765,4458,1811,4,0.0008972633467922835,False,False
2022-02-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2904636561870575,4458,4112,148,0.03319874383131449,False,False
2022-02-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2904636561870575,4458,3437,27,0.006056527590847914,False,False
2022-02-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2904636561870575,4458,2538,1,0.00022431583669807088,False,False
2022-03-31,120,B0_RAW_POSITIVE,10,0.02,0.5199490785598755,4501,3037,96,0.021328593645856476,False,False
2022-03-31,120,B0_RAW_POSITIVE,25,0.02,0.5199490785598755,4501,2285,26,0.005776494112419463,False,False
2022-03-31,120,B0_RAW_POSITIVE,50,0.02,0.5199490785598755,4501,1663,6,0.0013330371028660297,False,False
2022-03-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2887383699417114,4501,4237,158,0.03510331037547212,False,False
2022-03-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2887383699417114,4501,3523,43,0.00955343257053988,False,False
2022-03-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2887383699417114,4501,2585,3,0.0006665185514330149,False,False
2022-04-29,120,B0_RAW_POSITIVE,10,0.02,0.5966062545776367,4532,2759,75,0.01654898499558694,False,False
2022-04-29,120,B0_RAW_POSITIVE,25,0.02,0.5966062545776367,4532,2056,17,0.0037511032656663726,False,False
2022-04-29,120,B0_RAW_POSITIVE,50,0.02,0.5966062545776367,4532,1520,4,0.00088261253309797,False,False
2022-04-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2896905541419983,4532,4283,141,0.031112091791703444,False,False
2022-04-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2896905541419983,4532,3583,34,0.007502206531332745,False,False
2022-04-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2896905541419983,4532,2656,3,0.0006619593998234775,False,False
2022-05-31,120,B0_RAW_POSITIVE,10,0.02,0.6175671219825745,4521,2688,81,0.017916390179163903,False,False
2022-05-31,120,B0_RAW_POSITIVE,25,0.02,0.6175671219825745,4521,2019,23,0.0050873700508737,False,False
2022-05-31,120,B0_RAW_POSITIVE,50,0.02,0.6175671219825745,4521,1511,5,0.0011059500110595002,False,False
2022-05-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2890433669090271,4521,4316,154,0.0340632603406326,False,False
2022-05-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2890433669090271,4521,3626,30,0.006635700066357001,False,False
2022-05-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2890433669090271,4521,2626,3,0.0006635700066357001,False,False
2022-06-30,120,B0_RAW_POSITIVE,10,0.02,0.6305384635925293,4555,2644,70,0.015367727771679473,False,False
2022-06-30,120,B0_RAW_POSITIVE,25,0.02,0.6305384635925293,4555,2002,22,0.004829857299670692,False,False
2022-06-30,120,B0_RAW_POSITIVE,50,0.02,0.6305384635925293,4555,1522,7,0.0015367727771679472,False,False
2022-06-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2934490442276001,4555,4307,139,0.030515916575192096,False,False
2022-06-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2934490442276001,4555,3609,24,0.005268935236004391,False,False
2022-06-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2934490442276001,4555,2665,3,0.0006586169045005489,False,False
2022-07-29,120,B0_RAW_POSITIVE,10,0.02,0.6155269742012024,4585,2707,68,0.014830970556161395,False,False
2022-07-29,120,B0_RAW_POSITIVE,25,0.02,0.6155269742012024,4585,2073,20,0.004362050163576881,False,False
2022-07-29,120,B0_RAW_POSITIVE,50,0.02,0.6155269742012024,4585,1567,3,0.0006543075245365322,False,False
2022-07-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2869430482387543,4585,4407,156,0.034023991275899675,False,False
2022-07-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2869430482387543,4585,3770,31,0.006761177753544166,False,False
2022-07-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2869430482387543,4585,2821,3,0.0006543075245365322,False,False
2022-08-31,120,B0_RAW_POSITIVE,10,0.02,0.6086681485176086,4615,2764,87,0.01885157096424702,False,False
2022-08-31,120,B0_RAW_POSITIVE,25,0.02,0.6086681485176086,4615,2135,17,0.003683640303358613,False,False
2022-08-31,120,B0_RAW_POSITIVE,50,0.02,0.6086681485176086,4615,1601,6,0.0013001083423618636,False,False
2022-08-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2857685685157776,4615,4437,140,0.030335861321776816,False,False
2022-08-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2857685685157776,4615,3828,33,0.0071505958829902495,False,False
2022-08-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2857685685157776,4615,2879,5,0.0010834236186348862,False,False
2022-09-30,120,B0_RAW_POSITIVE,10,0.02,0.6129788160324097,4652,2688,57,0.012252794496990542,False,False
2022-09-30,120,B0_RAW_POSITIVE,25,0.02,0.6129788160324097,4652,2040,27,0.005803955288048152,False,False
2022-09-30,120,B0_RAW_POSITIVE,50,0.02,0.6129788160324097,4652,1563,5,0.0010748065348237317,False,False
2022-09-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.2942228615283966,4652,4378,134,0.02880481513327601,False,False
2022-09-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.2942228615283966,4652,3684,32,0.006878761822871883,False,False
2022-09-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.2942228615283966,4652,2810,3,0.0006448839208942391,False,False
2022-10-31,120,B0_RAW_POSITIVE,10,0.02,0.5569196939468384,4667,2992,84,0.01799871437754446,False,False
2022-10-31,120,B0_RAW_POSITIVE,25,0.02,0.5569196939468384,4667,2318,27,0.005785301049925006,False,False
2022-10-31,120,B0_RAW_POSITIVE,50,0.02,0.5569196939468384,4667,1726,2,0.00042854081851296334,False,False
2022-10-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.306892067193985,4667,4195,120,0.025712449110777802,False,False
2022-10-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.306892067193985,4667,3458,37,0.007928005142489822,False,False
2022-10-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.306892067193985,4667,2654,5,0.0010713520462824085,False,False
2022-11-30,120,B0_RAW_POSITIVE,10,0.02,0.5492737889289856,4692,3155,95,0.020247229326513214,False,False
2022-11-30,120,B0_RAW_POSITIVE,25,0.02,0.5492737889289856,4692,2518,29,0.00618073316283035,False,False
2022-11-30,120,B0_RAW_POSITIVE,50,0.02,0.5492737889289856,4692,1930,5,0.0010656436487638534,False,False
2022-11-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3248896300792694,4692,3974,131,0.02791986359761296,False,False
2022-11-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3248896300792694,4692,3219,38,0.008098891730605285,False,False
2022-11-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3248896300792694,4692,2477,6,0.0012787723785166241,False,False
2022-12-30,120,B0_RAW_POSITIVE,10,0.02,0.5578188300132751,4729,3137,99,0.020934658490167055,False,False
2022-12-30,120,B0_RAW_POSITIVE,25,0.02,0.5578188300132751,4729,2488,34,0.007189680693592726,False,False
2022-12-30,120,B0_RAW_POSITIVE,50,0.02,0.5578188300132751,4729,1907,6,0.0012687671812222456,False,False
2022-12-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3362807035446167,4729,3914,122,0.02579826601818566,False,False
2022-12-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3362807035446167,4729,3183,34,0.007189680693592726,False,False
2022-12-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3362807035446167,4729,2481,6,0.0012687671812222456,False,False
2023-01-31,120,B0_RAW_POSITIVE,10,0.02,0.5687804818153381,4754,3078,87,0.018300378628523347,False,False
2023-01-31,120,B0_RAW_POSITIVE,25,0.02,0.5687804818153381,4754,2437,22,0.004627681952040387,False,False
2023-01-31,120,B0_RAW_POSITIVE,50,0.02,0.5687804818153381,4754,1896,3,0.0006310475389145982,False,False
2023-01-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.33578652143478394,4754,3985,127,0.026714345814051327,False,False
2023-01-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.33578652143478394,4754,3268,36,0.007572570466975179,False,False
2023-01-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.33578652143478394,4754,2550,2,0.00042069835927639884,False,False
2023-02-28,120,B0_RAW_POSITIVE,10,0.02,0.5683441758155823,4794,3053,95,0.019816437213183144,False,False
2023-02-28,120,B0_RAW_POSITIVE,25,0.02,0.5683441758155823,4794,2444,33,0.00688360450563204,False,False
2023-02-28,120,B0_RAW_POSITIVE,50,0.02,0.5683441758155823,4794,1870,4,0.0008343763037129745,False,False
2023-02-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.32879695296287537,4794,4079,137,0.02857738840216938,False,False
2023-02-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.32879695296287537,4794,3327,30,0.006257822277847309,False,False
2023-02-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.32879695296287537,4794,2635,3,0.0006257822277847309,False,False
2023-03-31,120,B0_RAW_POSITIVE,10,0.02,0.5215680599212646,4833,3395,102,0.02110490378646803,False,False
2023-03-31,120,B0_RAW_POSITIVE,25,0.02,0.5215680599212646,4833,2745,21,0.004345127250155183,False,False
2023-03-31,120,B0_RAW_POSITIVE,50,0.02,0.5215680599212646,4833,2139,0,0.0,False,False
2023-03-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.31632179021835327,4833,4348,154,0.03186426650113801,False,False
2023-03-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.31632179021835327,4833,3549,41,0.008483343678874405,False,False
2023-03-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.31632179021835327,4833,2761,5,0.0010345541071798054,False,False
2023-04-28,120,B0_RAW_POSITIVE,10,0.02,0.48535385727882385,4862,3577,108,0.02221308103661045,False,False
2023-04-28,120,B0_RAW_POSITIVE,25,0.02,0.48535385727882385,4862,2915,21,0.0043192102015631425,False,False
2023-04-28,120,B0_RAW_POSITIVE,50,0.02,0.48535385727882385,4862,2293,2,0.00041135335252982314,False,False
2023-04-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3138304054737091,4862,4382,145,0.029823118058412177,False,False
2023-04-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3138304054737091,4862,3579,39,0.008021390374331552,False,False
2023-04-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3138304054737091,4862,2814,0,0.0,False,False
2023-05-31,120,B0_RAW_POSITIVE,10,0.02,0.47772350907325745,4856,3618,115,0.02368204283360791,False,False
2023-05-31,120,B0_RAW_POSITIVE,25,0.02,0.47772350907325745,4856,2901,28,0.005766062602965404,False,False
2023-05-31,120,B0_RAW_POSITIVE,50,0.02,0.47772350907325745,4856,2230,3,0.0006177924217462932,False,False
2023-05-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3054368197917938,4856,4481,145,0.02985996705107084,False,False
2023-05-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3054368197917938,4856,3782,35,0.0072075782537067545,False,False
2023-05-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3054368197917938,4856,2941,3,0.0006177924217462932,False,False
2023-06-30,120,B0_RAW_POSITIVE,10,0.02,0.4729386866092682,4858,3576,115,0.023672293124742692,False,False
2023-06-30,120,B0_RAW_POSITIVE,25,0.02,0.4729386866092682,4858,2919,27,0.005557842733635241,False,False
2023-06-30,120,B0_RAW_POSITIVE,50,0.02,0.4729386866092682,4858,2250,3,0.0006175380815150268,False,False
2023-06-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.29821836948394775,4858,4574,137,0.028200905722519556,False,False
2023-06-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.29821836948394775,4858,3911,32,0.006587072869493619,False,False
2023-06-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.29821836948394775,4858,3018,0,0.0,False,False
2023-07-31,120,B0_RAW_POSITIVE,10,0.02,0.46901437640190125,4876,3597,111,0.02276456111566858,False,False
2023-07-31,120,B0_RAW_POSITIVE,25,0.02,0.46901437640190125,4876,2935,26,0.005332239540607055,False,False
2023-07-31,120,B0_RAW_POSITIVE,50,0.02,0.46901437640190125,4876,2309,2,0.00041017227235438887,False,False
2023-07-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3040197193622589,4876,4558,132,0.027071369975389663,False,False
2023-07-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3040197193622589,4876,3891,34,0.00697292863002461,False,False
2023-07-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3040197193622589,4876,2988,3,0.0006152584085315833,False,False
2023-08-31,120,B0_RAW_POSITIVE,10,0.02,0.47669661045074463,4897,3701,113,0.02307535225648356,False,False
2023-08-31,120,B0_RAW_POSITIVE,25,0.02,0.47669661045074463,4897,2995,27,0.005513579742699612,False,False
2023-08-31,120,B0_RAW_POSITIVE,50,0.02,0.47669661045074463,4897,2366,5,0.0010210332856851133,False,False
2023-08-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.314001202583313,4897,4514,119,0.024300592199305696,False,False
2023-08-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.314001202583313,4897,3851,36,0.007351439656932816,False,False
2023-08-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.314001202583313,4897,2964,4,0.0008168266285480906,False,False
2023-09-28,120,B0_RAW_POSITIVE,10,0.02,0.4847727417945862,4929,3753,111,0.02251978088861838,False,False
2023-09-28,120,B0_RAW_POSITIVE,25,0.02,0.4847727417945862,4929,3067,31,0.006289308176100629,False,False
2023-09-28,120,B0_RAW_POSITIVE,50,0.02,0.4847727417945862,4929,2424,2,0.0004057618178129438,False,False
2023-09-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.31661951541900635,4929,4566,142,0.02880908906471901,False,False
2023-09-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.31661951541900635,4929,3902,30,0.006086427267194157,False,False
2023-09-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.31661951541900635,4929,3043,10,0.002028809089064719,False,False
2023-10-31,120,B0_RAW_POSITIVE,10,0.02,0.49944400787353516,4946,3714,106,0.021431459765467044,False,False
2023-10-31,120,B0_RAW_POSITIVE,25,0.02,0.49944400787353516,4946,3075,31,0.006267691063485645,False,False
2023-10-31,120,B0_RAW_POSITIVE,50,0.02,0.49944400787353516,4946,2397,0,0.0,False,False
2023-10-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3217812776565552,4946,4523,121,0.024464213505863325,False,False
2023-10-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3217812776565552,4946,3874,38,0.007682976142337242,False,False
2023-10-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3217812776565552,4946,3006,4,0.0008087343307723412,False,False
2023-11-30,120,B0_RAW_POSITIVE,10,0.02,0.5202963352203369,4976,3587,116,0.023311897106109324,False,False
2023-11-30,120,B0_RAW_POSITIVE,25,0.02,0.5202963352203369,4976,2931,23,0.004622186495176849,False,False
2023-11-30,120,B0_RAW_POSITIVE,50,0.02,0.5202963352203369,4976,2312,2,0.00040192926045016077,False,False
2023-11-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3224368691444397,4976,4554,138,0.027733118971061094,False,False
2023-11-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3224368691444397,4976,3833,22,0.0044212218649517685,False,False
2023-11-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3224368691444397,4976,2955,5,0.0010048231511254019,False,False
2023-12-29,120,B0_RAW_POSITIVE,10,0.02,0.5380271077156067,5014,3481,117,0.023334662943757477,False,False
2023-12-29,120,B0_RAW_POSITIVE,25,0.02,0.5380271077156067,5014,2799,17,0.0033905065815715996,False,False
2023-12-29,120,B0_RAW_POSITIVE,50,0.02,0.5380271077156067,5014,2238,2,0.00039888312724371757,False,False
2023-12-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3187578618526459,5014,4629,140,0.02792181890706023,False,False
2023-12-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3187578618526459,5014,3968,27,0.005384922217790187,False,False
2023-12-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3187578618526459,5014,3076,6,0.0011966493817311527,False,False
2024-01-31,120,B0_RAW_POSITIVE,10,0.02,0.6555116176605225,5041,2769,100,0.0198373338623289,False,False
2024-01-31,120,B0_RAW_POSITIVE,25,0.02,0.6555116176605225,5041,2230,21,0.00416584011108907,False,False
2024-01-31,120,B0_RAW_POSITIVE,50,0.02,0.6555116176605225,5041,1789,7,0.0013886133703630231,False,False
2024-01-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.32744652032852173,5041,4608,146,0.0289625074390002,False,False
2024-01-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.32744652032852173,5041,3886,32,0.006347946835945249,False,False
2024-01-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.32744652032852173,5041,3021,0,0.0,False,False
2024-02-29,120,B0_RAW_POSITIVE,10,0.02,0.7782338261604309,5047,2078,49,0.009708737864077669,False,False
2024-02-29,120,B0_RAW_POSITIVE,25,0.02,0.7782338261604309,5047,1700,18,0.0035664751337428175,False,False
2024-02-29,120,B0_RAW_POSITIVE,50,0.02,0.7782338261604309,5047,1412,12,0.0023776500891618782,False,False
2024-02-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.43321263790130615,5047,3528,113,0.022389538339607686,False,False
2024-02-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.43321263790130615,5047,2801,27,0.005349712700614226,False,False
2024-02-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.43321263790130615,5047,2146,4,0.0007925500297206261,False,False
2024-03-29,120,B0_RAW_POSITIVE,10,0.02,0.771709680557251,5057,2103,44,0.008700810757366027,False,False
2024-03-29,120,B0_RAW_POSITIVE,25,0.02,0.771709680557251,5057,1699,21,0.004152659679651968,False,False
2024-03-29,120,B0_RAW_POSITIVE,50,0.02,0.771709680557251,5057,1404,5,0.0009887284951552303,False,False
2024-03-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.41871827840805054,5057,3574,122,0.02412497528178762,False,False
2024-03-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.41871827840805054,5057,2800,27,0.005339133873838244,False,False
2024-03-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.41871827840805054,5057,2144,4,0.0007909827961241843,False,False
2024-04-30,120,B0_RAW_POSITIVE,10,0.02,0.7816122770309448,5068,2038,33,0.006511444356748224,False,False
2024-04-30,120,B0_RAW_POSITIVE,25,0.02,0.7816122770309448,5068,1648,21,0.004143646408839779,False,False
2024-04-30,120,B0_RAW_POSITIVE,50,0.02,0.7816122770309448,5068,1375,11,0.002170481452249408,False,False
2024-04-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.4045430123806,5068,3674,136,0.026835043409629045,False,False
2024-04-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.4045430123806,5068,2896,28,0.0055248618784530384,False,False
2024-04-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.4045430123806,5068,2228,4,0.0007892659826361484,False,False
2024-05-31,120,B0_RAW_POSITIVE,10,0.02,0.7701094746589661,5057,2093,38,0.007514336563179751,False,False
2024-05-31,120,B0_RAW_POSITIVE,25,0.02,0.7701094746589661,5057,1717,21,0.004152659679651968,False,False
2024-05-31,120,B0_RAW_POSITIVE,50,0.02,0.7701094746589661,5057,1434,7,0.0013842198932173225,False,False
2024-05-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3911823034286499,5057,3855,120,0.02372948388372553,False,False
2024-05-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3911823034286499,5057,2994,24,0.004745896776745106,False,False
2024-05-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3911823034286499,5057,2269,4,0.0007909827961241843,False,False
2024-06-28,120,B0_RAW_POSITIVE,10,0.02,0.7709953784942627,5065,2158,46,0.009081934846989142,False,False
2024-06-28,120,B0_RAW_POSITIVE,25,0.02,0.7709953784942627,5065,1755,26,0.005133267522211254,False,False
2024-06-28,120,B0_RAW_POSITIVE,50,0.02,0.7709953784942627,5065,1468,9,0.0017769002961500495,False,False
2024-06-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3915129601955414,5065,3852,123,0.02428430404738401,False,False
2024-06-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3915129601955414,5065,3020,29,0.005725567620927937,False,False
2024-06-28,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3915129601955414,5065,2309,7,0.0013820335636722605,False,False
2024-07-31,120,B0_RAW_POSITIVE,10,0.02,0.7599280476570129,5061,2183,35,0.006915629322268326,False,False
2024-07-31,120,B0_RAW_POSITIVE,25,0.02,0.7599280476570129,5061,1784,24,0.004742145820983995,False,False
2024-07-31,120,B0_RAW_POSITIVE,50,0.02,0.7599280476570129,5061,1490,14,0.0027662517289073307,False,False
2024-07-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.38442811369895935,5061,3993,133,0.02627939142461964,False,False
2024-07-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.38442811369895935,5061,3106,28,0.005532503457814661,False,False
2024-07-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.38442811369895935,5061,2316,4,0.0007903576368306659,False,False
2024-08-30,120,B0_RAW_POSITIVE,10,0.02,0.6717543005943298,5061,2522,60,0.011855364552459988,False,False
2024-08-30,120,B0_RAW_POSITIVE,25,0.02,0.6717543005943298,5061,2013,27,0.005334914048606995,False,False
2024-08-30,120,B0_RAW_POSITIVE,50,0.02,0.6717543005943298,5061,1612,9,0.0017783046828689982,False,False
2024-08-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.30887696146965027,5061,4783,145,0.028650464335111637,False,False
2024-08-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.30887696146965027,5061,4158,40,0.007903576368306658,False,False
2024-08-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.30887696146965027,5061,3241,7,0.0013831258644536654,False,False
2024-09-30,120,B0_RAW_POSITIVE,10,0.02,0.7255710959434509,5064,2578,67,0.013230647709320696,False,False
2024-09-30,120,B0_RAW_POSITIVE,25,0.02,0.7255710959434509,5064,2063,30,0.005924170616113744,False,False
2024-09-30,120,B0_RAW_POSITIVE,50,0.02,0.7255710959434509,5064,1672,8,0.001579778830963665,False,False
2024-09-30,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3279311954975128,5064,4671,144,0.02843601895734597,False,False
2024-09-30,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3279311954975128,5064,3994,37,0.007306477093206951,False,False
2024-09-30,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3279311954975128,5064,3048,3,0.0005924170616113745,False,False
2024-10-31,120,B0_RAW_POSITIVE,10,0.02,0.7507269382476807,5066,2614,82,0.016186340307935254,False,False
2024-10-31,120,B0_RAW_POSITIVE,25,0.02,0.7507269382476807,5066,2130,24,0.00473746545598105,False,False
2024-10-31,120,B0_RAW_POSITIVE,50,0.02,0.7507269382476807,5066,1736,8,0.0015791551519936833,False,False
2024-10-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3292418420314789,5066,4704,150,0.029609159099881564,False,False
2024-10-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3292418420314789,5066,3963,46,0.009080142123963679,False,False
2024-10-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3292418420314789,5066,3024,2,0.00039478878799842083,False,False
2024-11-29,120,B0_RAW_POSITIVE,10,0.02,0.747483491897583,5066,2630,90,0.017765495459928938,False,False
2024-11-29,120,B0_RAW_POSITIVE,25,0.02,0.747483491897583,5066,2153,18,0.0035530990919857876,False,False
2024-11-29,120,B0_RAW_POSITIVE,50,0.02,0.747483491897583,5066,1771,10,0.0019739439399921043,False,False
2024-11-29,120,M1_RESIDUAL_POSITIVE,10,0.02,0.33071595430374146,5066,4706,134,0.026450848795894197,False,False
2024-11-29,120,M1_RESIDUAL_POSITIVE,25,0.02,0.33071595430374146,5066,3932,49,0.00967232530596131,False,False
2024-11-29,120,M1_RESIDUAL_POSITIVE,50,0.02,0.33071595430374146,5066,2894,4,0.0007895775759968417,False,False
2024-12-31,120,B0_RAW_POSITIVE,10,0.02,0.7370864748954773,5073,2563,76,0.0149812734082397,False,False
2024-12-31,120,B0_RAW_POSITIVE,25,0.02,0.7370864748954773,5073,2131,30,0.0059136605558840925,False,False
2024-12-31,120,B0_RAW_POSITIVE,50,0.02,0.7370864748954773,5073,1735,9,0.0017740981667652277,False,False
2024-12-31,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3188142478466034,5073,4794,151,0.02976542479794993,False,False
2024-12-31,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3188142478466034,5073,4019,44,0.00867336881529667,False,False
2024-12-31,120,M1_RESIDUAL_POSITIVE,50,0.02,0.3188142478466034,5073,2922,7,0.0013798541297062883,False,False
2025-01-27,120,B0_RAW_POSITIVE,10,0.02,0.7387593984603882,5078,2476,72,0.014178810555336747,False,False
2025-01-27,120,B0_RAW_POSITIVE,25,0.02,0.7387593984603882,5078,2075,26,0.005120126033871603,False,False
2025-01-27,120,B0_RAW_POSITIVE,50,0.02,0.7387593984603882,5078,1703,9,0.0017723513194170934,False,False
2025-01-27,120,M1_RESIDUAL_POSITIVE,10,0.02,0.32340073585510254,5078,4721,159,0.03131153997636865,False,False
2025-01-27,120,M1_RESIDUAL_POSITIVE,25,0.02,0.32340073585510254,5078,3822,45,0.008861756597085466,False,False
2025-01-27,120,M1_RESIDUAL_POSITIVE,50,0.02,0.32340073585510254,5078,2758,4,0.0007877116975187081,False,False
2025-02-28,120,B0_RAW_POSITIVE,10,0.02,0.7373338937759399,5082,2433,70,0.013774104683195593,False,False
2025-02-28,120,B0_RAW_POSITIVE,25,0.02,0.7373338937759399,5082,2013,33,0.006493506493506494,False,False
2025-02-28,120,B0_RAW_POSITIVE,50,0.02,0.7373338937759399,5082,1676,5,0.0009838646202282567,False,False
2025-02-28,120,M1_RESIDUAL_POSITIVE,10,0.02,0.3258158266544342,5082,4676,140,0.027548209366391185,False,False
2025-02-28,120,M1_RESIDUAL_POSITIVE,25,0.02,0.3258158266544342,5082,3726,36,0.0070838252656434475,False,False
