analysis_date,window,density_fraction,density_percent,network_id,n_nodes,n_edges,mean_degree,isolated_node_share,connected_component_count,giant_component_share,degree_gini,strength_gini,top1pct_degree_share,top5pct_degree_share,top1pct_strength_share,top5pct_strength_share,industry_labeled_edge_count,same_industry_edge_share,industry_enrichment
2017-01-26,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2109,21532,20.419155998103367,0.07586533902323377,172,0.9132290184921764,0.6717228438192095,0.6977839528441279,0.09072543191528887,0.33868196173137655,0.10012031940724264,0.3670684576899889,21532,0.24934980494148246,5.07224921054324
2017-02-28,252,0.01,1.0,B0_RAW_POSITIVE,2136,22048,20.644194756554306,0.4461610486891386,975,0.525749063670412,0.8369748816677811,0.8374958750719774,0.15717978955007256,0.49115566037735847,0.15918538482694225,0.49393570314675345,22048,0.18595791001451378,3.7690477208426896
2017-02-28,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2136,22048,20.644194756554306,0.08052434456928839,182,0.9105805243445693,0.6692945303539299,0.6932360645460847,0.08649310595065313,0.323135885341074,0.09360101379978515,0.34890055835195005,22048,0.2557601596516691,5.183819536056568
2017-03-31,252,0.01,1.0,B0_RAW_POSITIVE,2163,22717,21.005085529357373,0.4137771613499769,912,0.5668053629218678,0.8316903003449283,0.8322262450763065,0.15378351014658626,0.5000880397939869,0.15672309871916185,0.5032824373704515,22717,0.1855878857243474,3.758294068328047
2017-03-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2163,22717,21.005085529357373,0.030513176144244106,69,0.9667128987517337,0.5899694752643081,0.6216753689122845,0.06977153673460404,0.2647136505700577,0.07625460493040316,0.29016011382505474,22717,0.26579213804639695,5.382490413796193
2017-04-28,252,0.01,1.0,B0_RAW_POSITIVE,2189,23349,21.33302878026496,0.38967565098218365,875,0.5870260392873459,0.8290617936140938,0.8297333839243863,0.15561694290976058,0.5009208103130756,0.15872644976168887,0.5045362707045784,23349,0.17388324981797937,3.50830732143898
2017-04-28,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2189,23349,21.33302878026496,0.034262220191868434,76,0.9657377798081316,0.5767143763937446,0.6070927107436348,0.06126600710951218,0.23065227632875068,0.06545229739075059,0.2512822012366901,23349,0.2653218553257099,5.353193068057754
2017-05-31,252,0.01,1.0,B0_RAW_POSITIVE,2210,23807,21.5447963800905,0.3782805429864253,859,0.5954751131221719,0.8140035241925689,0.8141882431503062,0.15697063888772209,0.4801528962069979,0.15970561997997834,0.48292848821331835,23807,0.18003108329482925,3.640577091570245
2017-05-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2210,23807,21.5447963800905,0.038461538461538464,86,0.9615384615384616,0.5865452896378056,0.6166071263669541,0.06600999705968832,0.23755618095518125,0.07140621722846852,0.2596164265820982,23807,0.2553450665770572,5.163571661142212
2017-06-30,252,0.01,1.0,B0_RAW_POSITIVE,2231,24373,21.849394890183774,0.3733751680860601,858,0.5988346033168983,0.8106236734651542,0.8108881860304566,0.16027981783120665,0.4761621466376728,0.16317012543497156,0.47884340396729896,24373,0.16698806055881507,3.3750340014197215
2017-06-30,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2231,24373,21.849394890183774,0.03630658897355446,84,0.9619004930524429,0.5903835472907495,0.6196058873746015,0.06626184712591802,0.23954786033725844,0.0708033899495917,0.2606499264344439,24373,0.24966151068805645,5.045966068461672
2017-07-31,252,0.01,1.0,B0_RAW_POSITIVE,2271,25254,22.240422721268164,0.42712461470717744,997,0.5367679436371643,0.8331789180447131,0.8338371525738968,0.16029143897996356,0.5038211768432723,0.16395873624950097,0.5079142898049789,25254,0.15898471529262692,3.2802733977609795
2017-07-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2271,25254,22.240422721268164,0.04051078819903126,95,0.9577278731836195,0.6020436591443614,0.6306406606656256,0.06296032311712996,0.2440999445632375,0.07056534776725759,0.26549244574990083,25254,0.2573057733428368,5.308895775504569
2017-08-31,252,0.01,1.0,B0_RAW_POSITIVE,2284,25636,22.44833625218914,0.4225043782837128,990,0.5437828371278459,0.8267578238679789,0.8273574897058902,0.1558550475893275,0.49728896863785305,0.15941844218924126,0.5009468810383697,25636,0.16515837104072398,3.382766458681786
2017-08-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2284,25636,22.44833625218914,0.04553415061295972,108,0.9514010507880911,0.6159499700645354,0.6463712451766501,0.06863395225464192,0.26215088157278826,0.07946812370978107,0.2891665447485734,25636,0.26006397253861757,5.326618795472713
2017-09-29,252,0.01,1.0,B0_RAW_POSITIVE,2344,26997,23.034982935153582,0.3946245733788396,957,0.5652730375426621,0.8179459106883447,0.8187474029775603,0.16420343001074195,0.49064710893803015,0.16776365920394562,0.49436723272526895,26997,0.16820387450457458,3.446898849206422
2017-09-29,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2344,26997,23.034982935153582,0.048208191126279866,121,0.9458191126279863,0.6157176356720713,0.6466529354159523,0.06902618809497352,0.25978812460643774,0.08075168177308803,0.28650342089128505,26997,0.2666962995888432,5.465243715984638
2017-10-31,252,0.01,1.0,B0_RAW_POSITIVE,2379,27844,23.40815468684321,0.39260193358554013,960,0.5720891130727196,0.8171476929139645,0.8179681334451707,0.15687401235454676,0.4825815256428674,0.16014695769468007,0.4861997180415468,27844,0.16689412440741272,3.4170557991975157
2017-10-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2379,27844,23.40815468684321,0.04581757040773434,115,0.9495586380832283,0.6144857293251977,0.6448080213123302,0.06784226404252262,0.25978666858210026,0.08017319154372661,0.28608179988219073,27844,0.2682085907197242,5.491407942415978
2017-11-30,252,0.01,1.0,B0_RAW_POSITIVE,2433,29119,23.93670365803535,0.4011508425811755,1002,0.5630908343608714,0.8251217169756253,0.8262202221675383,0.15912290944057145,0.4935952470895292,0.16252382077887506,0.4981564210748806,29119,0.15900271300525431,3.2638186507950318
2017-11-30,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2433,29119,23.93670365803535,0.049732840115084255,125,0.947390053431977,0.6072181209390828,0.63776302059063,0.06818572066348433,0.25380335863182113,0.0811557725954906,0.28145439851548876,29119,0.2663896425014595,5.468129864841697
2017-12-29,252,0.01,1.0,B0_RAW_POSITIVE,2485,30353,24.42897384305835,0.38591549295774646,983,0.5782696177062374,0.8143426897496733,0.8154348198865169,0.15421869337462524,0.47779461667709944,0.15749411060169843,0.48180986549278215,30353,0.16189503508714131,3.308163042342236
2017-12-29,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2485,30353,24.42897384305835,0.053923541247484906,141,0.9404426559356137,0.6097740066067674,0.6408475056653957,0.06572661680888216,0.25341811353078775,0.07884626359992919,0.2829497996269722,30353,0.2616874773498501,5.347321743045255
2018-01-31,252,0.01,1.0,B0_RAW_POSITIVE,2527,31500,24.930747922437675,0.3628808864265928,949,0.5975464978235061,0.8004245450719532,0.8014679104510483,0.15738095238095237,0.45646031746031746,0.16049813013732034,0.45955898571157155,31500,0.174,3.5552677987649877
2018-01-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2527,31500,24.930747922437675,0.06608626830233479,175,0.9279778393351801,0.6139642590184735,0.6430669338646764,0.06573015873015874,0.25261904761904763,0.0785509267117367,0.2783430913126018,31500,0.282984126984127,5.782093989817753
2018-02-28,252,0.01,1.0,B0_RAW_POSITIVE,2537,31617,24.92471422940481,0.3854946787544344,1005,0.5813953488372093,0.8098459277999519,0.8106723216187028,0.15773160008855996,0.4660151184489357,0.16071072808635922,0.4690348045703066,31617,0.16079956985166208,3.297909890921866
2018-02-28,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2537,31617,24.92471422940481,0.08080409932991722,216,0.9101300748916042,0.6323231931091291,0.6585758076474151,0.06910839105544486,0.25883227377676565,0.08191482771699223,0.2862175101076546,31617,0.2661226555334156,5.458027895793977
2018-03-30,252,0.01,1.0,B0_RAW_POSITIVE,2566,32398,25.251753702260327,0.38347622759158223,1013,0.5822291504286827,0.8123799608118376,0.8133350784266791,0.15636767701709983,0.47265263287857273,0.1592580127382302,0.4759092364262113,32398,0.16470152478548059,3.360872737629075
2018-03-30,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2566,32398,25.251753702260327,0.08846453624318004,239,0.9025720966484801,0.6209886997345033,0.6478220453938368,0.0664392863757022,0.2537810975986172,0.07933655430015307,0.28222996425224944,32398,0.2755417001049448,5.622659469418058
2018-04-27,252,0.01,1.0,B0_RAW_POSITIVE,2593,33196,25.60431932124952,0.3794832240647898,1017,0.5815657539529503,0.8101457565524763,0.8109546359736974,0.1539793951078443,0.46364019761417036,0.15650866707619568,0.4664644857645083,33196,0.17176768285335584,3.487197527365632
2018-04-27,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2593,33196,25.60431932124952,0.07057462398765908,192,0.9232549170844582,0.6225809455666951,0.6509616849285704,0.07027955175322328,0.2650168695023497,0.08486738178196897,0.2983885478410801,33196,0.28892035184962045,5.86561057259975
2018-05-31,252,0.01,1.0,B0_RAW_POSITIVE,2630,34163,25.979467680608366,0.3840304182509506,1040,0.5870722433460076,0.8140523918601372,0.8148482856567283,0.15985130111524162,0.4739337880162749,0.16249175704730703,0.47662332694521153,34163,0.17741416151977285,3.5917694023724964
2018-05-31,252,0.01,1.0,M1_RESIDUAL_POSITIVE,2630,34163,25.979467680608366,0.06768060836501902,185,0.9277566539923955,0.6250019338067143,0.6537880686985611,0.07215408482861575,0.26948745719052775,0.08702619963688195,0.30385086539095585,34163,0.3085209144395984,6.24604017505463
